NodeId;Status;Resources[CPU, MEM(RAM)];ProcessingDelay;NodeCost;PercentFailure
338;T;[0, 0];0.7;0.8;0
339;T;[0, 0];0.8;0.7;0
340;T;[0, 0];0.7;0.6;0
341;T;[0, 0];0.3;0.8;0
342;T;[0, 0];1.0;0.7;0
343;T;[0, 0];0.8;0.9;0
344;T;[0, 0];0.5;0.6;0
345;T;[0, 0];0.8;0.7;0
346;T;[0, 0];0.7;0.6;0
347;T;[0, 0];1.0;0.7;0
348;T;[0, 0];0.8;0.6;0
349;T;[0, 0];0.7;0.5;0
350;T;[0, 0];0.4;0.9;0
351;T;[0, 0];1.0;0.5;0
352;T;[0, 0];0.3;0.8;0
353;T;[0, 0];0.8;1.0;0
354;T;[0, 0];0.2;0.6;0
355;T;[0, 0];0.4;0.7;0
356;T;[0, 0];0.1;0.9;0
357;T;[0, 0];0.9;1.0;0
358;T;[0, 0];0.9;0.8;0
359;T;[0, 0];1.0;0.9;0
360;T;[0, 0];0.5;0.5;0
361;T;[0, 0];0.1;0.6;0
362;T;[0, 0];1.0;1.0;0
363;T;[0, 0];0.8;0.5;0
364;T;[0, 0];0.9;0.9;0
365;T;[0, 0];0.5;1.0;0
366;T;[0, 0];0.5;0.9;0
367;T;[0, 0];0.3;0.5;0
368;T;[0, 0];0.9;0.5;0
369;T;[0, 0];0.8;0.7;0
370;T;[0, 0];0.8;0.7;0
371;T;[0, 0];0.9;0.9;0
372;T;[0, 0];0.1;0.6;0
373;T;[0, 0];0.9;1.0;0
374;T;[0, 0];1.0;1.0;0
375;T;[0, 0];0.2;0.8;0
376;T;[0, 0];0.4;1.0;0
377;T;[0, 0];0.1;1.0;0
378;T;[0, 0];0.7;0.9;0
379;T;[0, 0];0.4;0.9;0
380;T;[0, 0];0.9;0.8;0
381;T;[0, 0];1.0;0.8;0
382;T;[0, 0];0.3;0.9;0
383;T;[0, 0];1.0;0.8;0
384;T;[0, 0];0.4;0.7;0
385;T;[0, 0];0.7;0.6;0
386;T;[0, 0];0.7;0.7;0
387;T;[0, 0];0.5;1.0;0
388;T;[0, 0];0.7;0.7;0
389;T;[0, 0];0.5;0.8;0
390;T;[0, 0];0.7;1.0;0
391;T;[0, 0];0.5;0.5;0
392;T;[0, 0];0.9;0.9;0
393;T;[0, 0];0.3;1.0;0
394;T;[0, 0];0.7;0.8;0
395;T;[0, 0];0.5;0.6;0
396;T;[0, 0];0.6;0.6;0
397;T;[0, 0];1.0;0.6;0
398;T;[0, 0];1.0;0.8;0
399;T;[0, 0];0.4;0.6;0
400;T;[0, 0];0.8;0.8;0
401;T;[0, 0];0.2;0.7;0
402;T;[0, 0];0.7;0.5;0
403;T;[0, 0];0.7;0.7;0
404;T;[0, 0];0.1;0.6;0
405;T;[0, 0];0.5;0.7;0
406;T;[0, 0];0.7;0.8;0
407;T;[0, 0];0.8;1.0;0
408;T;[0, 0];0.6;0.5;0
409;T;[0, 0];0.3;0.9;0
410;T;[0, 0];0.8;0.6;0
411;T;[0, 0];0.2;0.9;0
412;T;[0, 0];0.4;1.0;0
413;T;[0, 0];0.9;0.8;0
414;T;[0, 0];0.4;1.0;0
415;T;[0, 0];0.2;0.8;0
416;T;[0, 0];0.1;0.6;0
417;T;[0, 0];0.3;0.7;0
418;T;[0, 0];0.2;0.7;0
419;T;[0, 0];0.3;0.9;0
420;T;[0, 0];0.5;0.6;0
421;T;[0, 0];0.7;1.0;0
422;T;[0, 0];1.0;1.0;0
423;T;[0, 0];1.0;0.6;0
424;T;[0, 0];0.2;1.0;0
425;T;[0, 0];0.3;0.7;0
426;T;[0, 0];0.8;0.8;0
427;T;[0, 0];0.2;0.9;0
428;T;[0, 0];0.2;0.5;0
429;T;[0, 0];0.9;0.7;0
430;T;[0, 0];0.7;0.5;0
431;T;[0, 0];0.5;1.0;0
432;T;[0, 0];0.1;0.9;0
433;T;[0, 0];0.3;0.6;0
434;T;[0, 0];0.2;0.8;0
435;T;[0, 0];0.9;1.0;0
436;T;[0, 0];0.9;1.0;0
437;T;[0, 0];0.4;0.6;0
438;T;[0, 0];0.3;0.7;0
439;T;[0, 0];0.8;0.6;0
440;T;[0, 0];0.1;0.9;0
441;T;[0, 0];1.0;0.8;0
442;T;[0, 0];1.0;0.9;0
443;T;[0, 0];0.4;1.0;0
444;T;[0, 0];0.8;0.6;0
445;T;[0, 0];0.1;0.8;0
446;T;[0, 0];0.7;0.8;0
447;T;[0, 0];0.5;0.8;0
448;T;[0, 0];0.3;0.9;0
449;T;[0, 0];1.0;0.8;0
450;T;[0, 0];0.1;0.9;0
451;T;[0, 0];0.8;0.6;0
452;T;[0, 0];0.1;0.5;0
453;T;[0, 0];0.6;0.6;0
454;T;[0, 0];0.1;0.7;0
455;T;[0, 0];0.3;1.0;0
456;T;[0, 0];0.6;0.8;0
457;T;[0, 0];0.9;0.8;0
458;T;[0, 0];1.0;1.0;0
459;T;[0, 0];0.7;0.6;0
460;T;[0, 0];0.2;0.7;0
461;T;[0, 0];1.0;0.9;0
462;T;[0, 0];0.3;0.8;0
463;T;[0, 0];0.5;1.0;0
464;T;[0, 0];0.9;0.7;0
465;T;[0, 0];0.6;0.7;0
466;T;[0, 0];1.0;0.7;0
467;T;[0, 0];0.4;0.9;0
468;T;[0, 0];0.6;0.5;0
469;T;[0, 0];0.7;0.6;0
470;T;[0, 0];0.9;1.0;0
471;T;[0, 0];1.0;1.0;0
472;T;[0, 0];0.2;0.5;0
473;T;[0, 0];0.9;1.0;0
474;T;[0, 0];0.5;0.5;0
475;T;[0, 0];0.7;1.0;0
476;T;[0, 0];0.5;0.5;0
477;T;[0, 0];0.2;0.9;0
478;T;[0, 0];0.9;1.0;0
479;T;[0, 0];0.9;0.5;0
480;T;[0, 0];0.7;0.5;0
481;T;[0, 0];0.1;1.0;0
482;T;[0, 0];0.2;0.8;0
483;T;[0, 0];0.7;1.0;0
484;T;[0, 0];0.9;0.7;0
485;T;[0, 0];0.4;0.5;0
486;T;[0, 0];0.6;0.5;0
487;T;[0, 0];0.4;0.6;0
488;T;[0, 0];0.2;0.5;0
489;T;[0, 0];0.5;1.0;0
490;T;[0, 0];0.8;1.0;0
491;T;[0, 0];0.6;0.5;0
492;T;[0, 0];0.7;0.5;0
493;T;[0, 0];0.9;1.0;0
494;T;[0, 0];0.8;1.0;0
495;T;[0, 0];0.7;0.5;0
496;T;[0, 0];0.4;1.0;0
497;T;[0, 0];0.3;0.8;0
498;T;[0, 0];0.6;0.5;0
499;T;[0, 0];0.5;0.5;0
500;T;[0, 0];0.3;0.5;0
501;T;[0, 0];0.4;0.9;0
502;T;[0, 0];0.1;1.0;0
503;T;[0, 0];0.9;0.7;0
504;T;[0, 0];0.3;0.7;0
505;T;[0, 0];0.3;1.0;0
506;T;[0, 0];0.6;0.5;0
507;T;[0, 0];0.6;1.0;0
508;T;[0, 0];0.2;0.5;0
509;T;[0, 0];1.0;0.6;0
510;T;[0, 0];0.6;1.0;0
511;T;[0, 0];0.4;0.5;0
512;T;[0, 0];0.1;0.7;0
513;T;[0, 0];0.4;0.5;0
514;T;[0, 0];0.3;0.7;0
515;T;[0, 0];0.5;1.0;0
516;T;[0, 0];1.0;0.6;0
517;T;[0, 0];0.9;0.9;0
518;T;[0, 0];0.5;0.7;0
519;T;[0, 0];0.9;1.0;0
520;T;[0, 0];0.2;0.9;0
521;T;[0, 0];0.5;1.0;0
522;T;[0, 0];0.9;1.0;0
523;T;[0, 0];0.7;0.7;0
524;T;[0, 0];0.6;0.8;0
525;T;[0, 0];0.5;0.6;0
526;T;[0, 0];0.2;0.9;0
527;T;[0, 0];0.5;0.8;0
528;T;[0, 0];0.5;1.0;0
529;T;[0, 0];0.5;0.6;0
530;T;[0, 0];0.2;0.9;0
531;T;[0, 0];0.2;0.9;0
532;T;[0, 0];0.1;1.0;0
533;T;[0, 0];0.2;0.6;0
534;T;[0, 0];1.0;0.8;0
535;T;[0, 0];0.3;1.0;0
536;T;[0, 0];0.4;0.5;0
537;T;[0, 0];0.3;0.8;0
538;T;[0, 0];0.3;1.0;0
539;T;[0, 0];0.2;0.8;0
540;T;[0, 0];0.2;0.6;0
541;T;[0, 0];0.7;1.0;0
542;T;[0, 0];0.7;0.8;0
543;T;[0, 0];0.7;0.7;0
544;T;[0, 0];0.3;0.7;0
545;T;[0, 0];0.3;0.8;0
546;T;[0, 0];0.8;0.8;0
547;T;[0, 0];0.9;0.5;0
548;T;[0, 0];0.1;0.9;0
549;T;[0, 0];0.3;0.7;0
550;T;[0, 0];0.2;0.8;0
551;T;[0, 0];0.6;0.5;0
552;T;[0, 0];0.9;0.5;0
553;T;[0, 0];0.1;0.8;0
554;T;[0, 0];0.6;0.5;0
555;T;[0, 0];1.0;0.6;0
556;T;[0, 0];0.4;0.6;0
557;T;[0, 0];0.8;1.0;0
558;T;[0, 0];0.5;0.7;0
559;T;[0, 0];0.6;0.7;0
560;T;[0, 0];0.2;0.6;0
561;T;[0, 0];0.1;0.5;0
562;T;[0, 0];1.0;1.0;0
563;T;[0, 0];0.7;0.7;0
564;T;[0, 0];0.4;0.9;0
565;T;[0, 0];0.4;0.8;0
566;T;[0, 0];1.0;0.7;0
567;T;[0, 0];0.7;0.9;0
568;T;[0, 0];0.5;0.7;0
569;T;[0, 0];0.3;1.0;0
570;T;[0, 0];0.3;0.7;0
571;T;[0, 0];0.6;0.6;0
572;T;[0, 0];0.3;1.0;0
573;T;[0, 0];0.4;0.8;0
574;T;[0, 0];0.9;0.5;0
575;T;[0, 0];0.7;0.6;0
576;T;[0, 0];0.4;0.8;0
577;T;[0, 0];0.1;0.7;0
578;T;[0, 0];0.8;0.6;0
579;T;[0, 0];0.4;0.6;0
580;T;[0, 0];0.6;1.0;0
581;T;[0, 0];0.9;0.5;0
582;T;[0, 0];0.1;0.7;0
583;T;[0, 0];1.0;1.0;0
584;T;[0, 0];0.8;0.8;0
585;T;[0, 0];0.7;0.5;0
586;T;[0, 0];1.0;0.7;0
587;T;[0, 0];0.6;0.8;0
588;T;[0, 0];0.8;0.6;0
589;T;[0, 0];0.6;0.6;0
590;T;[0, 0];0.7;0.5;0
591;T;[0, 0];0.3;0.8;0
592;T;[0, 0];0.3;0.8;0
593;T;[0, 0];0.2;0.5;0
594;T;[0, 0];0.3;0.5;0
595;T;[0, 0];0.1;0.9;0
596;T;[0, 0];0.5;0.7;0
597;T;[0, 0];0.3;0.8;0
598;T;[0, 0];0.4;0.7;0
599;T;[0, 0];0.3;0.5;0
600;T;[0, 0];0.1;0.6;0
601;T;[0, 0];0.6;0.8;0
602;T;[0, 0];0.2;0.6;0
603;T;[0, 0];0.1;0.9;0
604;T;[0, 0];1.0;1.0;0
605;T;[0, 0];0.4;1.0;0
606;T;[0, 0];0.8;0.7;0
607;T;[0, 0];0.8;0.6;0
608;T;[0, 0];0.8;1.0;0
609;T;[0, 0];0.2;0.9;0
610;T;[0, 0];1.0;1.0;0
611;T;[0, 0];0.4;0.9;0
612;T;[0, 0];0.1;1.0;0
613;T;[0, 0];0.5;0.8;0
614;T;[0, 0];0.4;1.0;0
615;T;[0, 0];0.4;1.0;0
616;T;[0, 0];0.2;0.5;0
617;T;[0, 0];0.2;0.8;0
618;T;[0, 0];0.1;0.7;0
619;T;[0, 0];1.0;0.9;0
620;T;[0, 0];1.0;0.7;0
621;T;[0, 0];0.6;0.6;0
622;T;[0, 0];0.6;1.0;0
623;T;[0, 0];0.5;0.9;0
624;T;[0, 0];0.3;0.7;0
625;T;[0, 0];1.0;0.7;0
626;T;[0, 0];0.2;0.9;0
627;T;[0, 0];1.0;0.9;0
628;T;[0, 0];1.0;0.5;0
629;T;[0, 0];0.3;0.6;0
630;T;[0, 0];0.9;1.0;0
631;T;[0, 0];0.1;0.9;0
632;T;[0, 0];0.9;1.0;0
633;T;[0, 0];0.2;0.9;0
634;T;[0, 0];0.1;0.9;0
635;T;[0, 0];0.9;1.0;0
636;T;[0, 0];0.9;0.6;0
637;T;[0, 0];0.4;0.8;0
638;T;[0, 0];0.4;0.5;0
639;T;[0, 0];0.7;0.8;0
640;T;[0, 0];0.2;1.0;0
641;T;[0, 0];1.0;0.8;0
642;T;[0, 0];0.4;0.7;0
643;T;[0, 0];0.9;0.5;0
644;T;[0, 0];0.7;0.6;0
645;T;[0, 0];0.6;0.8;0
646;T;[0, 0];0.6;0.9;0
647;T;[0, 0];1.0;0.9;0
648;T;[0, 0];0.1;1.0;0
649;T;[0, 0];0.7;0.8;0
650;T;[0, 0];0.6;0.8;0
651;T;[0, 0];1.0;0.9;0
652;T;[0, 0];0.9;1.0;0
653;T;[0, 0];0.9;0.8;0
654;T;[0, 0];0.6;0.9;0
655;T;[0, 0];0.5;0.6;0
656;T;[0, 0];0.2;0.7;0
657;T;[0, 0];0.4;0.7;0
658;T;[0, 0];0.2;0.5;0
659;T;[0, 0];0.1;0.9;0
660;T;[0, 0];0.2;1.0;0
661;T;[0, 0];0.3;0.9;0
662;T;[0, 0];0.6;0.8;0
663;T;[0, 0];0.7;0.8;0
664;T;[0, 0];0.6;0.7;0
665;T;[0, 0];1.0;0.8;0
666;T;[0, 0];0.8;0.7;0
667;T;[0, 0];0.4;0.5;0
668;T;[0, 0];0.7;0.8;0
669;T;[0, 0];0.4;0.6;0
670;T;[0, 0];1.0;1.0;0
671;T;[0, 0];0.2;0.6;0
672;T;[0, 0];0.9;0.9;0
673;T;[0, 0];0.9;0.7;0
674;T;[0, 0];0.4;0.9;0
675;T;[0, 0];0.6;0.9;0
676;T;[0, 0];0.2;1.0;0
677;T;[0, 0];0.5;0.7;0
678;T;[0, 0];0.5;0.6;0
679;T;[0, 0];0.1;0.5;0
680;T;[0, 0];0.7;0.6;0
681;T;[0, 0];0.6;1.0;0
682;T;[0, 0];1.0;0.5;0
683;T;[0, 0];0.6;0.8;0
684;T;[0, 0];0.5;0.6;0
685;T;[0, 0];1.0;0.8;0
686;T;[0, 0];0.6;0.7;0
687;T;[0, 0];0.7;1.0;0
688;T;[0, 0];1.0;1.0;0
689;T;[0, 0];0.1;0.5;0
690;T;[0, 0];0.5;0.6;0
691;T;[0, 0];0.5;1.0;0
692;T;[0, 0];0.7;0.7;0
693;T;[0, 0];0.2;1.0;0
694;T;[0, 0];0.2;0.9;0
695;T;[0, 0];0.7;0.7;0
