requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
81;396;644;['F3', 'F1', 'F2', 'F5', 'F4'];15;0.45
82;409;350;['F5', 'F3'];8;0.45
83;624;136;['F5', 'F3', 'F2', 'F4'];14;0.45
84;650;615;['F4', 'F1', 'F5'];10;0.45
85;117;638;['F2', 'F3', 'F5', 'F1', 'F4'];15;0.45
86;768;560;['F3', 'F5', 'F2'];10;0.45
87;341;173;['F5', 'F1'];6;0.45
88;69;589;['F1', 'F2', 'F5'];8;0.45
89;672;106;['F5', 'F4', 'F2', 'F1', 'F3'];15;0.45
90;518;466;['F1', 'F2', 'F3'];6;0.65
91;548;734;['F3'];3;0.65
92;107;668;['F4', 'F1', 'F3', 'F2'];10;0.55
93;92;228;['F2', 'F4', 'F5', 'F3', 'F1'];15;0.45
94;700;388;['F3'];3;0.65
95;611;316;['F4', 'F5', 'F3'];12;0.45
96;749;590;['F4', 'F5', 'F1', 'F3'];13;0.45
97;52;617;['F4', 'F2'];6;0.55
98;154;175;['F2'];2;0.75
99;675;647;['F1', 'F3', 'F2', 'F4', 'F5'];15;0.45
100;346;595;['F5', 'F3', 'F2'];10;0.45
101;292;47;['F4', 'F1', 'F3'];8;0.55
102;375;346;['F5', 'F4', 'F1', 'F2'];12;0.45
103;115;762;['F5'];5;0.45
104;775;145;['F3'];3;0.65
105;671;778;['F4'];4;0.55
106;170;345;['F1', 'F5', 'F3'];9;0.45
107;734;622;['F4', 'F3'];7;0.55
108;346;431;['F4'];4;0.55
109;721;556;['F3'];3;0.65
110;240;162;['F5', 'F2', 'F4'];11;0.45
111;706;312;['F2', 'F1', 'F4'];7;0.55
112;792;95;['F2', 'F1', 'F4', 'F3'];10;0.55
113;578;1;['F1', 'F4', 'F2'];7;0.55
114;773;209;['F4', 'F3', 'F2', 'F5'];14;0.45
115;521;689;['F2', 'F3'];5;0.65
116;3;571;['F3', 'F4'];7;0.55
117;473;253;['F5'];5;0.45
118;339;536;['F3', 'F1', 'F4', 'F2'];10;0.55
119;582;485;['F4', 'F3', 'F2', 'F5'];14;0.45
120;195;312;['F2'];2;0.75
121;67;564;['F5', 'F3', 'F2', 'F4'];14;0.45
122;210;666;['F4', 'F2'];6;0.55
123;401;224;['F5', 'F1', 'F3', 'F2', 'F4'];15;0.45
124;510;210;['F2', 'F1'];3;0.75
125;749;565;['F5', 'F4'];9;0.45
126;223;511;['F1', 'F5', 'F3'];9;0.45
127;50;80;['F2', 'F1', 'F4'];7;0.55
128;550;245;['F5', 'F4', 'F2'];11;0.45
129;794;542;['F1'];1;0.85
130;732;180;['F1'];1;0.85
131;283;486;['F4', 'F1', 'F5'];10;0.45
132;611;703;['F4', 'F5'];9;0.45
133;207;657;['F2', 'F4', 'F5', 'F3'];14;0.45
134;94;419;['F3'];3;0.65
135;546;750;['F2', 'F5'];7;0.45
136;365;748;['F3'];3;0.65
137;272;335;['F5', 'F1', 'F3', 'F4', 'F2'];15;0.45
138;322;480;['F3', 'F5', 'F2'];10;0.45
139;34;585;['F5', 'F1'];6;0.45
140;679;553;['F4'];4;0.55
141;364;284;['F5'];5;0.45
142;242;193;['F3', 'F5', 'F4', 'F1'];13;0.45
143;47;498;['F2', 'F3', 'F5', 'F4'];14;0.45
144;271;479;['F4'];4;0.55
145;169;117;['F1', 'F4', 'F5', 'F3', 'F2'];15;0.45
146;743;755;['F1', 'F3', 'F4', 'F2', 'F5'];15;0.45
147;87;567;['F3', 'F2'];5;0.65
148;277;538;['F4', 'F5', 'F1'];10;0.45
149;166;144;['F1', 'F5', 'F3', 'F2'];11;0.45
150;642;80;['F1', 'F3', 'F4', 'F5', 'F2'];15;0.45
151;428;379;['F3', 'F5'];8;0.45
152;763;588;['F4'];4;0.55
153;294;258;['F1', 'F3', 'F4'];8;0.55
154;182;761;['F5', 'F4'];9;0.45
155;335;84;['F2', 'F3', 'F4', 'F5'];14;0.45
156;783;320;['F4', 'F2'];6;0.55
157;425;717;['F2', 'F5', 'F4', 'F3'];14;0.45
158;727;38;['F2', 'F3', 'F1'];6;0.65
159;604;16;['F1', 'F4', 'F5'];10;0.45
160;496;45;['F2'];2;0.75
161;376;121;['F5', 'F1'];6;0.45
162;40;209;['F5'];5;0.45
163;247;177;['F2'];2;0.75
164;12;300;['F3'];3;0.65
165;19;91;['F2', 'F5', 'F4'];11;0.45
166;799;480;['F1'];1;0.85
167;445;616;['F1', 'F3', 'F4', 'F5'];13;0.45
168;547;385;['F2', 'F5', 'F3', 'F1', 'F4'];15;0.45
169;460;280;['F1', 'F3'];4;0.65
170;354;633;['F5'];5;0.45
171;504;122;['F2', 'F1', 'F5'];8;0.45
172;48;374;['F2', 'F5'];7;0.45
173;400;256;['F5', 'F2', 'F3', 'F4', 'F1'];15;0.45
174;388;372;['F1', 'F4'];5;0.55
175;55;564;['F5', 'F3', 'F1'];9;0.45
176;762;28;['F4', 'F2', 'F3'];9;0.55
177;542;619;['F5', 'F2', 'F3', 'F4'];14;0.45
178;208;662;['F3', 'F2'];5;0.65
179;415;557;['F3'];3;0.65
180;459;703;['F3', 'F1'];4;0.65
181;212;626;['F1', 'F2', 'F4', 'F3', 'F5'];15;0.45
182;794;233;['F5', 'F4', 'F1', 'F2'];12;0.45
183;426;26;['F3', 'F1'];4;0.65
184;293;594;['F4', 'F5'];9;0.45
185;779;72;['F2'];2;0.75
186;26;653;['F5', 'F3'];8;0.45
187;594;505;['F2', 'F4', 'F3', 'F1', 'F5'];15;0.45
188;653;193;['F1', 'F3', 'F4'];8;0.55
189;218;617;['F1', 'F3'];4;0.65
190;178;190;['F2', 'F3', 'F1', 'F5'];11;0.45
191;107;793;['F4', 'F2', 'F3', 'F5', 'F1'];15;0.45
192;287;474;['F5', 'F3', 'F4', 'F1'];13;0.45
193;487;246;['F2', 'F3', 'F5', 'F4', 'F1'];15;0.45
194;175;651;['F2', 'F4', 'F3', 'F5', 'F1'];15;0.45
195;283;524;['F4', 'F5', 'F3'];12;0.45
196;369;760;['F2'];2;0.75
197;323;15;['F3', 'F1', 'F4'];8;0.55
198;532;442;['F5', 'F3', 'F2', 'F4', 'F1'];15;0.45
199;595;767;['F1', 'F2'];3;0.75
200;513;583;['F3', 'F1', 'F5'];9;0.45
201;110;311;['F3', 'F5', 'F4', 'F1', 'F2'];15;0.45
202;133;174;['F1', 'F5'];6;0.45
203;514;657;['F4', 'F1'];5;0.55
204;233;161;['F4', 'F2'];6;0.55
205;535;180;['F4', 'F2', 'F1', 'F3'];10;0.55
206;340;753;['F4', 'F5', 'F3', 'F1'];13;0.45
207;682;317;['F2', 'F1', 'F4', 'F3', 'F5'];15;0.45
208;276;215;['F5'];5;0.45
209;233;530;['F5', 'F3', 'F4', 'F2', 'F1'];15;0.45
210;571;431;['F4', 'F5'];9;0.45
211;480;110;['F3', 'F1', 'F2', 'F5', 'F4'];15;0.45
212;548;47;['F3', 'F1', 'F2'];6;0.65
213;89;60;['F3', 'F1', 'F4'];8;0.55
214;638;524;['F2'];2;0.75
215;128;553;['F3', 'F4'];7;0.55
216;75;45;['F1'];1;0.85
217;96;406;['F5', 'F1'];6;0.45
218;285;630;['F4', 'F5', 'F3'];12;0.45
219;712;725;['F2', 'F3'];5;0.65
220;419;324;['F5', 'F1', 'F4', 'F2', 'F3'];15;0.45
221;149;26;['F4'];4;0.55
222;521;352;['F5', 'F1', 'F4', 'F2', 'F3'];15;0.45
223;689;266;['F1', 'F4', 'F5', 'F2'];12;0.45
224;393;256;['F1', 'F3'];4;0.65
225;639;24;['F3', 'F1', 'F2'];6;0.65
226;397;609;['F3', 'F2', 'F5', 'F1', 'F4'];15;0.45
227;262;432;['F3', 'F2', 'F1', 'F5', 'F4'];15;0.45
228;638;613;['F3', 'F4', 'F2'];9;0.55
229;534;603;['F2', 'F4', 'F1'];7;0.55
230;298;701;['F5', 'F2'];7;0.45
231;362;402;['F3', 'F1', 'F4'];8;0.55
232;614;282;['F3', 'F1'];4;0.65
233;385;408;['F1'];1;0.85
234;532;92;['F2'];2;0.75
235;100;357;['F5', 'F4', 'F3'];12;0.45
236;353;463;['F5'];5;0.45
237;489;277;['F5', 'F2', 'F4', 'F3'];14;0.45
238;250;76;['F2', 'F3', 'F1', 'F4'];10;0.55
239;362;647;['F2', 'F1', 'F3', 'F5'];11;0.45
240;586;549;['F5', 'F2', 'F4'];11;0.45
241;379;385;['F3', 'F4', 'F1'];8;0.55
242;468;480;['F2', 'F5', 'F4'];11;0.45
243;37;437;['F4'];4;0.55
244;126;252;['F4', 'F5'];9;0.45
245;704;738;['F3', 'F5', 'F2', 'F1'];11;0.45
246;621;605;['F5', 'F4', 'F3', 'F2', 'F1'];15;0.45
247;377;675;['F1', 'F2', 'F3', 'F4', 'F5'];15;0.45
248;445;168;['F2', 'F5', 'F4'];11;0.45
249;671;777;['F1', 'F2'];3;0.75
250;304;48;['F5', 'F2', 'F3', 'F4', 'F1'];15;0.45
