DENIED|,156|,NONE|,NONE|,0|,0|,['F4']|,src=2801|, dest=2457|
DENIED|,157|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F5', 'F3']|,src=502|, dest=1191|
DENIED|,158|,NONE|,NONE|,0|,0|,['F1']|,src=1286|, dest=1798|
DENIED|,159|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F3']|,src=3745|, dest=1458|
DENIED|,160|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=2816|, dest=3091|
DENIED|,161|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3']|,src=1372|, dest=3060|
DENIED|,162|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F5', 'F4']|,src=1204|, dest=3005|
DENIED|,163|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4']|,src=2372|, dest=3249|
APPROVED|,164|,R164P1|,31.168831168831172%|,19.41|,18.5|,['F1', 'F2', 'F3']|,[2080, 4520, 4706, 4821, 4626, 4581, 4790, 4844, 3375]|
DENIED|,165|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3']|,src=749|, dest=2883|
DENIED|,166|,NONE|,NONE|,0|,0|,['F1']|,src=1377|, dest=1675|
DENIED|,167|,NONE|,NONE|,0|,0|,['F2']|,src=3604|, dest=1190|
APPROVED|,168|,R168P4|,32.84090909090909%|,19.720000000000002|,21.3|,['F5']|,[1297, 4325, 4430, 4389, 4835, 4103, 4845, 4055, 4818, 3270]|
APPROVED|,169|,R169P1|,43.63636363636363%|,18.369999999999997|,13.9|,['F2', 'F5', 'F3', 'F1', 'F4']|,[364, 4091, 4314, 4031, 4282, 4068, 270]|
APPROVED|,170|,R170P1|,37.27272727272727%|,15.59|,19.4|,['F4', 'F1', 'F2', 'F5']|,[2327, 4582, 4245, 4216, 4079, 4043, 4107, 4254, 1014]|
APPROVED|,171|,R171P1|,37.4025974025974%|,15.660000000000002|,19.3|,['F3', 'F1', 'F4']|,[2065, 4517, 4812, 4231, 4001, 4308, 4973, 4525, 2099]|
DENIED|,172|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F1', 'F2']|,src=2627|, dest=1884|
DENIED|,173|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=3014|, dest=1982|
DENIED|,174|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F4', 'F5']|,src=2198|, dest=2880|
APPROVED|,175|,R175P2|,32.077922077922075%|,16.709999999999997|,18.8|,['F3']|,[1410, 4353, 4200, 4197, 4784, 4232, 4461, 4500, 2000]|
DENIED|,176|,NONE|,NONE|,0|,0|,['F1']|,src=3485|, dest=452|
DENIED|,177|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2']|,src=3335|, dest=1260|
DENIED|,178|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5']|,src=1941|, dest=1644|
DENIED|,179|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F4']|,src=3576|, dest=1439|
DENIED|,180|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F1', 'F3']|,src=3142|, dest=2367|
DENIED|,181|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1', 'F4']|,src=695|, dest=849|
DENIED|,182|,NONE|,NONE|,0|,0|,['F3']|,src=3042|, dest=2394|
APPROVED|,183|,R183P2|,35.064935064935064%|,18.54|,18.599999999999998|,['F4', 'F1']|,[3117, 4780, 4617, 4254, 4388, 4627, 4721, 4233, 931]|
APPROVED|,184|,R184P1|,30.0%|,12.629999999999999|,9.9|,['F4', 'F5', 'F1', 'F3']|,[3449, 4863, 4752, 4958, 3831]|
APPROVED|,185|,R185P1|,26.969696969696972%|,15.029999999999998|,17.0|,['F5', 'F3', 'F2']|,[1921, 4481, 4134, 4005, 4243, 4687, 4259, 1034]|
APPROVED|,186|,R186P1|,38.44155844155844%|,17.479999999999997|,18.999999999999996|,['F4', 'F5']|,[2042, 4511, 4290, 4864, 4855, 4785, 4928, 4129, 513]|
APPROVED|,187|,R187P1|,41.63636363636364%|,14.82|,14.600000000000001|,['F2']|,[3943, 4986, 4422, 4147, 4530, 4959, 3834]|
DENIED|,188|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=693|, dest=801|
APPROVED|,189|,R189P1|,40.909090909090914%|,16.619999999999997|,16.400000000000002|,['F1', 'F3']|,[2619, 4655, 4725, 4015, 4119, 4017, 4298, 1192]|
APPROVED|,190|,R190P1|,40.22727272727272%|,11.44|,12.4|,['F3', 'F2', 'F1']|,[1883, 4471, 4026, 4992, 4512, 2047]|
APPROVED|,191|,R191P2|,35.0%|,19.41|,16.700000000000003|,['F4', 'F5', 'F2', 'F3', 'F1']|,[2576, 4644, 4331, 4679, 4483, 4875, 4101, 403]|
APPROVED|,192|,R192P1|,36.727272727272734%|,15.700000000000001|,14.3|,['F3']|,[2159, 4540, 4707, 4050, 4765, 4726, 2904]|
APPROVED|,193|,R193P1|,44.15584415584416%|,19.88|,18.4|,['F2', 'F5', 'F1']|,[347, 4087, 4543, 4871, 4341, 4452, 4204, 4242, 965]|
DENIED|,194|,NONE|,NONE|,0|,0|,['F3']|,src=2481|, dest=3757|
DENIED|,195|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=2538|, dest=3591|
DENIED|,196|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1', 'F5']|,src=2198|, dest=2308|
APPROVED|,197|,R197P1|,31.363636363636367%|,18.58|,16.6|,['F3', 'F1', 'F5', 'F2', 'F4']|,[3004, 4751, 4384, 4811, 4297, 4244, 4326, 1301]|
DENIED|,198|,NONE|,NONE|,0|,0|,['F4']|,src=937|, dest=3342|
DENIED|,199|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F2']|,src=2243|, dest=2381|
APPROVED|,200|,R200P3|,41.298701298701296%|,18.15|,18.900000000000002|,['F3', 'F2', 'F5', 'F1']|,[3553, 4889, 4842, 4175, 4050, 4707, 4210, 4695, 2780]|
DENIED|,201|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5']|,src=2781|, dest=1423|
DENIED|,202|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F3', 'F4']|,src=2548|, dest=3914|
DENIED|,203|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F4', 'F3']|,src=689|, dest=2117|
DENIED|,204|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5']|,src=2003|, dest=3458|
DENIED|,205|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2']|,src=1250|, dest=1021|
APPROVED|,206|,R206P1|,43.63636363636363%|,14.280000000000001|,16.6|,['F4', 'F3', 'F5', 'F1', 'F2']|,[2807, 4702, 4032, 4030, 4113, 4974, 4127, 505]|
DENIED|,207|,NONE|,NONE|,0|,0|,['F3']|,src=1272|, dest=1182|
DENIED|,208|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3']|,src=2609|, dest=511|
DENIED|,209|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=2707|, dest=297|
DENIED|,210|,NONE|,NONE|,0|,0|,['F1']|,src=3786|, dest=451|
DENIED|,211|,NONE|,NONE|,0|,0|,['F4']|,src=2749|, dest=1940|
APPROVED|,212|,R212P1|,41.688311688311686%|,19.790000000000003|,18.9|,['F2', 'F3']|,[3451, 4863, 4332, 4685, 4938, 4308, 4466, 4188, 751]|
DENIED|,213|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F4', 'F3', 'F5']|,src=3946|, dest=1987|
APPROVED|,214|,R214P1|,34.54545454545455%|,15.420000000000002|,11.7|,['F3', 'F4', 'F2', 'F1']|,[984, 4246, 4446, 4474, 4405, 1618]|
DENIED|,215|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F2']|,src=772|, dest=833|
APPROVED|,216|,R216P1|,36.66666666666667%|,18.700000000000003|,16.099999999999998|,['F1', 'F5', 'F2', 'F3']|,[2910, 4728, 4866, 4351, 4335, 4021, 4278, 1112]|
DENIED|,217|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=2558|, dest=2286|
APPROVED|,218|,R218P1|,25.454545454545457%|,11.209999999999999|,9.299999999999999|,['F4', 'F5']|,[697, 4175, 4749, 4110, 437]|
