DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
116,134,15.711637931034485,13.678448275862069,38.79484642924444%,6.741379310344827,[266.3333333333333, 359.6666666666667],1341.9666666666667
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,47.267759562841526%|,12.0|,10.100000000000001|,['F2', 'F3']|,[45, 315, 312, 306, 16]|
APPROVED|,37|,R37P3|,36.010928961748625%|,16.75|,16.599999999999998|,['F5', 'F4']|,[30, 310, 326, 400, 305, 311, 304, 11]|
APPROVED|,38|,R38P2|,28.491803278688522%|,16.939999999999998|,14.200000000000001|,['F5', 'F4', 'F3', 'F1', 'F2']|,[35, 312, 306, 349, 336, 304, 12]|
APPROVED|,39|,R39P1|,37.73770491803279%|,18.360000000000003|,13.7|,['F5', 'F1', 'F2', 'F4']|,[9, 303, 384, 361, 304, 311, 33]|
APPROVED|,40|,R40P1|,44.22950819672131%|,11.879999999999999|,15.200000000000001|,['F4', 'F3', 'F1', 'F2']|,[39, 313, 361, 398, 350, 301, 2]|
APPROVED|,41|,R41P1|,49.18032786885245%|,13.830000000000002|,12.7|,['F1']|,[29, 310, 326, 400, 305, 15]|
APPROVED|,42|,R42P1|,46.983606557377044%|,15.32|,13.5|,['F2', 'F4', 'F5', 'F1']|,[4, 302, 328, 380, 342, 309, 25]|
APPROVED|,43|,R43P2|,54.85245901639344%|,17.309999999999995|,14.9|,['F2', 'F3']|,[2, 301, 350, 376, 330, 315, 45]|
DENIED|,44|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1']|,src=6|, dest=22|
APPROVED|,45|,R45P1|,49.9344262295082%|,17.369999999999997|,14.3|,['F1', 'F2', 'F4', 'F3', 'F5']|,[19, 307, 309, 371, 350, 301, 1]|
APPROVED|,46|,R46P2|,41.91256830601093%|,15.009999999999998|,16.2|,['F3', 'F1', 'F2']|,[41, 314, 309, 307, 351, 336, 304, 11]|
APPROVED|,47|,R47P3|,37.81420765027322%|,16.57|,16.0|,['F2', 'F5']|,[18, 306, 349, 336, 351, 307, 309, 26]|
DENIED|,48|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=10|, dest=41|
APPROVED|,49|,R49P5|,42.065573770491795%|,16.72|,15.0|,['F1', 'F2', 'F5']|,[36, 312, 315, 364, 400, 305, 14]|
APPROVED|,50|,R50P1|,38.91803278688525%|,14.959999999999997|,13.799999999999999|,['F2']|,[34, 312, 388, 351, 307, 309, 25]|
APPROVED|,51|,R51P1|,44.22950819672131%|,13.27|,15.0|,['F1', 'F4', 'F5']|,[37, 313, 361, 398, 350, 301, 3]|
APPROVED|,52|,R52P2|,35.377049180327866%|,14.139999999999999|,13.700000000000001|,['F1', 'F4', 'F3', 'F2']|,[31, 311, 304, 336, 351, 307, 20]|
DENIED|,53|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F4']|,src=45|, dest=38|
APPROVED|,54|,R54P1|,38.85245901639344%|,13.030000000000003|,11.5|,['F5', 'F3', 'F1']|,[7, 303, 339, 367, 307, 19]|
APPROVED|,55|,R55P2|,26.803278688524586%|,15.76|,12.000000000000002|,['F2', 'F4', 'F1', 'F3']|,[2, 301, 331, 333, 311, 33]|
APPROVED|,56|,R56P1|,43.52459016393443%|,12.530000000000001|,11.6|,['F3']|,[37, 313, 361, 384, 303, 9]|
APPROVED|,57|,R57P1|,32.24043715846995%|,21.479999999999997|,15.899999999999999|,['F5', 'F2', 'F3', 'F1']|,[9, 303, 384, 373, 374, 335, 305, 14]|
DENIED|,58|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2']|,src=11|, dest=6|
DENIED|,59|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3']|,src=33|, dest=42|
APPROVED|,60|,R60P6|,53.224043715847%|,21.26|,16.4|,['F1', 'F2', 'F5', 'F4', 'F3']|,[45, 315, 316, 352, 391, 332, 303, 9]|
APPROVED|,61|,R61P1|,37.43169398907104%|,11.68|,10.4|,['F4', 'F1']|,[36, 312, 327, 313, 37]|
APPROVED|,62|,R62P1|,52.622950819672134%|,14.9|,12.600000000000001|,['F1']|,[40, 314, 399, 368, 301, 3]|
APPROVED|,63|,R63P1|,26.327868852459012%|,15.33|,13.4|,['F5', 'F3', 'F1', 'F4']|,[31, 311, 304, 336, 365, 307, 20]|
APPROVED|,64|,R64P2|,45.68306010928961%|,18.11|,17.1|,['F5', 'F2']|,[5, 302, 316, 315, 364, 400, 305, 15]|
APPROVED|,65|,R65P1|,33.71584699453551%|,14.57|,16.8|,['F1', 'F2']|,[11, 304, 382, 322, 381, 396, 308, 23]|
DENIED|,66|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=45|, dest=17|
APPROVED|,67|,R67P1|,52.622950819672134%|,14.110000000000001|,12.700000000000001|,['F5']|,[40, 314, 399, 368, 301, 2]|
DENIED|,68|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F1']|,src=32|, dest=12|
APPROVED|,69|,R69P3|,53.06010928961749%|,24.900000000000002|,16.8|,['F1', 'F5', 'F3', 'F2', 'F4']|,[22, 308, 302, 316, 399, 368, 301, 2]|
DENIED|,70|,NONE|,NONE|,0|,0|,['F3']|,src=29|, dest=40|
DENIED|,71|,NONE|,NONE|,0|,0|,['F5']|,src=28|, dest=40|
APPROVED|,72|,R72P1|,31.4207650273224%|,18.28|,16.6|,['F1', 'F2', 'F3', 'F5']|,[31, 311, 382, 322, 381, 396, 308, 23]|
APPROVED|,73|,R73P1|,45.98360655737705%|,13.200000000000001|,12.100000000000001|,['F2', 'F5', 'F1']|,[39, 313, 328, 302, 308, 24]|
APPROVED|,74|,R74P1|,32.704918032786885%|,11.59|,11.6|,['F3', 'F2', 'F1', 'F4']|,[13, 305, 344, 394, 306, 16]|
APPROVED|,75|,R75P2|,28.491803278688522%|,16.84|,14.700000000000001|,['F5', 'F1', 'F4', 'F2']|,[36, 312, 306, 349, 336, 304, 12]|
APPROVED|,76|,R76P2|,35.191256830601084%|,18.830000000000002|,15.8|,['F2']|,[31, 311, 333, 355, 352, 316, 302, 4]|
APPROVED|,77|,R77P1|,34.04371584699453%|,26.099999999999998|,17.099999999999998|,['F4', 'F3', 'F5', 'F1', 'F2']|,[16, 306, 340, 323, 321, 387, 301, 1]|
DENIED|,78|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F1', 'F4']|,src=38|, dest=2|
APPROVED|,79|,R79P1|,53.11475409836065%|,18.86|,12.1|,['F5', 'F3', 'F1']|,[16, 306, 340, 319, 303, 8]|
DENIED|,80|,NONE|,NONE|,0|,0|,['F2']|,src=31|, dest=42|
DENIED|,81|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=39|, dest=45|
DENIED|,82|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=26|, dest=21|
APPROVED|,83|,R83P1|,28.25136612021858%|,8.32|,9.799999999999999|,['F1', 'F3', 'F2']|,[38, 313, 361, 304, 10]|
DENIED|,84|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F4', 'F5']|,src=44|, dest=27|
DENIED|,85|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F4']|,src=21|, dest=19|
APPROVED|,86|,R86P2|,51.901639344262286%|,17.44|,14.2|,['F2']|,[43, 315, 330, 321, 387, 301, 3]|
APPROVED|,87|,R87P2|,16.295081967213115%|,12.709999999999999|,14.200000000000001|,['F5']|,[37, 313, 370, 374, 335, 305, 14]|
DENIED|,88|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F4', 'F2']|,src=14|, dest=18|
APPROVED|,89|,R89P1|,39.72677595628415%|,16.16|,9.5|,['F5', 'F2', 'F4', 'F1', 'F3']|,[28, 310, 342, 309, 26]|
APPROVED|,90|,R90P1|,21.885245901639344%|,10.53|,11.9|,['F4']|,[31, 311, 304, 361, 313, 37]|
DENIED|,91|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2']|,src=30|, dest=33|
APPROVED|,92|,R92P4|,53.224043715847%|,16.849999999999998|,17.0|,['F2']|,[7, 303, 332, 391, 352, 316, 315, 43]|
DENIED|,93|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=21|, dest=36|
DENIED|,94|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F5', 'F1']|,src=25|, dest=12|
APPROVED|,95|,R95P1|,37.43169398907103%|,9.68|,10.5|,['F5', 'F4', 'F2']|,[39, 313, 327, 312, 36]|
DENIED|,96|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2', 'F3']|,src=14|, dest=15|
DENIED|,97|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1', 'F4']|,src=45|, dest=18|
DENIED|,98|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=28|, dest=20|
APPROVED|,99|,R99P1|,33.71584699453551%|,16.07|,17.000000000000004|,['F2']|,[12, 304, 382, 322, 381, 396, 308, 23]|
APPROVED|,100|,R100P5|,22.07650273224043%|,18.19|,16.500000000000004|,['F1', 'F3', 'F4']|,[33, 311, 333, 329, 378, 371, 309, 25]|
DENIED|,101|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2', 'F4']|,src=31|, dest=24|
DENIED|,102|,NONE|,NONE|,0|,0|,['F5']|,src=43|, dest=36|
DENIED|,103|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5', 'F3', 'F1']|,src=5|, dest=12|
APPROVED|,104|,R104P1|,39.50819672131148%|,7.49|,7.6|,['F3']|,[41, 314, 309, 25]|
DENIED|,105|,NONE|,NONE|,0|,0|,['F2']|,src=40|, dest=24|
APPROVED|,106|,R106P1|,32.704918032786885%|,11.62|,11.4|,['F1']|,[14, 305, 344, 394, 306, 17]|
DENIED|,107|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F1', 'F5']|,src=40|, dest=23|
DENIED|,108|,NONE|,NONE|,0|,0|,['F2']|,src=2|, dest=36|
APPROVED|,109|,R109P1|,46.983606557377044%|,16.52|,13.5|,['F2', 'F5', 'F4', 'F1']|,[4, 302, 328, 380, 342, 309, 25]|
DENIED|,110|,NONE|,NONE|,0|,0|,['F1']|,src=24|, dest=11|
DENIED|,111|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2', 'F3', 'F5']|,src=37|, dest=5|
APPROVED|,112|,R112P1|,38.30601092896175%|,21.97|,17.9|,['F4', 'F2']|,[36, 312, 388, 345, 356, 368, 301, 1]|
DENIED|,113|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F3']|,src=15|, dest=29|
DENIED|,114|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F2']|,src=18|, dest=31|
APPROVED|,115|,R115P2|,22.07650273224043%|,16.29|,16.5|,['F5']|,[25, 309, 371, 378, 329, 333, 311, 33]|
DENIED|,116|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=34|, dest=2|
APPROVED|,117|,R117P3|,52.29508196721311%|,17.0|,14.500000000000002|,['F4', 'F5', 'F2']|,[22, 308, 396, 381, 326, 310, 30]|
DENIED|,118|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=13|, dest=14|
APPROVED|,119|,R119P2|,22.07650273224043%|,18.23|,16.6|,['F2']|,[27, 309, 371, 378, 329, 333, 311, 31]|
DENIED|,120|,NONE|,NONE|,0|,0|,['F5']|,src=24|, dest=39|
DENIED|,121|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F5']|,src=37|, dest=16|
DENIED|,122|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=39|, dest=23|
DENIED|,123|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=44|, dest=37|
DENIED|,124|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F1', 'F2']|,src=4|, dest=2|
DENIED|,125|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=36|, dest=42|
APPROVED|,126|,R126P6|,43.22404371584699%|,19.15|,16.099999999999998|,['F3', 'F2', 'F4', 'F1', 'F5']|,[12, 304, 382, 387, 321, 330, 315, 44]|
APPROVED|,127|,R127P2|,28.098360655737704%|,19.900000000000002|,14.8|,['F5', 'F3', 'F1']|,[22, 308, 339, 360, 388, 312, 36]|
DENIED|,128|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F1']|,src=18|, dest=4|
DENIED|,129|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5']|,src=5|, dest=44|
DENIED|,130|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F4']|,src=2|, dest=44|
APPROVED|,131|,R131P1|,40.29508196721311%|,15.62|,14.1|,['F3']|,[20, 307, 365, 319, 340, 306, 17]|
APPROVED|,132|,R132P1|,31.4207650273224%|,18.02|,16.5|,['F1', 'F2', 'F4', 'F3', 'F5']|,[32, 311, 382, 322, 381, 396, 308, 23]|
DENIED|,133|,NONE|,NONE|,0|,0|,['F2']|,src=34|, dest=3|
DENIED|,134|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=21|, dest=3|
DENIED|,135|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F4', 'F5']|,src=2|, dest=1|
APPROVED|,136|,R136P1|,45.98360655737706%|,12.93|,11.600000000000001|,['F5', 'F1', 'F4']|,[22, 308, 302, 328, 313, 38]|
APPROVED|,137|,R137P1|,33.442622950819676%|,13.17|,11.6|,['F2', 'F5']|,[22, 308, 339, 367, 307, 21]|
APPROVED|,138|,R138P1|,50.52459016393443%|,15.720000000000002|,14.500000000000002|,['F5', 'F2', 'F4', 'F3']|,[22, 308, 383, 357, 314, 310, 30]|
APPROVED|,139|,R139P2|,26.721311475409838%|,16.029999999999998|,13.399999999999999|,['F4']|,[16, 306, 394, 344, 305, 311, 32]|
APPROVED|,140|,R140P1|,35.57377049180328%|,16.59|,14.1|,['F4', 'F1']|,[39, 313, 328, 380, 342, 309, 27]|
APPROVED|,141|,R141P6|,48.469945355191264%|,19.400000000000002|,16.8|,['F3']|,[8, 303, 384, 373, 374, 364, 315, 43]|
DENIED|,142|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=17|, dest=2|
APPROVED|,143|,R143P1|,34.39344262295082%|,15.950000000000001|,14.5|,['F5']|,[36, 312, 388, 351, 336, 304, 10]|
APPROVED|,144|,R144P1|,55.32786885245902%|,14.75|,12.3|,['F3', 'F1', 'F5', 'F4', 'F2']|,[4, 302, 316, 399, 314, 41]|
APPROVED|,145|,R145P2|,46.83060109289617%|,20.11|,16.799999999999997|,['F1', 'F3']|,[1, 301, 331, 390, 372, 383, 308, 23]|
APPROVED|,146|,R146P2|,23.180327868852455%|,18.12|,14.3|,['F1', 'F3', 'F2', 'F5']|,[1, 301, 331, 333, 311, 305, 15]|
DENIED|,147|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3']|,src=6|, dest=19|
DENIED|,148|,NONE|,NONE|,0|,0|,['F2']|,src=39|, dest=18|
DENIED|,149|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F5', 'F2']|,src=44|, dest=39|
DENIED|,150|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F1']|,src=18|, dest=3|
DENIED|,151|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=44|, dest=34|
DENIED|,152|,NONE|,NONE|,0|,0|,['F4']|,src=19|, dest=37|
DENIED|,153|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=15|, dest=32|
DENIED|,154|,NONE|,NONE|,0|,0|,['F1']|,src=13|, dest=22|
APPROVED|,155|,R155P3|,26.010928961748636%|,14.84|,15.900000000000002|,['F1', 'F2']|,[38, 313, 370, 374, 373, 367, 307, 19]|
DENIED|,156|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=20|, dest=15|
APPROVED|,157|,R157P1|,53.11475409836065%|,16.55|,11.6|,['F4', 'F3']|,[17, 306, 340, 319, 303, 9]|
APPROVED|,158|,R158P5|,21.4207650273224%|,16.74|,16.9|,['F3']|,[42, 314, 357, 396, 389, 370, 313, 38]|
DENIED|,159|,NONE|,NONE|,0|,0|,['F2']|,src=35|, dest=40|
APPROVED|,160|,R160P1|,55.442622950819676%|,18.02|,14.3|,['F5', 'F4', 'F3']|,[29, 310, 323, 321, 330, 315, 44]|
DENIED|,161|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F2', 'F3']|,src=38|, dest=15|
DENIED|,162|,NONE|,NONE|,0|,0|,['F3']|,src=40|, dest=13|
APPROVED|,163|,R163P3|,36.010928961748625%|,19.050000000000004|,16.6|,['F5', 'F4']|,[5, 302, 325, 341, 386, 344, 305, 15]|
DENIED|,164|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=13|, dest=32|
DENIED|,165|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=24|, dest=36|
APPROVED|,166|,R166P2|,28.098360655737704%|,18.61|,14.3|,['F1', 'F3', 'F4']|,[22, 308, 339, 360, 388, 312, 34]|
APPROVED|,167|,R167P1|,37.73770491803279%|,16.02|,13.700000000000001|,['F5']|,[8, 303, 339, 367, 307, 309, 26]|
APPROVED|,168|,R168P2|,26.721311475409838%|,15.889999999999999|,13.299999999999999|,['F5', 'F1']|,[17, 306, 394, 344, 305, 311, 32]|
DENIED|,169|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3', 'F5', 'F4']|,src=43|, dest=40|
APPROVED|,170|,R170P1|,46.983606557377044%|,16.01|,13.700000000000001|,['F1']|,[4, 302, 328, 380, 342, 309, 26]|
DENIED|,171|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5', 'F1']|,src=16|, dest=45|
DENIED|,172|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F4', 'F2']|,src=33|, dest=8|
DENIED|,173|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=23|, dest=44|
APPROVED|,174|,R174P1|,28.885245901639344%|,15.150000000000002|,13.099999999999998|,['F3', 'F5', 'F4', 'F2']|,[19, 307, 367, 355, 333, 311, 31]|
DENIED|,175|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F1', 'F2']|,src=32|, dest=38|
DENIED|,176|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2']|,src=34|, dest=41|
DENIED|,177|,NONE|,NONE|,0|,0|,['F4']|,src=28|, dest=32|
APPROVED|,178|,R178P2|,39.72677595628415%|,13.16|,9.5|,['F4', 'F1', 'F3']|,[26, 309, 342, 310, 28]|
DENIED|,179|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=33|, dest=8|
DENIED|,180|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1']|,src=29|, dest=4|
DENIED|,181|,NONE|,NONE|,0|,0|,['F5']|,src=18|, dest=27|
DENIED|,182|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4']|,src=3|, dest=42|
DENIED|,183|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5', 'F2']|,src=17|, dest=22|
DENIED|,184|,NONE|,NONE|,0|,0|,['F4']|,src=29|, dest=38|
DENIED|,185|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=7|, dest=14|
DENIED|,186|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5']|,src=18|, dest=21|
APPROVED|,187|,R187P1|,49.91803278688525%|,13.420000000000002|,12.5|,['F2', 'F3', 'F1', 'F4']|,[5, 302, 308, 339, 303, 7]|
DENIED|,188|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=43|, dest=26|
DENIED|,189|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4']|,src=23|, dest=25|
APPROVED|,190|,R190P1|,39.90163934426229%|,18.07|,14.399999999999999|,['F1', 'F2', 'F5', 'F3']|,[29, 310, 326, 400, 305, 311, 31]|
DENIED|,191|,NONE|,NONE|,0|,0|,['F1', 'F3']|,src=27|, dest=32|
DENIED|,192|,NONE|,NONE|,0|,0|,['F3']|,src=32|, dest=44|
DENIED|,193|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F1', 'F5']|,src=5|, dest=32|
DENIED|,194|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=45|, dest=27|
DENIED|,195|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F1']|,src=4|, dest=15|
DENIED|,196|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3', 'F1', 'F4']|,src=27|, dest=45|
APPROVED|,197|,R197P2|,55.442622950819654%|,17.269999999999996|,14.200000000000001|,['F4', 'F1', 'F2']|,[44, 315, 330, 321, 323, 310, 30]|
DENIED|,198|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3']|,src=23|, dest=13|
DENIED|,199|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2', 'F5']|,src=14|, dest=4|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=25|, dest=19|
DENIED|,201|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F2', 'F1']|,src=33|, dest=7|
DENIED|,202|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5', 'F2']|,src=23|, dest=41|
