DATASET=TINY,TYPE=WITH_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
117,133,15.967264957264952,13.720512820512814,37.614730745878305%,6.743589743589744,[268.2, 361.53333333333336],1351.7666666666667
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,47.267759562841526%|,12.2|,10.100000000000001|,['F2', 'F3']|,[45, 315, 312, 306, 16]|
APPROVED|,13|,R13P1|,54.26229508196722%|,15.42|,14.5|,['F2']|,[35, 312, 315, 316, 399, 314, 42]|
APPROVED|,14|,R14P1|,6.393442622950819%|,3.7600000000000002|,5.199999999999999|,['F4', 'F5']|,[39, 313, 37]|
APPROVED|,15|,R15P1|,55.32786885245902%|,15.609999999999998|,11.899999999999999|,['F2', 'F3', 'F1', 'F5', 'F4']|,[40, 314, 399, 316, 302, 4]|
APPROVED|,16|,R16P1|,39.50819672131148%|,8.989999999999998|,7.6|,['F1', 'F4', 'F2', 'F3']|,[41, 314, 309, 25]|
APPROVED|,17|,R17P2|,43.77049180327869%|,12.710000000000003|,11.8|,['F1', 'F4']|,[20, 307, 309, 342, 310, 29]|
APPROVED|,18|,R18P1|,33.442622950819676%|,13.049999999999999|,11.8|,['F5', 'F4']|,[19, 307, 367, 339, 308, 24]|
APPROVED|,19|,R19P5|,21.4207650273224%|,17.18|,16.799999999999997|,['F2', 'F4', 'F3', 'F1']|,[40, 314, 357, 396, 389, 370, 313, 38]|
APPROVED|,20|,R20P1|,32.213114754098356%|,14.13|,11.299999999999999|,['F3', 'F5', 'F1', 'F4']|,[12, 304, 336, 365, 307, 21]|
APPROVED|,21|,R21P1|,32.213114754098356%|,12.820000000000002|,11.3|,['F3', 'F2', 'F1', 'F5']|,[10, 304, 336, 365, 307, 20]|
APPROVED|,22|,R22P1|,48.1639344262295%|,14.950000000000001|,14.8|,['F4', 'F2', 'F1']|,[13, 305, 400, 326, 310, 314, 42]|
APPROVED|,23|,R23P1|,46.47540983606557%|,13.989999999999998|,11.999999999999998|,['F1', 'F2', 'F3', 'F5']|,[7, 303, 384, 361, 304, 11]|
APPROVED|,24|,R24P1|,34.04371584699453%|,23.969999999999995|,16.9|,['F1', 'F2', 'F3', 'F5']|,[3, 301, 387, 321, 323, 340, 306, 17]|
APPROVED|,25|,R25P1|,16.295081967213115%|,14.5|,14.6|,['F3', 'F5', 'F1', 'F2', 'F4']|,[15, 305, 335, 374, 370, 313, 39]|
APPROVED|,26|,R26P1|,49.18032786885246%|,13.990000000000002|,12.300000000000002|,['F5', 'F2', 'F4']|,[14, 305, 400, 326, 310, 30]|
APPROVED|,27|,R27P2|,35.191256830601084%|,17.67|,16.4|,['F2', 'F4', 'F5']|,[33, 311, 333, 355, 352, 316, 302, 6]|
APPROVED|,28|,R28P1|,32.42622950819673%|,20.890000000000004|,14.4|,['F4']|,[36, 312, 388, 360, 339, 303, 9]|
DENIED|,29|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F2', 'F1']|,src=6|, dest=45|
APPROVED|,30|,R30P1|,37.73770491803279%|,16.82|,13.700000000000001|,['F1', 'F4']|,[8, 303, 339, 367, 307, 309, 26]|
APPROVED|,31|,R31P1|,32.704918032786885%|,13.68|,11.499999999999998|,['F4', 'F2', 'F3']|,[15, 305, 344, 394, 306, 18]|
APPROVED|,32|,R32P1|,53.11475409836065%|,18.99|,11.799999999999999|,['F3', 'F5', 'F4', 'F2', 'F1']|,[8, 303, 319, 340, 306, 18]|
APPROVED|,33|,R33P1|,44.22950819672131%|,14.969999999999999|,15.0|,['F4', 'F1', 'F5', 'F3', 'F2']|,[37, 313, 361, 398, 350, 301, 3]|
APPROVED|,34|,R34P2|,46.83060109289617%|,22.189999999999998|,16.9|,['F1', 'F4']|,[24, 308, 383, 372, 390, 331, 301, 1]|
DENIED|,35|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3', 'F4']|,src=34|, dest=18|
APPROVED|,36|,R36P1|,45.21311475409836%|,17.8|,14.0|,['F3', 'F4', 'F1']|,[1, 301, 368, 324, 384, 303, 9]|
APPROVED|,37|,R37P1|,34.53551912568306%|,16.279999999999998|,16.4|,['F5', 'F4']|,[30, 310, 323, 321, 387, 382, 304, 11]|
APPROVED|,38|,R38P2|,28.491803278688522%|,15.94|,14.200000000000001|,['F5', 'F4', 'F3', 'F1', 'F2']|,[35, 312, 306, 349, 336, 304, 12]|
APPROVED|,39|,R39P1|,37.73770491803279%|,17.56|,13.7|,['F5', 'F1', 'F2', 'F4']|,[9, 303, 384, 361, 304, 311, 33]|
APPROVED|,40|,R40P1|,44.22950819672131%|,12.68|,15.200000000000001|,['F4', 'F3', 'F1', 'F2']|,[39, 313, 361, 398, 350, 301, 2]|
APPROVED|,41|,R41P1|,49.18032786885245%|,13.830000000000002|,12.7|,['F1']|,[29, 310, 326, 400, 305, 15]|
APPROVED|,42|,R42P1|,46.983606557377044%|,16.72|,13.5|,['F2', 'F4', 'F5', 'F1']|,[4, 302, 328, 380, 342, 309, 25]|
APPROVED|,43|,R43P1|,51.901639344262286%|,19.119999999999997|,14.200000000000001|,['F2', 'F3']|,[2, 301, 387, 321, 330, 315, 45]|
DENIED|,44|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1']|,src=6|, dest=22|
APPROVED|,45|,R45P1|,49.9344262295082%|,15.67|,14.3|,['F1', 'F2', 'F4', 'F3', 'F5']|,[19, 307, 309, 371, 350, 301, 1]|
APPROVED|,46|,R46P1|,34.37158469945356%|,16.5|,15.899999999999999|,['F3', 'F1', 'F2']|,[41, 314, 309, 307, 365, 336, 304, 11]|
APPROVED|,47|,R47P9|,23.55191256830601%|,17.38|,16.4|,['F2', 'F5']|,[18, 306, 349, 363, 366, 342, 309, 26]|
APPROVED|,48|,R48P1|,34.37158469945356%|,17.179999999999996|,15.8|,['F3', 'F2']|,[10, 304, 336, 365, 307, 309, 314, 41]|
APPROVED|,49|,R49P3|,20.622950819672127%|,21.029999999999998|,15.0|,['F1', 'F2', 'F5']|,[36, 312, 388, 345, 335, 305, 14]|
DENIED|,50|,NONE|,NONE|,0|,0|,['F2']|,src=34|, dest=25|
APPROVED|,51|,R51P1|,44.22950819672131%|,14.069999999999999|,15.0|,['F1', 'F4', 'F5']|,[37, 313, 361, 398, 350, 301, 3]|
APPROVED|,52|,R52P1|,26.327868852459012%|,14.63|,13.4|,['F1', 'F4', 'F3', 'F2']|,[31, 311, 304, 336, 365, 307, 20]|
APPROVED|,53|,R53P1|,46.47540983606557%|,13.25|,12.4|,['F5', 'F2', 'F4']|,[45, 315, 312, 327, 313, 38]|
APPROVED|,54|,R54P1|,38.85245901639344%|,12.830000000000002|,11.5|,['F5', 'F3', 'F1']|,[7, 303, 339, 367, 307, 19]|
APPROVED|,55|,R55P1|,23.114754098360656%|,15.459999999999999|,12.1|,['F2', 'F4', 'F1', 'F3']|,[2, 301, 387, 382, 311, 33]|
APPROVED|,56|,R56P1|,43.52459016393443%|,12.530000000000001|,11.6|,['F3']|,[37, 313, 361, 384, 303, 9]|
APPROVED|,57|,R57P1|,32.24043715846995%|,20.479999999999997|,15.899999999999999|,['F5', 'F2', 'F3', 'F1']|,[9, 303, 384, 373, 374, 335, 305, 14]|
APPROVED|,58|,R58P1|,42.459016393442624%|,12.41|,14.5|,['F1', 'F5', 'F4', 'F2']|,[11, 304, 361, 313, 328, 302, 6]|
APPROVED|,59|,R59P1|,40.60109289617486%|,19.189999999999998|,16.900000000000002|,['F1', 'F5', 'F2', 'F3']|,[33, 311, 305, 400, 326, 310, 314, 42]|
APPROVED|,60|,R60P1|,39.2896174863388%|,25.76|,16.4|,['F1', 'F2', 'F5', 'F4', 'F3']|,[45, 315, 312, 388, 360, 339, 303, 9]|
APPROVED|,61|,R61P1|,37.43169398907104%|,10.979999999999999|,10.4|,['F4', 'F1']|,[36, 312, 327, 313, 37]|
APPROVED|,62|,R62P1|,52.622950819672134%|,14.9|,12.600000000000001|,['F1']|,[40, 314, 399, 368, 301, 3]|
APPROVED|,63|,R63P1|,26.327868852459012%|,14.63|,13.4|,['F5', 'F3', 'F1', 'F4']|,[31, 311, 304, 336, 365, 307, 20]|
APPROVED|,64|,R64P3|,36.010928961748625%|,18.650000000000002|,16.6|,['F5', 'F2']|,[5, 302, 325, 341, 386, 344, 305, 15]|
DENIED|,65|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=11|, dest=23|
DENIED|,66|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=45|, dest=17|
APPROVED|,67|,R67P1|,52.622950819672134%|,14.110000000000001|,12.700000000000001|,['F5']|,[40, 314, 399, 368, 301, 2]|
APPROVED|,68|,R68P1|,10.491803278688524%|,9.290000000000001|,7.2|,['F4', 'F2', 'F3', 'F1']|,[32, 311, 304, 12]|
APPROVED|,69|,R69P2|,46.83060109289617%|,23.14|,16.5|,['F1', 'F5', 'F3', 'F2', 'F4']|,[22, 308, 383, 372, 390, 331, 301, 2]|
DENIED|,70|,NONE|,NONE|,0|,0|,['F3']|,src=29|, dest=40|
DENIED|,71|,NONE|,NONE|,0|,0|,['F5']|,src=28|, dest=40|
APPROVED|,72|,R72P2|,25.519125683060107%|,18.32|,16.3|,['F1', 'F2', 'F3', 'F5']|,[31, 311, 333, 355, 367, 339, 308, 23]|
APPROVED|,73|,R73P1|,45.98360655737705%|,12.799999999999999|,12.100000000000001|,['F2', 'F5', 'F1']|,[39, 313, 328, 302, 308, 24]|
APPROVED|,74|,R74P1|,32.704918032786885%|,13.19|,11.6|,['F3', 'F2', 'F1', 'F4']|,[13, 305, 344, 394, 306, 16]|
APPROVED|,75|,R75P2|,28.491803278688522%|,16.24|,14.700000000000001|,['F5', 'F1', 'F4', 'F2']|,[36, 312, 306, 349, 336, 304, 12]|
APPROVED|,76|,R76P2|,35.191256830601084%|,18.830000000000002|,15.8|,['F2']|,[31, 311, 333, 355, 352, 316, 302, 4]|
APPROVED|,77|,R77P2|,34.37158469945356%|,20.539999999999996|,17.5|,['F4', 'F3', 'F5', 'F1', 'F2']|,[16, 306, 349, 363, 324, 368, 301, 1]|
DENIED|,78|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F5', 'F1', 'F4']|,src=38|, dest=2|
APPROVED|,79|,R79P1|,53.11475409836065%|,18.56|,12.1|,['F5', 'F3', 'F1']|,[16, 306, 340, 319, 303, 8]|
APPROVED|,80|,R80P1|,40.60109289617486%|,18.349999999999998|,16.7|,['F2']|,[31, 311, 305, 400, 326, 310, 314, 42]|
DENIED|,81|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=39|, dest=45|
DENIED|,82|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=26|, dest=21|
APPROVED|,83|,R83P1|,28.25136612021858%|,8.42|,9.799999999999999|,['F1', 'F3', 'F2']|,[38, 313, 361, 304, 10]|
APPROVED|,84|,R84P1|,53.27868852459016%|,19.4|,14.3|,['F2', 'F1', 'F3', 'F4', 'F5']|,[44, 315, 316, 399, 314, 309, 27]|
DENIED|,85|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2', 'F4']|,src=21|, dest=19|
APPROVED|,86|,R86P1|,54.85245901639344%|,15.829999999999997|,14.9|,['F2']|,[43, 315, 330, 376, 350, 301, 3]|
APPROVED|,87|,R87P2|,16.295081967213115%|,12.609999999999998|,14.200000000000001|,['F5']|,[37, 313, 370, 374, 335, 305, 14]|
DENIED|,88|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F4', 'F2']|,src=14|, dest=18|
APPROVED|,89|,R89P1|,39.72677595628415%|,15.76|,9.5|,['F5', 'F2', 'F4', 'F1', 'F3']|,[28, 310, 342, 309, 26]|
APPROVED|,90|,R90P1|,21.885245901639344%|,10.73|,11.9|,['F4']|,[31, 311, 304, 361, 313, 37]|
APPROVED|,91|,R91P1|,39.90163934426229%|,16.36|,14.5|,['F5', 'F1', 'F2']|,[30, 310, 326, 400, 305, 311, 33]|
APPROVED|,92|,R92P1|,39.2896174863388%|,20.850000000000005|,17.0|,['F2']|,[7, 303, 339, 360, 388, 312, 315, 43]|
APPROVED|,93|,R93P1|,40.32786885245901%|,15.750000000000002|,12.4|,['F4', 'F3']|,[21, 307, 351, 388, 312, 36]|
DENIED|,94|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F5', 'F1']|,src=25|, dest=12|
APPROVED|,95|,R95P1|,37.43169398907103%|,10.379999999999999|,10.5|,['F5', 'F4', 'F2']|,[39, 313, 327, 312, 36]|
DENIED|,96|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2', 'F3']|,src=14|, dest=15|
DENIED|,97|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1', 'F4']|,src=45|, dest=18|
DENIED|,98|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=28|, dest=20|
APPROVED|,99|,R99P1|,33.71584699453551%|,15.969999999999999|,17.000000000000004|,['F2']|,[12, 304, 382, 322, 381, 396, 308, 23]|
APPROVED|,100|,R100P5|,22.07650273224043%|,17.49|,16.500000000000004|,['F1', 'F3', 'F4']|,[33, 311, 333, 329, 378, 371, 309, 25]|
DENIED|,101|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2', 'F4']|,src=31|, dest=24|
DENIED|,102|,NONE|,NONE|,0|,0|,['F5']|,src=43|, dest=36|
DENIED|,103|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5', 'F3', 'F1']|,src=5|, dest=12|
APPROVED|,104|,R104P1|,39.50819672131148%|,7.49|,7.6|,['F3']|,[41, 314, 309, 25]|
DENIED|,105|,NONE|,NONE|,0|,0|,['F2']|,src=40|, dest=24|
APPROVED|,106|,R106P1|,32.704918032786885%|,11.92|,11.4|,['F1']|,[14, 305, 344, 394, 306, 17]|
APPROVED|,107|,R107P2|,32.45901639344262%|,14.579999999999998|,12.6|,['F2', 'F4', 'F3', 'F1', 'F5']|,[40, 314, 357, 396, 308, 23]|
DENIED|,108|,NONE|,NONE|,0|,0|,['F2']|,src=2|, dest=36|
APPROVED|,109|,R109P1|,46.983606557377044%|,16.72|,13.5|,['F2', 'F5', 'F4', 'F1']|,[4, 302, 328, 380, 342, 309, 25]|
DENIED|,110|,NONE|,NONE|,0|,0|,['F1']|,src=24|, dest=11|
DENIED|,111|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2', 'F3', 'F5']|,src=37|, dest=5|
APPROVED|,112|,R112P1|,38.30601092896175%|,21.97|,17.9|,['F4', 'F2']|,[36, 312, 388, 345, 356, 368, 301, 1]|
DENIED|,113|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F3']|,src=15|, dest=29|
DENIED|,114|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F2']|,src=18|, dest=31|
DENIED|,115|,NONE|,NONE|,0|,0|,['F5']|,src=25|, dest=33|
DENIED|,116|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=34|, dest=2|
APPROVED|,117|,R117P2|,40.68852459016393%|,17.279999999999998|,14.8|,['F4', 'F5', 'F2']|,[22, 308, 396, 357, 314, 310, 30]|
DENIED|,118|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=13|, dest=14|
APPROVED|,119|,R119P2|,22.07650273224043%|,18.23|,16.6|,['F2']|,[27, 309, 371, 378, 329, 333, 311, 31]|
DENIED|,120|,NONE|,NONE|,0|,0|,['F5']|,src=24|, dest=39|
DENIED|,121|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F5']|,src=37|, dest=16|
DENIED|,122|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=39|, dest=23|
DENIED|,123|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=44|, dest=37|
DENIED|,124|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F1', 'F2']|,src=4|, dest=2|
DENIED|,125|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=36|, dest=42|
APPROVED|,126|,R126P4|,24.207650273224036%|,22.890000000000004|,16.5|,['F3', 'F2', 'F4', 'F1', 'F5']|,[12, 304, 311, 305, 335, 364, 315, 44]|
DENIED|,127|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F1']|,src=22|, dest=36|
DENIED|,128|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F1']|,src=18|, dest=4|
DENIED|,129|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5']|,src=5|, dest=44|
DENIED|,130|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F4']|,src=2|, dest=44|
APPROVED|,131|,R131P3|,38.721311475409834%|,12.020000000000001|,14.4|,['F3']|,[20, 307, 351, 336, 349, 306, 17]|
APPROVED|,132|,R132P1|,31.4207650273224%|,18.22|,16.5|,['F1', 'F2', 'F4', 'F3', 'F5']|,[32, 311, 382, 322, 381, 396, 308, 23]|
DENIED|,133|,NONE|,NONE|,0|,0|,['F2']|,src=34|, dest=3|
DENIED|,134|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=21|, dest=3|
DENIED|,135|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F4', 'F5']|,src=2|, dest=1|
APPROVED|,136|,R136P1|,45.98360655737706%|,12.829999999999998|,11.600000000000001|,['F5', 'F1', 'F4']|,[22, 308, 302, 328, 313, 38]|
DENIED|,137|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=22|, dest=21|
APPROVED|,138|,R138P2|,40.68852459016393%|,17.779999999999998|,14.8|,['F5', 'F2', 'F4', 'F3']|,[22, 308, 396, 357, 314, 310, 30]|
APPROVED|,139|,R139P2|,26.721311475409838%|,16.029999999999998|,13.399999999999999|,['F4']|,[16, 306, 394, 344, 305, 311, 32]|
APPROVED|,140|,R140P1|,35.57377049180328%|,15.990000000000002|,14.1|,['F4', 'F1']|,[39, 313, 328, 380, 342, 309, 27]|
APPROVED|,141|,R141P6|,48.469945355191264%|,19.3|,16.8|,['F3']|,[8, 303, 384, 373, 374, 364, 315, 43]|
DENIED|,142|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=17|, dest=2|
APPROVED|,143|,R143P3|,38.131147540983605%|,14.740000000000002|,15.1|,['F5']|,[36, 312, 327, 313, 361, 304, 10]|
DENIED|,144|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5', 'F4', 'F2']|,src=4|, dest=41|
APPROVED|,145|,R145P2|,46.83060109289617%|,20.11|,16.799999999999997|,['F1', 'F3']|,[1, 301, 331, 390, 372, 383, 308, 23]|
DENIED|,146|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5']|,src=1|, dest=15|
DENIED|,147|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3']|,src=6|, dest=19|
DENIED|,148|,NONE|,NONE|,0|,0|,['F2']|,src=39|, dest=18|
DENIED|,149|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F5', 'F2']|,src=44|, dest=39|
DENIED|,150|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F1']|,src=18|, dest=3|
DENIED|,151|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=44|, dest=34|
DENIED|,152|,NONE|,NONE|,0|,0|,['F4']|,src=19|, dest=37|
DENIED|,153|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=15|, dest=32|
DENIED|,154|,NONE|,NONE|,0|,0|,['F1']|,src=13|, dest=22|
APPROVED|,155|,R155P3|,26.010928961748636%|,14.74|,15.900000000000002|,['F1', 'F2']|,[38, 313, 370, 374, 373, 367, 307, 19]|
DENIED|,156|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=20|, dest=15|
APPROVED|,157|,R157P1|,53.11475409836065%|,16.55|,11.6|,['F4', 'F3']|,[17, 306, 340, 319, 303, 9]|
DENIED|,158|,NONE|,NONE|,0|,0|,['F3']|,src=42|, dest=38|
DENIED|,159|,NONE|,NONE|,0|,0|,['F2']|,src=35|, dest=40|
APPROVED|,160|,R160P1|,55.442622950819676%|,17.32|,14.3|,['F5', 'F4', 'F3']|,[29, 310, 323, 321, 330, 315, 44]|
DENIED|,161|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F2', 'F3']|,src=38|, dest=15|
DENIED|,162|,NONE|,NONE|,0|,0|,['F3']|,src=40|, dest=13|
APPROVED|,163|,R163P3|,36.010928961748625%|,18.650000000000002|,16.6|,['F5', 'F4']|,[5, 302, 325, 341, 386, 344, 305, 15]|
DENIED|,164|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=13|, dest=32|
DENIED|,165|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=24|, dest=36|
DENIED|,166|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4']|,src=22|, dest=34|
DENIED|,167|,NONE|,NONE|,0|,0|,['F5']|,src=8|, dest=26|
DENIED|,168|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=17|, dest=32|
DENIED|,169|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3', 'F5', 'F4']|,src=43|, dest=40|
APPROVED|,170|,R170P1|,46.983606557377044%|,15.610000000000001|,13.700000000000001|,['F1']|,[4, 302, 328, 380, 342, 309, 26]|
DENIED|,171|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5', 'F1']|,src=16|, dest=45|
DENIED|,172|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F4', 'F2']|,src=33|, dest=8|
DENIED|,173|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=23|, dest=44|
DENIED|,174|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4', 'F2']|,src=19|, dest=31|
DENIED|,175|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F1', 'F2']|,src=32|, dest=38|
DENIED|,176|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2']|,src=34|, dest=41|
DENIED|,177|,NONE|,NONE|,0|,0|,['F4']|,src=28|, dest=32|
APPROVED|,178|,R178P2|,39.72677595628415%|,13.96|,9.5|,['F4', 'F1', 'F3']|,[26, 309, 342, 310, 28]|
DENIED|,179|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=33|, dest=8|
DENIED|,180|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1']|,src=29|, dest=4|
DENIED|,181|,NONE|,NONE|,0|,0|,['F5']|,src=18|, dest=27|
APPROVED|,182|,R182P1|,52.622950819672134%|,17.459999999999997|,12.7|,['F1', 'F2', 'F4']|,[3, 301, 368, 399, 314, 42]|
APPROVED|,183|,R183P3|,35.68306010928961%|,20.96|,16.299999999999997|,['F4', 'F1', 'F5', 'F2']|,[17, 306, 394, 377, 360, 339, 308, 22]|
APPROVED|,184|,R184P1|,43.63934426229508%|,15.029999999999998|,14.3|,['F4']|,[29, 310, 342, 380, 328, 313, 38]|
DENIED|,185|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=7|, dest=14|
DENIED|,186|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5']|,src=18|, dest=21|
DENIED|,187|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1', 'F4']|,src=5|, dest=7|
DENIED|,188|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=43|, dest=26|
DENIED|,189|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4']|,src=23|, dest=25|
DENIED|,190|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F3']|,src=29|, dest=31|
APPROVED|,191|,R191P2|,22.07650273224043%|,17.869999999999997|,16.5|,['F1', 'F3']|,[27, 309, 371, 378, 329, 333, 311, 32]|
DENIED|,192|,NONE|,NONE|,0|,0|,['F3']|,src=32|, dest=44|
DENIED|,193|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F1', 'F5']|,src=5|, dest=32|
DENIED|,194|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=45|, dest=27|
APPROVED|,195|,R195P3|,36.010928961748625%|,21.08|,16.3|,['F4', 'F5', 'F2', 'F1']|,[4, 302, 325, 341, 386, 344, 305, 15]|
DENIED|,196|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3', 'F1', 'F4']|,src=27|, dest=45|
APPROVED|,197|,R197P2|,55.442622950819654%|,17.569999999999997|,14.200000000000001|,['F4', 'F1', 'F2']|,[44, 315, 330, 321, 323, 310, 30]|
DENIED|,198|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3']|,src=23|, dest=13|
DENIED|,199|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2', 'F5']|,src=14|, dest=4|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=25|, dest=19|
DENIED|,201|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F2', 'F1']|,src=33|, dest=7|
DENIED|,202|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5', 'F2']|,src=23|, dest=41|
