DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
110,140,15.108000000000002,12.413636363636366,36.80034773969199%,6.2272727272727275,[102.0, 148.66666666666666],566.8
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,48.852459016393446%|,8.65|,7.699999999999999|,['F2', 'F3']|,[45, 165, 156, 16]|
DENIED|,58|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2']|,src=11|, dest=6|
APPROVED|,59|,R59P1|,27.59562841530055%|,15.199999999999998|,9.6|,['F1', 'F5', 'F2', 'F3']|,[33, 161, 196, 164, 42]|
APPROVED|,60|,R60P1|,43.0327868852459%|,15.43|,12.499999999999998|,['F1', 'F2', 'F5', 'F4', 'F3']|,[45, 165, 156, 166, 153, 9]|
APPROVED|,61|,R61P1|,27.901639344262296%|,16.58|,14.3|,['F4', 'F1']|,[36, 162, 160, 194, 180, 163, 37]|
APPROVED|,62|,R62P1|,36.36065573770492%|,15.999999999999998|,14.600000000000001|,['F1']|,[40, 164, 176, 174, 190, 151, 3]|
APPROVED|,63|,R63P2|,29.278688524590162%|,17.62|,14.4|,['F5', 'F3', 'F1', 'F4']|,[31, 161, 199, 167, 175, 157, 20]|
APPROVED|,64|,R64P1|,40.57377049180328%|,12.380000000000003|,11.600000000000001|,['F5', 'F2']|,[5, 152, 191, 189, 155, 15]|
DENIED|,65|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=11|, dest=23|
DENIED|,66|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=45|, dest=17|
DENIED|,67|,NONE|,NONE|,0|,0|,['F5']|,src=40|, dest=2|
APPROVED|,68|,R68P2|,30.655737704918028%|,20.51|,14.000000000000002|,['F4', 'F2', 'F3', 'F1']|,[32, 161, 199, 167, 165, 154, 12]|
APPROVED|,69|,R69P4|,23.770491803278688%|,17.800000000000004|,13.8|,['F1', 'F5', 'F3', 'F2', 'F4']|,[22, 158, 188, 152, 190, 151, 2]|
DENIED|,70|,NONE|,NONE|,0|,0|,['F3']|,src=29|, dest=40|
APPROVED|,71|,R71P1|,34.59016393442623%|,14.120000000000001|,14.7|,['F5']|,[28, 160, 194, 174, 176, 164, 40]|
APPROVED|,72|,R72P2|,38.32786885245901%|,17.349999999999994|,13.899999999999999|,['F1', 'F2', 'F3', 'F5']|,[31, 161, 179, 185, 200, 158, 23]|
APPROVED|,73|,R73P1|,39.59016393442622%|,16.849999999999998|,11.999999999999998|,['F2', 'F5', 'F1']|,[39, 163, 180, 171, 158, 24]|
DENIED|,74|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F1', 'F4']|,src=13|, dest=16|
APPROVED|,75|,R75P3|,34.91803278688524%|,15.629999999999999|,11.9|,['F5', 'F1', 'F4', 'F2']|,[36, 162, 160, 165, 154, 12]|
APPROVED|,76|,R76P1|,28.88524590163934%|,16.11|,14.2|,['F2']|,[31, 161, 196, 189, 191, 152, 4]|
DENIED|,77|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F5', 'F1', 'F2']|,src=16|, dest=1|
APPROVED|,78|,R78P2|,31.442622950819672%|,19.35|,14.000000000000002|,['F3', 'F2', 'F5', 'F1', 'F4']|,[38, 163, 176, 174, 190, 151, 2]|
APPROVED|,79|,R79P1|,35.46448087431693%|,10.149999999999999|,10.100000000000001|,['F5', 'F3', 'F1']|,[16, 156, 166, 153, 8]|
APPROVED|,80|,R80P1|,27.59562841530055%|,12.56|,9.399999999999999|,['F2']|,[31, 161, 196, 164, 42]|
DENIED|,81|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=39|, dest=45|
DENIED|,82|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=26|, dest=21|
APPROVED|,83|,R83P2|,38.52459016393442%|,20.990000000000002|,14.3|,['F1', 'F3', 'F2']|,[38, 163, 180, 171, 158, 154, 10]|
DENIED|,84|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F4', 'F5']|,src=44|, dest=27|
APPROVED|,85|,R85P1|,30.000000000000004%|,5.45|,5.0|,['F5', 'F3', 'F2', 'F4']|,[21, 157, 19]|
APPROVED|,86|,R86P1|,42.049180327868854%|,12.179999999999998|,12.200000000000001|,['F2']|,[43, 165, 156, 162, 151, 3]|
DENIED|,87|,NONE|,NONE|,0|,0|,['F5']|,src=37|, dest=14|
DENIED|,88|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F4', 'F2']|,src=14|, dest=18|
APPROVED|,89|,R89P3|,34.0%|,18.38|,13.9|,['F5', 'F2', 'F4', 'F1', 'F3']|,[28, 160, 165, 167, 198, 159, 26]|
APPROVED|,90|,R90P1|,20.901639344262293%|,12.54|,11.999999999999998|,['F4']|,[31, 161, 197, 173, 163, 37]|
APPROVED|,91|,R91P1|,19.918032786885245%|,12.61|,13.000000000000002|,['F5', 'F1', 'F2']|,[30, 160, 194, 199, 161, 33]|
APPROVED|,92|,R92P1|,43.0327868852459%|,11.179999999999998|,12.4|,['F2']|,[7, 153, 166, 156, 165, 43]|
APPROVED|,93|,R93P1|,33.60655737704918%|,16.560000000000002|,13.5|,['F4', 'F3']|,[21, 157, 178, 171, 183, 162, 36]|
DENIED|,94|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3', 'F5', 'F1']|,src=25|, dest=12|
APPROVED|,95|,R95P1|,39.311475409836056%|,20.130000000000006|,14.099999999999998|,['F5', 'F4', 'F2']|,[39, 163, 180, 171, 183, 162, 36]|
DENIED|,96|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F2', 'F3']|,src=14|, dest=15|
DENIED|,97|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1', 'F4']|,src=45|, dest=18|
DENIED|,98|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=28|, dest=20|
DENIED|,99|,NONE|,NONE|,0|,0|,['F2']|,src=12|, dest=23|
APPROVED|,100|,R100P1|,43.77049180327869%|,14.01|,12.1|,['F1', 'F3', 'F4']|,[33, 161, 196, 189, 159, 25]|
DENIED|,101|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2', 'F4']|,src=31|, dest=24|
DENIED|,102|,NONE|,NONE|,0|,0|,['F5']|,src=43|, dest=36|
DENIED|,103|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5', 'F3', 'F1']|,src=5|, dest=12|
DENIED|,104|,NONE|,NONE|,0|,0|,['F3']|,src=41|, dest=25|
DENIED|,105|,NONE|,NONE|,0|,0|,['F2']|,src=40|, dest=24|
DENIED|,106|,NONE|,NONE|,0|,0|,['F1']|,src=14|, dest=17|
APPROVED|,107|,R107P1|,40.68852459016393%|,17.379999999999995|,14.0|,['F2', 'F4', 'F3', 'F1', 'F5']|,[40, 164, 172, 191, 200, 158, 23]|
DENIED|,108|,NONE|,NONE|,0|,0|,['F2']|,src=2|, dest=36|
APPROVED|,109|,R109P1|,46.22950819672131%|,14.879999999999999|,11.6|,['F2', 'F5', 'F4', 'F1']|,[4, 152, 191, 189, 159, 25]|
DENIED|,110|,NONE|,NONE|,0|,0|,['F1']|,src=24|, dest=11|
APPROVED|,111|,R111P1|,34.42622950819671%|,15.030000000000001|,11.6|,['F4', 'F1', 'F2', 'F3', 'F5']|,[37, 163, 176, 174, 152, 5]|
DENIED|,112|,NONE|,NONE|,0|,0|,['F4', 'F2']|,src=36|, dest=1|
DENIED|,113|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F3']|,src=15|, dest=29|
DENIED|,114|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F2']|,src=18|, dest=31|
DENIED|,115|,NONE|,NONE|,0|,0|,['F5']|,src=25|, dest=33|
DENIED|,116|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=34|, dest=2|
DENIED|,117|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2']|,src=22|, dest=30|
APPROVED|,118|,R118P1|,51.63934426229508%|,9.149999999999999|,5.2|,['F2', 'F1']|,[13, 155, 14]|
APPROVED|,119|,R119P1|,43.77049180327869%|,13.749999999999998|,12.100000000000001|,['F2']|,[27, 159, 189, 196, 161, 31]|
DENIED|,120|,NONE|,NONE|,0|,0|,['F5']|,src=24|, dest=39|
DENIED|,121|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F5']|,src=37|, dest=16|
DENIED|,122|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=39|, dest=23|
DENIED|,123|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=44|, dest=37|
DENIED|,124|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F1', 'F2']|,src=4|, dest=2|
DENIED|,125|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=36|, dest=42|
APPROVED|,126|,R126P1|,50.81967213114754%|,13.99|,7.2|,['F3', 'F2', 'F4', 'F1', 'F5']|,[12, 154, 165, 44]|
APPROVED|,127|,R127P1|,41.557377049180324%|,16.89|,12.0|,['F5', 'F3', 'F1']|,[22, 158, 171, 183, 162, 36]|
DENIED|,128|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F1']|,src=18|, dest=4|
APPROVED|,129|,R129P2|,28.491803278688526%|,17.34|,14.0|,['F1', 'F2', 'F5']|,[5, 152, 174, 194, 160, 165, 44]|
DENIED|,130|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F4']|,src=2|, dest=44|
DENIED|,131|,NONE|,NONE|,0|,0|,['F3']|,src=20|, dest=17|
APPROVED|,132|,R132P2|,38.32786885245901%|,18.549999999999997|,13.7|,['F1', 'F2', 'F4', 'F3', 'F5']|,[32, 161, 179, 185, 200, 158, 23]|
DENIED|,133|,NONE|,NONE|,0|,0|,['F2']|,src=34|, dest=3|
DENIED|,134|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F5', 'F1']|,src=21|, dest=3|
DENIED|,135|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F4', 'F5']|,src=2|, dest=1|
APPROVED|,136|,R136P1|,39.59016393442623%|,19.089999999999996|,11.799999999999999|,['F5', 'F1', 'F4']|,[22, 158, 171, 180, 163, 38]|
DENIED|,137|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=22|, dest=21|
DENIED|,138|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F4', 'F3']|,src=22|, dest=30|
APPROVED|,139|,R139P2|,35.377049180327866%|,14.83|,14.1|,['F4']|,[16, 156, 169, 170, 197, 161, 32]|
APPROVED|,140|,R140P1|,42.65573770491803%|,16.59|,14.200000000000001|,['F4', 'F1']|,[39, 163, 180, 182, 193, 159, 27]|
APPROVED|,141|,R141P1|,43.0327868852459%|,12.389999999999999|,12.4|,['F3']|,[8, 153, 166, 156, 165, 43]|
DENIED|,142|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4']|,src=17|, dest=2|
APPROVED|,143|,R143P3|,34.91803278688524%|,15.600000000000001|,12.0|,['F5']|,[36, 162, 160, 165, 154, 10]|
APPROVED|,144|,R144P1|,34.67213114754098%|,17.550000000000004|,11.4|,['F3', 'F1', 'F5', 'F4', 'F2']|,[4, 152, 191, 172, 164, 41]|
APPROVED|,145|,R145P4|,23.770491803278688%|,15.6|,14.0|,['F1', 'F3']|,[1, 151, 190, 152, 188, 158, 23]|
APPROVED|,146|,R146P5|,34.86338797814207%|,17.87|,16.4|,['F1', 'F3', 'F2', 'F5']|,[1, 151, 190, 152, 191, 189, 155, 15]|
DENIED|,147|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3']|,src=6|, dest=19|
DENIED|,148|,NONE|,NONE|,0|,0|,['F2']|,src=39|, dest=18|
DENIED|,149|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F5', 'F2']|,src=44|, dest=39|
DENIED|,150|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F1']|,src=18|, dest=3|
DENIED|,151|,NONE|,NONE|,0|,0|,['F5', 'F4']|,src=44|, dest=34|
DENIED|,152|,NONE|,NONE|,0|,0|,['F4']|,src=19|, dest=37|
APPROVED|,153|,R153P1|,38.114754098360656%|,15.01|,12.0|,['F5', 'F1']|,[15, 155, 189, 196, 161, 32]|
APPROVED|,154|,R154P1|,45.40983606557377%|,16.58|,14.2|,['F1']|,[13, 155, 189, 191, 200, 158, 22]|
DENIED|,155|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=38|, dest=19|
DENIED|,156|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=20|, dest=15|
DENIED|,157|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=17|, dest=9|
DENIED|,158|,NONE|,NONE|,0|,0|,['F3']|,src=42|, dest=38|
DENIED|,159|,NONE|,NONE|,0|,0|,['F2']|,src=35|, dest=40|
DENIED|,160|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3']|,src=29|, dest=44|
DENIED|,161|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F4', 'F2', 'F3']|,src=38|, dest=15|
DENIED|,162|,NONE|,NONE|,0|,0|,['F3']|,src=40|, dest=13|
APPROVED|,163|,R163P1|,40.57377049180328%|,12.380000000000003|,11.600000000000001|,['F5', 'F4']|,[5, 152, 191, 189, 155, 15]|
DENIED|,164|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=13|, dest=32|
DENIED|,165|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=24|, dest=36|
APPROVED|,166|,R166P1|,41.557377049180324%|,16.46|,12.0|,['F1', 'F3', 'F4']|,[22, 158, 171, 183, 162, 34]|
DENIED|,167|,NONE|,NONE|,0|,0|,['F5']|,src=8|, dest=26|
DENIED|,168|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=17|, dest=32|
DENIED|,169|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3', 'F5', 'F4']|,src=43|, dest=40|
APPROVED|,170|,R170P1|,46.22950819672131%|,13.17|,11.700000000000001|,['F1']|,[4, 152, 191, 189, 159, 26]|
DENIED|,171|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F5', 'F1']|,src=16|, dest=45|
DENIED|,172|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F4', 'F2']|,src=33|, dest=8|
DENIED|,173|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=23|, dest=44|
DENIED|,174|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4', 'F2']|,src=19|, dest=31|
APPROVED|,175|,R175P1|,20.901639344262293%|,17.17|,11.6|,['F3', 'F4', 'F5', 'F1', 'F2']|,[32, 161, 197, 173, 163, 38]|
APPROVED|,176|,R176P1|,35.02732240437159%|,19.630000000000003|,16.2|,['F1', 'F4', 'F2']|,[34, 162, 151, 190, 174, 176, 164, 41]|
DENIED|,177|,NONE|,NONE|,0|,0|,['F4']|,src=28|, dest=32|
APPROVED|,178|,R178P3|,39.31147540983606%|,20.189999999999998|,14.399999999999999|,['F4', 'F1', 'F3']|,[26, 159, 193, 183, 162, 160, 28]|
DENIED|,179|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3']|,src=33|, dest=8|
DENIED|,180|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1']|,src=29|, dest=4|
DENIED|,181|,NONE|,NONE|,0|,0|,['F5']|,src=18|, dest=27|
DENIED|,182|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F4']|,src=3|, dest=42|
DENIED|,183|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5', 'F2']|,src=17|, dest=22|
DENIED|,184|,NONE|,NONE|,0|,0|,['F4']|,src=29|, dest=38|
DENIED|,185|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=7|, dest=14|
DENIED|,186|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5']|,src=18|, dest=21|
APPROVED|,187|,R187P1|,28.633879781420763%|,18.91|,15.9|,['F2', 'F3', 'F1', 'F4']|,[5, 152, 188, 168, 198, 166, 153, 7]|
DENIED|,188|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=43|, dest=26|
APPROVED|,189|,R189P3|,36.95081967213115%|,17.409999999999997|,14.100000000000001|,['F1', 'F3', 'F4']|,[23, 158, 188, 182, 193, 159, 25]|
DENIED|,190|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F5', 'F3']|,src=29|, dest=31|
APPROVED|,191|,R191P2|,36.885245901639344%|,15.950000000000001|,12.0|,['F1', 'F3']|,[27, 159, 193, 199, 161, 32]|
APPROVED|,192|,R192P1|,29.754098360655735%|,15.480000000000002|,11.600000000000001|,['F3']|,[32, 161, 199, 167, 165, 44]|
APPROVED|,193|,R193P1|,20.81967213114754%|,19.22|,13.500000000000002|,['F4', 'F2', 'F3', 'F1', 'F5']|,[5, 152, 188, 182, 197, 161, 32]|
DENIED|,194|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=45|, dest=27|
DENIED|,195|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F1']|,src=4|, dest=15|
DENIED|,196|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3', 'F1', 'F4']|,src=27|, dest=45|
DENIED|,197|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2']|,src=44|, dest=30|
DENIED|,198|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F3']|,src=23|, dest=13|
DENIED|,199|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F2', 'F5']|,src=14|, dest=4|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F3']|,src=25|, dest=19|
DENIED|,201|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F2', 'F1']|,src=33|, dest=7|
DENIED|,202|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1', 'F5', 'F2']|,src=23|, dest=41|
DENIED|,203|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F2']|,src=7|, dest=34|
DENIED|,204|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=2|, dest=7|
APPROVED|,205|,R205P1|,40.68852459016393%|,15.94|,13.8|,['F4']|,[22, 158, 200, 191, 172, 164, 41]|
DENIED|,206|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3', 'F1', 'F2']|,src=22|, dest=43|
DENIED|,207|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F5', 'F4']|,src=32|, dest=4|
