requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
122;16;32;['F3', 'F4', 'F1', 'F5', 'F2'];22;3.2500000000000004
123;7;33;['F5', 'F2'];19;1.2
124;31;21;['F3'];24;0.65
125;22;28;['F2', 'F5', 'F4'];11;1.75
126;36;49;['F3', 'F5'];12;1.1
127;19;8;['F3', 'F1'];10;1.5
128;23;34;['F4', 'F1'];6;1.4
129;19;16;['F4', 'F3', 'F2'];11;1.9500000000000002
130;2;34;['F5', 'F3', 'F2', 'F1', 'F4'];8;3.25
131;34;19;['F5', 'F3', 'F1', 'F2', 'F4'];5;3.25
132;20;21;['F2', 'F3'];11;1.4
133;28;49;['F3', 'F4', 'F5'];13;1.6500000000000001
134;20;18;['F5'];6;0.45
135;23;19;['F2'];13;0.75
136;27;17;['F5', 'F4', 'F3', 'F1', 'F2'];13;3.25
137;17;47;['F2'];9;0.75
138;38;13;['F5', 'F3', 'F1', 'F4', 'F2'];5;3.25
139;27;22;['F5', 'F3', 'F4', 'F1'];12;2.5
140;26;10;['F3'];21;0.65
141;48;17;['F5', 'F3'];25;1.1
142;9;5;['F4', 'F5', 'F2'];19;1.75
143;34;43;['F2', 'F3'];17;1.4
144;9;15;['F3', 'F5', 'F2', 'F1', 'F4'];6;3.25
145;45;46;['F4', 'F1', 'F5', 'F3'];11;2.5
146;9;4;['F2', 'F4', 'F1'];18;2.15
147;9;48;['F2'];14;0.75
148;14;23;['F3'];7;0.65
149;3;32;['F3', 'F2', 'F5', 'F4'];21;2.4
150;45;15;['F5'];5;0.45
151;41;42;['F1'];7;0.85
152;21;3;['F3', 'F5'];8;1.1
153;19;29;['F2', 'F1', 'F3'];7;2.25
154;26;39;['F1'];23;0.85
155;34;25;['F2', 'F1', 'F5', 'F4'];25;2.6000000000000005
156;30;48;['F1', 'F3', 'F5', 'F2'];22;2.7
157;48;46;['F5', 'F3', 'F1'];23;1.9500000000000002
158;18;23;['F2', 'F4', 'F3', 'F5', 'F1'];12;3.2500000000000004
159;7;6;['F4', 'F1'];16;1.4
160;12;30;['F3', 'F5', 'F2'];24;1.85
161;11;32;['F5', 'F1', 'F3', 'F2'];24;2.7
162;38;48;['F3'];25;0.65
163;17;16;['F2'];23;0.75
164;13;42;['F5', 'F3', 'F4', 'F1', 'F2'];23;3.25
165;35;9;['F2', 'F5', 'F1', 'F4', 'F3'];11;3.2499999999999996
166;43;10;['F2', 'F3', 'F5', 'F4'];8;2.4
167;36;23;['F2', 'F1', 'F4', 'F3'];11;2.8000000000000003
168;11;16;['F5', 'F3'];18;1.1
169;42;45;['F4', 'F5', 'F2', 'F3'];15;2.4
170;17;20;['F2', 'F3', 'F4', 'F1', 'F5'];6;3.25
171;26;27;['F1', 'F4', 'F5'];20;1.8499999999999999
172;26;21;['F2', 'F3', 'F5'];10;1.8499999999999999
173;41;33;['F5', 'F2', 'F3', 'F1'];17;2.7
174;30;3;['F5', 'F1', 'F4', 'F3', 'F2'];21;3.25
175;28;17;['F1', 'F2'];19;1.6
176;23;24;['F4', 'F1'];24;1.4
177;8;23;['F5', 'F2', 'F3'];20;1.85
178;17;36;['F4', 'F3', 'F1', 'F2'];5;2.8000000000000003
179;40;6;['F4', 'F2', 'F3', 'F5', 'F1'];5;3.2500000000000004
180;16;34;['F2'];12;0.75
181;22;48;['F3', 'F1', 'F2', 'F4', 'F5'];16;3.25
182;31;6;['F4'];20;0.55
183;49;40;['F1', 'F5'];13;1.3
184;2;26;['F2', 'F4', 'F3', 'F1', 'F5'];9;3.2500000000000004
185;13;24;['F3', 'F5'];22;1.1
186;7;31;['F2', 'F5'];6;1.2
187;4;6;['F2', 'F3', 'F5'];19;1.8499999999999999
188;44;27;['F4', 'F2', 'F3', 'F5'];23;2.4000000000000004
189;27;13;['F4', 'F5', 'F3'];16;1.65
190;43;42;['F5', 'F4', 'F2', 'F3'];6;2.4
191;13;43;['F4'];25;0.55
192;49;18;['F1', 'F5', 'F2'];16;2.05
193;19;5;['F4', 'F2', 'F1', 'F3', 'F5'];16;3.25
194;10;23;['F4', 'F1', 'F3', 'F5'];23;2.5
195;34;24;['F3', 'F5', 'F2', 'F1'];23;2.7
196;22;32;['F5', 'F3'];24;1.1
197;4;21;['F4', 'F2', 'F3'];15;1.9500000000000002
198;34;13;['F3', 'F2', 'F5'];21;1.8499999999999999
199;17;50;['F5', 'F4', 'F2'];23;1.75
200;41;20;['F5', 'F2'];19;1.2
201;35;24;['F1', 'F4', 'F5', 'F2'];22;2.5999999999999996
202;20;47;['F5', 'F2'];24;1.2
203;16;39;['F1', 'F4', 'F3', 'F2'];6;2.8
204;43;9;['F4', 'F2', 'F3'];20;1.9500000000000002
205;1;8;['F5', 'F2', 'F3'];5;1.85
206;1;31;['F4', 'F3'];5;1.2000000000000002
207;25;11;['F2'];14;0.75
208;16;2;['F3', 'F1', 'F2', 'F5'];19;2.7
209;4;47;['F4'];11;0.55
210;10;48;['F4', 'F3', 'F5', 'F2'];17;2.4000000000000004
211;47;50;['F2', 'F1', 'F4', 'F3', 'F5'];17;3.2500000000000004
212;36;50;['F3', 'F1', 'F4', 'F2', 'F5'];24;3.25
213;49;38;['F2', 'F3', 'F5', 'F1'];7;2.6999999999999997
214;3;18;['F3', 'F5', 'F4', 'F1', 'F2'];11;3.25
215;19;16;['F4', 'F1', 'F5', 'F2'];23;2.5999999999999996
216;23;18;['F3', 'F5'];16;1.1
217;3;20;['F5', 'F3', 'F1', 'F2'];25;2.7
218;6;1;['F1', 'F3'];22;1.5
219;4;49;['F3'];8;0.65
220;11;22;['F4', 'F5'];24;1.0
221;27;46;['F4', 'F1', 'F5', 'F3'];7;2.5
222;50;49;['F4', 'F1', 'F3'];10;2.05
223;37;40;['F4'];10;0.55
224;32;11;['F4', 'F2', 'F1'];9;2.15
225;34;38;['F4', 'F5', 'F3', 'F2', 'F1'];19;3.25
226;40;19;['F2', 'F5', 'F1', 'F3', 'F4'];21;3.25
227;36;45;['F3', 'F5', 'F2', 'F1', 'F4'];22;3.25
228;24;19;['F3'];25;0.65
229;24;19;['F4', 'F5', 'F1', 'F2', 'F3'];22;3.25
230;3;40;['F4'];9;0.55
231;34;14;['F4', 'F1', 'F3'];20;2.05
232;21;9;['F1', 'F2', 'F5'];19;2.0500000000000003
233;13;10;['F2'];10;0.75
234;8;26;['F1', 'F4'];23;1.4
235;34;23;['F1', 'F3', 'F2', 'F4'];24;2.8
236;33;28;['F2', 'F1', 'F4', 'F5'];7;2.6000000000000005
237;22;12;['F4', 'F1', 'F2'];23;2.15
238;26;24;['F5'];12;0.45
239;30;37;['F5', 'F1', 'F3', 'F4'];15;2.5
240;4;29;['F2'];9;0.75
241;42;24;['F4', 'F2', 'F3', 'F5'];7;2.4000000000000004
242;47;36;['F4', 'F1', 'F5'];10;1.8499999999999999
243;7;19;['F4', 'F1', 'F5'];15;1.8499999999999999
244;31;18;['F2', 'F5'];9;1.2
245;36;15;['F1', 'F2'];19;1.6
246;19;38;['F5', 'F4', 'F1', 'F2'];5;2.6
247;11;47;['F4', 'F3', 'F2', 'F5'];20;2.4000000000000004
248;12;41;['F2', 'F3', 'F5', 'F1', 'F4'];15;3.25
249;9;49;['F5', 'F3', 'F4', 'F2'];23;2.4000000000000004
250;20;36;['F1', 'F5', 'F3'];5;1.9500000000000002
