DATASET=TINY,TYPE=WITHOUT_FAULT_TOLERANCE,NODES=42,LINKS=63,REQUESTS=100
REQUEST PASSED, REQUESTS FAILED, AVERAGE REQUEST DELAY, AVERAGE REQUEST COST, AVERAGE FAILURE PROBABILITY, AVERAGE LENGTH OF PATHS, MEAN NODE [CPU, RAM], MEAN LINK BANDWIDTH
93,157,11.82311827956989,9.53978494623656,33.80994309175167%,4.89247311827957,[-0.3333333333333333, 13.666666666666666],152.16666666666666
REQUEST STATUS,REQUEST ID,PATH ID,FAILURE PROBABILITY,DELAY,COST,FUNCTIONS,PATH
APPROVED|,1|,R1P1|,47.55737704918033%|,8.110000000000001|,7.8|,['F1', 'F3']|,[22, 53, 46, 3]|
APPROVED|,59|,R59P2|,42.959016393442624%|,9.01|,9.9|,['F3', 'F4', 'F1', 'F2']|,[1, 46, 60, 52, 21]|
APPROVED|,60|,R60P1|,36.48733233979136%|,16.330000000000002|,12.399999999999999|,['F2']|,[36, 57, 53, 49, 59, 41]|
APPROVED|,61|,R61P2|,35.0%|,14.759999999999998|,11.9|,['F1']|,[6, 47, 54, 51, 58, 39]|
APPROVED|,62|,R62P1|,28.192037470725996%|,10.479999999999999|,7.699999999999999|,['F3', 'F4', 'F2', 'F5']|,[6, 47, 57, 35]|
APPROVED|,63|,R63P1|,27.678506375227684%|,13.559999999999999|,9.7|,['F5']|,[40, 59, 58, 51, 17]|
APPROVED|,64|,R64P1|,30.565573770491806%|,8.01|,10.399999999999999|,['F2']|,[8, 48, 60, 46, 1]|
APPROVED|,65|,R65P1|,43.10109289617487%|,11.64|,10.4|,['F4', 'F1']|,[18, 51, 54, 46, 3]|
APPROVED|,66|,R66P2|,34.71535022354694%|,19.319999999999997|,11.3|,['F3', 'F2', 'F1', 'F4', 'F5']|,[33, 56, 59, 49, 53, 23]|
APPROVED|,67|,R67P1|,32.46357012750455%|,13.229999999999999|,9.6|,['F2', 'F4', 'F1']|,[29, 55, 52, 48, 9]|
APPROVED|,68|,R68P1|,34.18266978922716%|,9.11|,7.699999999999999|,['F4', 'F3', 'F5']|,[15, 50, 51, 16]|
APPROVED|,69|,R69P1|,38.093676814988285%|,7.9|,8.0|,['F1', 'F2']|,[1, 46, 57, 36]|
APPROVED|,70|,R70P1|,45.93740685543965%|,14.35|,12.1|,['F3']|,[39, 58, 51, 54, 46, 3]|
APPROVED|,71|,R71P1|,45.93740685543965%|,14.35|,12.1|,['F1']|,[39, 58, 51, 54, 46, 3]|
DENIED|,72|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3']|,src=21|, dest=19|
DENIED|,73|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F5', 'F4']|,src=5|, dest=42|
APPROVED|,74|,R74P1|,43.85435056746532%|,18.229999999999997|,14.7|,['F4', 'F5']|,[36, 57, 46, 54, 51, 58, 37]|
APPROVED|,75|,R75P1|,31.346604215456672%|,9.98|,6.699999999999999|,['F3', 'F1', 'F2']|,[30, 55, 49, 11]|
APPROVED|,76|,R76P1|,37.357675111773474%|,16.13|,11.700000000000001|,['F2', 'F3', 'F5', 'F4']|,[14, 50, 49, 53, 57, 35]|
APPROVED|,77|,R77P1|,30.76775956284153%|,12.299999999999999|,9.5|,['F5', 'F3', 'F4']|,[14, 50, 55, 52, 19]|
APPROVED|,78|,R78P1|,33.01341281669151%|,17.74|,12.0|,['F4', 'F3', 'F5']|,[27, 54, 51, 58, 59, 40]|
APPROVED|,79|,R79P1|,31.252927400468387%|,10.01|,7.3999999999999995|,['F5', 'F2', 'F3', 'F1']|,[43, 60, 53, 22]|
APPROVED|,80|,R80P1|,33.399817850637525%|,10.84|,9.3|,['F3']|,[12, 49, 53, 60, 45]|
DENIED|,81|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4', 'F2']|,src=11|, dest=5|
APPROVED|,82|,R82P1|,31.34335154826958%|,9.05|,10.3|,['F3']|,[1, 46, 60, 48, 9]|
DENIED|,83|,NONE|,NONE|,0|,0|,['F4']|,src=2|, dest=19|
DENIED|,84|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F5', 'F3', 'F4']|,src=29|, dest=36|
DENIED|,85|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F3']|,src=14|, dest=7|
DENIED|,86|,NONE|,NONE|,0|,0|,['F4']|,src=24|, dest=13|
DENIED|,87|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5']|,src=15|, dest=10|
APPROVED|,88|,R88P1|,27.24590163934426%|,10.07|,7.300000000000001|,['F5', 'F1']|,[37, 58, 56, 32]|
DENIED|,89|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=44|, dest=39|
APPROVED|,90|,R90P1|,32.900728597449906%|,12.510000000000002|,9.7|,['F2', 'F5']|,[30, 55, 49, 59, 41]|
DENIED|,91|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F4', 'F1', 'F5']|,src=28|, dest=23|
APPROVED|,92|,R92P2|,34.48360655737705%|,14.41|,10.5|,['F3', 'F5']|,[15, 50, 58, 59, 41]|
DENIED|,93|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F3']|,src=18|, dest=8|
DENIED|,94|,NONE|,NONE|,0|,0|,['F5']|,src=6|, dest=15|
APPROVED|,95|,R95P1|,20.162295081967212%|,7.26|,5.300000000000001|,['F3', 'F4']|,[35, 57, 34]|
APPROVED|,96|,R96P1|,20.871194379391103%|,10.49|,7.3999999999999995|,['F4']|,[40, 59, 58, 38]|
DENIED|,97|,NONE|,NONE|,0|,0|,['F3', 'F2', 'F4', 'F5']|,src=11|, dest=45|
APPROVED|,98|,R98P2|,32.60208643815201%|,11.690000000000001|,12.0|,['F2']|,[14, 50, 55, 52, 60, 45]|
DENIED|,99|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=29|, dest=41|
DENIED|,100|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F5', 'F2']|,src=42|, dest=27|
DENIED|,101|,NONE|,NONE|,0|,0|,['F4']|,src=10|, dest=45|
APPROVED|,102|,R102P1|,26.370023419203743%|,10.48|,7.7|,['F1', 'F5', 'F4']|,[4, 47, 54, 27]|
DENIED|,103|,NONE|,NONE|,0|,0|,['F5']|,src=11|, dest=4|
DENIED|,104|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F4']|,src=34|, dest=44|
DENIED|,105|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F5']|,src=26|, dest=45|
DENIED|,106|,NONE|,NONE|,0|,0|,['F5', 'F2']|,src=36|, dest=40|
DENIED|,107|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F1']|,src=14|, dest=43|
DENIED|,108|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2']|,src=45|, dest=19|
DENIED|,109|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4', 'F5']|,src=15|, dest=28|
DENIED|,110|,NONE|,NONE|,0|,0|,['F3']|,src=9|, dest=8|
DENIED|,111|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F4', 'F3']|,src=27|, dest=24|
DENIED|,112|,NONE|,NONE|,0|,0|,['F5', 'F1']|,src=10|, dest=2|
DENIED|,113|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4', 'F5']|,src=1|, dest=37|
DENIED|,114|,NONE|,NONE|,0|,0|,['F1', 'F3']|,src=17|, dest=10|
DENIED|,115|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=42|, dest=11|
DENIED|,116|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2']|,src=25|, dest=11|
DENIED|,117|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5']|,src=10|, dest=5|
DENIED|,118|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2', 'F3']|,src=3|, dest=23|
DENIED|,119|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5', 'F2']|,src=6|, dest=36|
DENIED|,120|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F2', 'F1']|,src=12|, dest=42|
DENIED|,121|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F3', 'F1', 'F5']|,src=29|, dest=43|
APPROVED|,122|,R122P1|,30.050670640834575%|,16.349999999999998|,11.299999999999999|,['F2']|,[28, 55, 50, 58, 56, 33]|
DENIED|,123|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1', 'F5']|,src=6|, dest=10|
APPROVED|,124|,R124P2|,32.45628415300546%|,11.92|,10.0|,['F2', 'F4', 'F1']|,[27, 54, 47, 48, 7]|
DENIED|,125|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F1', 'F2']|,src=30|, dest=28|
DENIED|,126|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=21|, dest=9|
DENIED|,127|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1']|,src=29|, dest=31|
DENIED|,128|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F2']|,src=7|, dest=26|
DENIED|,129|,NONE|,NONE|,0|,0|,['F5']|,src=34|, dest=18|
DENIED|,130|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F4', 'F3']|,src=41|, dest=40|
DENIED|,131|,NONE|,NONE|,0|,0|,['F3', 'F5', 'F1', 'F4']|,src=34|, dest=24|
APPROVED|,132|,R132P1|,20.442622950819672%|,10.809999999999999|,7.5|,['F1']|,[42, 59, 58, 37]|
DENIED|,133|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F5']|,src=38|, dest=36|
DENIED|,134|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2', 'F3']|,src=12|, dest=13|
DENIED|,135|,NONE|,NONE|,0|,0|,['F3']|,src=12|, dest=23|
APPROVED|,136|,R136P1|,41.522248243559716%|,8.83|,7.9|,['F2']|,[35, 57, 46, 3]|
DENIED|,137|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4']|,src=14|, dest=27|
DENIED|,138|,NONE|,NONE|,0|,0|,['F1', 'F2', 'F3']|,src=35|, dest=33|
DENIED|,139|,NONE|,NONE|,0|,0|,['F1', 'F4']|,src=13|, dest=24|
DENIED|,140|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F5']|,src=16|, dest=2|
DENIED|,141|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=13|, dest=38|
DENIED|,142|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4', 'F5']|,src=3|, dest=21|
DENIED|,143|,NONE|,NONE|,0|,0|,['F3', 'F1']|,src=32|, dest=18|
DENIED|,144|,NONE|,NONE|,0|,0|,['F4', 'F5']|,src=14|, dest=32|
DENIED|,145|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F4', 'F1']|,src=11|, dest=29|
DENIED|,146|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F3']|,src=20|, dest=37|
DENIED|,147|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F5', 'F4']|,src=15|, dest=32|
DENIED|,148|,NONE|,NONE|,0|,0|,['F3']|,src=23|, dest=35|
APPROVED|,149|,R149P2|,32.30874316939891%|,11.34|,10.299999999999999|,['F1']|,[41, 59, 49, 50, 14]|
DENIED|,150|,NONE|,NONE|,0|,0|,['F5', 'F1', 'F2', 'F3']|,src=28|, dest=9|
DENIED|,151|,NONE|,NONE|,0|,0|,['F5']|,src=2|, dest=25|
DENIED|,152|,NONE|,NONE|,0|,0|,['F4']|,src=22|, dest=33|
DENIED|,153|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F4']|,src=3|, dest=10|
DENIED|,154|,NONE|,NONE|,0|,0|,['F3']|,src=19|, dest=13|
APPROVED|,155|,R155P1|,25.252927400468383%|,7.21|,7.4|,['F1']|,[45, 60, 53, 24]|
DENIED|,156|,NONE|,NONE|,0|,0|,['F4']|,src=17|, dest=15|
DENIED|,157|,NONE|,NONE|,0|,0|,['F4', 'F1']|,src=1|, dest=21|
DENIED|,158|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F4']|,src=40|, dest=22|
DENIED|,159|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2']|,src=34|, dest=27|
DENIED|,160|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1']|,src=32|, dest=19|
DENIED|,161|,NONE|,NONE|,0|,0|,['F2', 'F1', 'F3', 'F5']|,src=18|, dest=12|
DENIED|,162|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F2', 'F5', 'F4']|,src=31|, dest=1|
DENIED|,163|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5', 'F2', 'F3']|,src=35|, dest=7|
DENIED|,164|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F3', 'F4', 'F1']|,src=35|, dest=28|
DENIED|,165|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F2', 'F4', 'F5']|,src=6|, dest=12|
APPROVED|,166|,R166P1|,28.40749414519906%|,8.120000000000001|,7.6000000000000005|,['F2']|,[34, 57, 53, 24]|
DENIED|,167|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=36|, dest=44|
DENIED|,168|,NONE|,NONE|,0|,0|,['F3']|,src=33|, dest=30|
DENIED|,169|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=8|, dest=39|
DENIED|,170|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F5', 'F3']|,src=7|, dest=22|
DENIED|,171|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1']|,src=24|, dest=12|
DENIED|,172|,NONE|,NONE|,0|,0|,['F1', 'F5']|,src=13|, dest=31|
DENIED|,173|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=39|, dest=24|
DENIED|,174|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2']|,src=31|, dest=29|
DENIED|,175|,NONE|,NONE|,0|,0|,['F5']|,src=32|, dest=3|
DENIED|,176|,NONE|,NONE|,0|,0|,['F2', 'F1']|,src=36|, dest=34|
DENIED|,177|,NONE|,NONE|,0|,0|,['F2']|,src=41|, dest=9|
DENIED|,178|,NONE|,NONE|,0|,0|,['F4', 'F5', 'F3', 'F2', 'F1']|,src=31|, dest=3|
DENIED|,179|,NONE|,NONE|,0|,0|,['F3']|,src=8|, dest=41|
DENIED|,180|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=25|, dest=39|
DENIED|,181|,NONE|,NONE|,0|,0|,['F2', 'F3', 'F1']|,src=40|, dest=6|
DENIED|,182|,NONE|,NONE|,0|,0|,['F1', 'F3']|,src=42|, dest=23|
DENIED|,183|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4']|,src=2|, dest=6|
DENIED|,184|,NONE|,NONE|,0|,0|,['F4', 'F3']|,src=39|, dest=3|
DENIED|,185|,NONE|,NONE|,0|,0|,['F1', 'F3', 'F4', 'F5', 'F2']|,src=40|, dest=20|
DENIED|,186|,NONE|,NONE|,0|,0|,['F1']|,src=44|, dest=31|
DENIED|,187|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F5', 'F1', 'F3']|,src=40|, dest=6|
DENIED|,188|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=43|, dest=38|
DENIED|,189|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F5', 'F3']|,src=8|, dest=14|
DENIED|,190|,NONE|,NONE|,0|,0|,['F2', 'F3']|,src=11|, dest=1|
DENIED|,191|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F2']|,src=5|, dest=35|
DENIED|,192|,NONE|,NONE|,0|,0|,['F1', 'F4', 'F3', 'F2']|,src=6|, dest=26|
DENIED|,193|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=1|, dest=8|
DENIED|,194|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=36|, dest=2|
DENIED|,195|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1', 'F2', 'F5']|,src=21|, dest=13|
DENIED|,196|,NONE|,NONE|,0|,0|,['F1', 'F5']|,src=31|, dest=3|
DENIED|,197|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3']|,src=13|, dest=44|
DENIED|,198|,NONE|,NONE|,0|,0|,['F3', 'F4']|,src=45|, dest=13|
DENIED|,199|,NONE|,NONE|,0|,0|,['F2', 'F4', 'F1', 'F3']|,src=6|, dest=29|
DENIED|,200|,NONE|,NONE|,0|,0|,['F5', 'F2', 'F1', 'F3']|,src=2|, dest=30|
DENIED|,201|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F1']|,src=5|, dest=21|
DENIED|,202|,NONE|,NONE|,0|,0|,['F2']|,src=7|, dest=43|
DENIED|,203|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F2', 'F3', 'F4']|,src=19|, dest=42|
DENIED|,204|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F2']|,src=41|, dest=4|
DENIED|,205|,NONE|,NONE|,0|,0|,['F3', 'F5']|,src=11|, dest=5|
DENIED|,206|,NONE|,NONE|,0|,0|,['F3', 'F1', 'F5', 'F4', 'F2']|,src=40|, dest=27|
DENIED|,207|,NONE|,NONE|,0|,0|,['F5', 'F3', 'F2']|,src=27|, dest=13|
DENIED|,208|,NONE|,NONE|,0|,0|,['F4', 'F2', 'F1', 'F5', 'F3']|,src=11|, dest=42|
DENIED|,209|,NONE|,NONE|,0|,0|,['F1', 'F2']|,src=6|, dest=12|
DENIED|,210|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F1', 'F5']|,src=34|, dest=4|
DENIED|,211|,NONE|,NONE|,0|,0|,['F2']|,src=28|, dest=15|
DENIED|,212|,NONE|,NONE|,0|,0|,['F5', 'F4', 'F3']|,src=30|, dest=1|
DENIED|,213|,NONE|,NONE|,0|,0|,['F4']|,src=19|, dest=23|
DENIED|,214|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F2']|,src=13|, dest=42|
DENIED|,215|,NONE|,NONE|,0|,0|,['F4', 'F1', 'F3', 'F5', 'F2']|,src=19|, dest=30|
DENIED|,216|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=39|, dest=19|
DENIED|,217|,NONE|,NONE|,0|,0|,['F1']|,src=4|, dest=35|
DENIED|,218|,NONE|,NONE|,0|,0|,['F1', 'F5', 'F3', 'F4']|,src=12|, dest=36|
DENIED|,219|,NONE|,NONE|,0|,0|,['F2', 'F5']|,src=23|, dest=6|
DENIED|,220|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F1']|,src=6|, dest=1|
DENIED|,221|,NONE|,NONE|,0|,0|,['F2']|,src=10|, dest=27|
DENIED|,222|,NONE|,NONE|,0|,0|,['F4', 'F3', 'F2', 'F5']|,src=24|, dest=29|
DENIED|,223|,NONE|,NONE|,0|,0|,['F3', 'F4', 'F5', 'F2']|,src=15|, dest=7|
DENIED|,224|,NONE|,NONE|,0|,0|,['F3', 'F2']|,src=30|, dest=35|
DENIED|,225|,NONE|,NONE|,0|,0|,['F2', 'F5', 'F3', 'F4', 'F1']|,src=5|, dest=37|
