Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
125;369;206;100;1.51;1.5;0
126;391;273;100;2.44;1.5;0
127;327;81;100;2.28;1.5;0
128;308;22;100;1.43;1.5;0
129;330;89;100;1.45;1.5;0
130;335;103;100;1.91;1.5;0
131;387;260;100;1.47;1.5;0
132;305;14;100;2.84;1.5;0
133;310;28;100;1.13;1.5;0
134;362;185;100;1.08;1.5;0
135;384;252;100;1.21;1.5;0
136;320;60;100;1.36;1.5;0
137;359;177;100;1.52;1.5;0
138;364;191;100;2.09;1.5;0
139;301;1;100;1.02;1.5;0
140;328;82;100;2.52;1.5;0
141;380;239;100;2.05;1.5;0
142;397;289;100;2.3;1.5;0
143;303;7;100;0.95;1.5;0
144;355;164;100;2.71;1.5;0
145;360;178;100;1.32;1.5;0
146;313;39;100;1.74;1.5;0
147;382;245;100;1.22;1.5;0
148;357;170;100;1.53;1.5;0
149;315;45;100;0.93;1.5;0
150;321;61;100;2.83;1.5;0
151;353;157;100;1.64;1.5;0
152;375;224;100;2.57;1.5;0
153;350;149;100;2.76;1.5;0
154;308;24;100;2.75;1.5;0
155;335;105;100;1.87;1.5;0
156;352;155;100;2.87;1.5;0
157;310;30;100;1.61;1.5;0
158;316;46;100;1.53;1.5;0
159;346;136;100;1.23;1.5;0
160;368;203;100;1.74;1.5;0
161;373;217;100;2.04;1.5;0
162;343;128;100;2.93;1.5;0
163;348;142;100;1.29;1.5;0
164;301;3;100;1.29;1.5;0
165;306;17;100;2.49;1.5;0
166;328;84;100;1.77;1.5;0
167;400;299;100;2.38;1.5;0
168;345;134;100;1.75;1.5;0
169;397;291;100;1.03;1.5;0
170;303;9;100;1.1;1.5;0
171;309;25;100;1.33;1.5;0
172;360;180;100;2.88;1.5;0
173;366;196;100;3.0;1.5;0
174;341;121;100;1.83;1.5;0
175;363;188;100;2.64;1.5;0
176;321;63;100;0.92;1.5;0
177;338;113;100;2.65;1.5;0
178;395;284;100;2.34;1.5;0
179;353;159;100;1.78;1.5;0
180;334;100;100;1.97;1.5;0
181;361;181;100;1.22;1.5;0
182;336;106;100;1.36;1.5;0
183;388;263;100;1.16;1.5;0
184;346;138;100;1.91;1.5;0
185;373;219;100;2.26;1.5;0
186;390;269;100;2.91;1.5;0
187;348;144;100;1.59;1.5;0
188;354;160;100;0.79;1.5;0
189;329;85;100;1.23;1.5;0
190;386;256;100;2.86;1.5;0
191;366;198;100;2.8;1.5;0
192;331;91;100;2.45;1.5;0
193;383;248;100;2.12;1.5;0
194;341;123;100;1.21;1.5;0
195;347;139;100;2.49;1.5;0
196;322;64;100;2.71;1.5;0
197;379;235;100;1.56;1.5;0
198;324;70;100;2.71;1.5;0
199;376;227;100;0.77;1.5;0
200;381;241;100;1.94;1.5;0
201;334;102;100;1.3;1.5;0
202;339;116;100;1.81;1.5;0
203;361;183;100;2.95;1.5;0
204;378;233;100;1.88;1.5;0
205;314;41;100;2.27;1.5;0
206;336;108;100;2.07;1.5;0
207;372;214;100;1.7;1.5;0
208;399;295;100;1.23;1.5;0
209;317;49;100;2.71;1.5;0
210;374;220;100;2.42;1.5;0
211;332;95;100;1.04;1.5;0
212;354;162;100;2.23;1.5;0
213;371;212;100;2.86;1.5;0
214;307;20;100;2.37;1.5;0
215;329;87;100;3.0;1.5;0
216;386;258;100;2.13;1.5;0
217;392;274;100;1.62;1.5;0
218;367;199;100;2.67;1.5;0
219;325;74;100;1.48;1.5;0
220;347;141;100;2.63;1.5;0
221;394;280;100;2.24;1.5;0
222;369;205;100;2.72;1.5;0
223;322;66;100;1.65;1.5;0
224;327;80;100;2.2;1.5;0
225;379;237;100;2.17;1.5;0
226;381;243;100;1.12;1.5;0
227;318;53;100;2.32;1.5;0
228;323;67;100;1.14;1.5;0
229;387;259;100;1.36;1.5;0
230;362;184;100;2.26;1.5;0
231;320;59;100;2.57;1.5;0
232;372;216;100;2.58;1.5;0
233;377;230;100;1.56;1.5;0
234;399;297;100;2.45;1.5;0
235;374;222;100;2.38;1.5;0
236;380;238;100;2.92;1.5;0
237;355;163;100;2.32;1.5;0
238;313;38;100;2.63;1.5;0
239;370;209;100;2.25;1.5;0
240;392;276;100;1.28;1.5;0
241;315;44;100;2.17;1.5;0
242;367;201;100;2.8;1.5;0
243;369;207;100;0.76;1.5;0
244;311;31;100;2.41;1.5;0
245;350;148;100;1.32;1.5;0
246;308;23;100;2.21;1.5;0
247;365;194;100;1.74;1.5;0
248;387;261;100;1.2;1.5;0
249;323;69;100;1.95;1.5;0
250;340;119;100;1.5;1.5;0
251;362;186;100;0.99;1.5;0
252;304;10;100;1.47;1.5;0
253;343;127;100;1.35;1.5;0
254;301;2;100;2.56;1.5;0
255;306;16;100;1.18;1.5;0
256;358;173;100;0.89;1.5;0
257;380;240;100;2.22;1.5;0
258;316;48;100;1.03;1.5;0
259;397;290;100;1.87;1.5;0
260;333;98;100;1.75;1.5;0
261;355;165;100;1.07;1.5;0
262;360;179;100;2.71;1.5;0
263;400;298;100;1.37;1.5;0
264;393;277;100;2.04;1.5;0
265;351;152;100;2.02;1.5;0
266;356;166;100;2.3;1.5;0
267;309;27;100;0.96;1.5;0
268;326;77;100;0.86;1.5;0
269;395;283;100;2.66;1.5;0
270;353;158;100;2.45;1.5;0
271;311;33;100;2.74;1.5;0
272;385;254;100;1.6;1.5;0
273;349;145;100;1.15;1.5;0
274;388;262;100;1.04;1.5;0
275;346;137;100;0.81;1.5;0
276;304;12;100;2.58;1.5;0
277;348;143;100;2.05;1.5;0
278;400;300;100;1.85;1.5;0
279;306;18;100;1.05;1.5;0
280;342;124;100;2.77;1.5;0
281;344;130;100;1.89;1.5;0
282;396;287;100;2.58;1.5;0
283;302;5;100;2.1;1.5;0
284;319;55;100;1.54;1.5;0
285;341;122;100;2.39;1.5;0
286;393;279;100;1.41;1.5;0
287;398;293;100;1.27;1.5;0
288;356;168;100;2.52;1.5;0
289;395;285;100;2.7;1.5;0
290;331;93;100;2.72;1.5;0
291;337;109;100;1.11;1.5;0
292;389;266;100;2.56;1.5;0
293;312;34;100;0.97;1.5;0
294;334;101;100;1.68;1.5;0
295;339;115;100;1.34;1.5;0
296;391;272;100;1.28;1.5;0
297;349;147;100;0.76;1.5;0
298;314;40;100;2.21;1.5;0
299;388;264;100;0.96;1.5;0
300;324;72;100;2.36;1.5;0
301;346;377;100;1.4;1.5;71.0
302;355;325;100;2.94;1.5;48.0
303;306;386;100;1.45;1.5;77.0
304;333;349;100;2.13;1.5;40.0
305;353;382;100;2.9;1.5;64.0
306;336;311;100;0.92;1.5;14.000000000000002
307;390;346;100;2.19;1.5;61.0
308;376;393;100;2.26;1.5;53.0
309;358;387;100;0.78;1.5;71.0
310;343;335;100;0.84;1.5;53.0
311;356;307;100;2.68;1.5;57.99999999999999
312;385;322;100;2.34;1.5;61.0
313;373;387;100;1.58;1.5;52.0
314;380;338;100;1.69;1.5;51.0
315;317;334;100;1.19;1.5;68.0
316;351;302;100;1.3;1.5;18.0
317;308;395;100;1.05;1.5;47.0
318;356;325;100;1.25;1.5;12.0
319;345;359;100;2.39;1.5;62.0
320;361;306;100;2.17;1.5;19.0
321;303;353;100;1.54;1.5;14.000000000000002
322;352;337;100;0.95;1.5;65.0
323;387;334;100;2.02;1.5;52.0
324;367;310;100;2.77;1.5;55.00000000000001
325;378;374;100;1.68;1.5;34.0
326;361;333;100;2.26;1.5;36.0
327;312;383;100;2.84;1.5;42.0
328;362;332;100;2.62;1.5;56.00000000000001
329;335;378;100;1.42;1.5;60.0
330;384;399;100;1.82;1.5;13.0
331;341;309;100;1.13;1.5;24.0
332;305;353;100;2.9;1.5;64.0
333;381;354;100;2.37;1.5;42.0
334;385;315;100;1.45;1.5;27.0
335;326;394;100;2.2;1.5;15.0
336;301;349;100;1.98;1.5;53.0
337;318;365;100;2.14;1.5;25.0
338;321;327;100;1.94;1.5;63.0
339;387;327;100;2.2;1.5;60.0
340;338;322;100;2.83;1.5;48.0
341;367;303;100;1.27;1.5;28.000000000000004
342;321;400;100;1.15;1.5;26.0
343;398;400;100;1.76;1.5;78.0
344;313;341;100;1.69;1.5;80.0
345;388;344;100;2.98;1.5;51.0
346;398;375;100;2.8;1.5;68.0
347;342;386;100;1.01;1.5;15.0
348;371;337;100;2.58;1.5;40.0
349;363;308;100;2.81;1.5;25.0
350;379;304;100;2.67;1.5;71.0
351;311;334;100;0.82;1.5;68.0
352;391;388;100;1.86;1.5;76.0
353;374;326;100;0.9;1.5;26.0
354;314;339;100;1.53;1.5;19.0
355;355;377;100;1.49;1.5;74.0
356;348;371;100;0.84;1.5;36.0
357;328;368;100;2.29;1.5;31.0
358;320;309;100;2.05;1.5;32.0
359;342;370;100;1.37;1.5;63.0
360;362;382;100;1.25;1.5;39.0
361;327;305;100;2.35;1.5;45.0
362;351;345;100;1.26;1.5;27.0
363;346;358;100;2.55;1.5;44.0
364;355;306;100;2.31;1.5;41.0
365;377;336;100;1.76;1.5;24.0
366;309;348;100;2.4;1.5;62.0
367;319;392;100;1.36;1.5;23.0
368;392;318;100;1.35;1.5;24.0
369;309;366;100;1.61;1.5;80.0
370;305;314;100;0.97;1.5;52.0
371;398;331;100;1.39;1.5;48.0
372;332;340;100;1.84;1.5;76.0
373;336;356;100;2.36;1.5;35.0
374;369;368;100;1.17;1.5;28.999999999999996
375;364;326;100;0.97;1.5;25.0
376;331;323;100;1.15;1.5;74.0
377;373;313;100;0.95;1.5;68.0
378;334;331;100;1.25;1.5;40.0
379;339;354;100;2.01;1.5;69.0
380;323;385;100;2.27;1.5;26.0
381;304;390;100;1.03;1.5;56.99999999999999
382;324;338;100;2.95;1.5;15.0
383;302;310;100;2.92;1.5;32.0
384;391;312;100;1.42;1.5;52.0
385;372;363;100;2.79;1.5;72.0
386;345;324;100;1.57;1.5;32.0
387;394;329;100;1.28;1.5;28.999999999999996
388;373;370;100;1.42;1.5;48.0
389;348;350;100;2.4;1.5;80.0
390;363;314;100;1.86;1.5;47.0
391;367;330;100;2.25;1.5;24.0
392;323;305;100;2.65;1.5;43.0
393;398;317;100;1.96;1.5;56.00000000000001
394;378;348;100;0.84;1.5;31.0
395;396;384;100;1.5;1.5;19.0
396;330;393;100;1.66;1.5;60.0
397;378;357;100;1.04;1.5;11.0
398;362;315;100;1.02;1.5;62.0
399;322;343;100;1.01;1.5;73.0
400;354;396;100;2.23;1.5;11.0
401;381;392;100;2.04;1.5;12.0
402;346;337;100;1.96;1.5;35.0
403;397;355;100;1.46;1.5;16.0
404;339;395;100;1.57;1.5;25.0
405;375;391;100;2.43;1.5;20.0
406;349;372;100;2.08;1.5;32.0
407;389;335;100;1.76;1.5;10.0
408;376;335;100;1.47;1.5;55.00000000000001
409;363;380;100;0.86;1.5;42.0
410;361;364;100;1.13;1.5;73.0
411;369;347;100;1.04;1.5;79.0
412;381;312;100;2.98;1.5;65.0
413;333;382;100;0.94;1.5;71.0
414;399;311;100;2.93;1.5;32.0
415;302;369;100;1.62;1.5;53.0
416;366;317;100;1.15;1.5;22.0
417;375;384;100;2.21;1.5;42.0
418;389;383;100;1.11;1.5;28.999999999999996
419;395;332;100;2.75;1.5;57.99999999999999
420;304;342;100;2.99;1.5;56.00000000000001
421;397;366;100;1.67;1.5;28.000000000000004
422;360;374;100;2.26;1.5;10.0
423;352;379;100;1.64;1.5;51.0
424;353;344;100;2.08;1.5;67.0
425;330;324;100;1.37;1.5;22.0
426;381;360;100;0.97;1.5;46.0
427;375;356;100;1.68;1.5;77.0
428;307;301;100;1.67;1.5;19.0
429;397;396;100;1.57;1.5;45.0
430;339;372;100;1.61;1.5;73.0
431;321;342;100;2.77;1.5;21.0
432;399;377;100;1.03;1.5;42.0
433;382;370;100;1.28;1.5;42.0
434;311;383;100;1.17;1.5;54.0
435;337;347;100;1.27;1.5;11.0
436;379;301;100;2.02;1.5;55.00000000000001
437;313;365;100;2.12;1.5;71.0
438;315;307;100;1.95;1.5;60.0
439;390;310;100;1.26;1.5;60.0
440;325;394;100;1.23;1.5;44.0
441;327;336;100;2.48;1.5;20.0
442;368;374;100;1.65;1.5;41.0
443;367;354;100;1.17;1.5;21.0
444;371;315;100;2.17;1.5;22.0
445;396;344;100;2.97;1.5;55.00000000000001
446;399;306;100;2.91;1.5;31.0
447;400;360;100;2.24;1.5;74.0
448;385;350;100;1.93;1.5;13.0
449;304;328;100;2.14;1.5;69.0
450;349;369;100;0.95;1.5;63.0
451;340;400;100;2.25;1.5;56.99999999999999
452;352;365;100;2.43;1.5;12.0
453;372;316;100;2.65;1.5;51.0
454;386;397;100;2.34;1.5;77.0
455;347;326;100;2.91;1.5;74.0
456;358;390;100;2.38;1.5;47.0
457;352;319;100;2.58;1.5;48.0
458;316;329;100;1.12;1.5;20.0
459;393;366;100;1.02;1.5;56.00000000000001
460;332;380;100;2.2;1.5;20.0
461;357;318;100;2.28;1.5;62.0
462;319;343;100;1.09;1.5;78.0
463;373;344;100;2.25;1.5;73.0
464;392;379;100;1.42;1.5;35.0
465;365;340;100;2.05;1.5;64.0
466;323;325;100;1.4;1.5;69.0
467;389;371;100;2.44;1.5;80.0
468;384;320;100;1.32;1.5;80.0
469;317;364;100;2.1;1.5;55.00000000000001
470;389;380;100;1.33;1.5;49.0
471;330;303;100;1.92;1.5;70.0
472;347;328;100;2.66;1.5;10.0
473;322;308;100;1.32;1.5;46.0
474;341;376;100;2.73;1.5;15.0
475;319;318;100;1.8;1.5;12.0
476;328;351;100;1.62;1.5;44.0
477;313;314;100;1.8;1.5;50.0
478;350;333;100;1.05;1.5;30.0
479;307;362;100;2.65;1.5;79.0
480;350;388;100;0.76;1.5;56.99999999999999
481;302;341;100;1.32;1.5;35.0
482;340;368;100;1.73;1.5;52.0
483;308;345;100;1.47;1.5;60.0
484;357;329;100;2.38;1.5;38.0
485;301;361;100;2.36;1.5;11.0
486;321;394;100;2.94;1.5;13.0
487;320;310;100;2.04;1.5;43.0
488;357;338;100;2.32;1.5;45.0
489;358;303;100;1.66;1.5;59.0
490;331;383;100;2.89;1.5;76.0
491;395;386;100;0.85;1.5;33.0
492;360;364;100;1.85;1.5;15.0
493;312;324;100;2.38;1.5;23.0
494;316;370;100;0.96;1.5;27.0
495;359;320;100;1.65;1.5;78.0
496;376;391;100;2.46;1.5;59.0
497;359;329;100;1.95;1.5;68.0
498;359;393;100;2.88;1.5;57.99999999999999
499;316;388;100;1.89;1.5;53.0
500;343;351;100;1.5;1.5;10.0
