requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
156;8;114;['F3', 'F4', 'F2'];9;0.55
157;103;158;['F2', 'F3', 'F4'];9;0.55
158;71;253;['F2', 'F3', 'F5', 'F1', 'F4'];15;0.45
159;68;2;['F3', 'F5', 'F4', 'F2'];14;0.45
160;224;233;['F3'];3;0.65
161;197;243;['F5', 'F3', 'F2', 'F1', 'F4'];15;0.45
162;193;245;['F3', 'F1'];4;0.65
163;273;111;['F5', 'F1'];6;0.45
164;102;55;['F5'];5;0.45
165;153;172;['F4'];4;0.55
166;49;295;['F1', 'F5'];6;0.45
167;254;183;['F3', 'F4', 'F5', 'F2'];14;0.45
168;67;273;['F5'];5;0.45
169;269;298;['F1'];1;0.85
170;5;285;['F4'];4;0.55
171;100;204;['F4'];4;0.55
172;236;298;['F2', 'F3', 'F1', 'F4'];10;0.55
173;46;135;['F1', 'F2'];3;0.75
174;154;180;['F5', 'F1'];6;0.45
175;239;155;['F4', 'F1', 'F3'];8;0.55
176;294;64;['F2'];2;0.75
177;283;26;['F4', 'F1', 'F3', 'F5', 'F2'];15;0.45
178;199;43;['F1', 'F5', 'F3', 'F2'];11;0.45
179;232;264;['F1'];1;0.85
180;138;9;['F2', 'F4'];6;0.55
181;196;297;['F1', 'F3', 'F5', 'F4'];13;0.45
182;116;191;['F2'];2;0.75
183;248;87;['F4', 'F1', 'F3'];8;0.55
184;2;108;['F4', 'F1'];5;0.55
185;229;62;['F2', 'F5', 'F4', 'F1', 'F3'];15;0.45
186;93;75;['F3', 'F1'];4;0.65
187;14;146;['F3', 'F4'];7;0.55
188;204;272;['F4', 'F5', 'F1'];10;0.45
189;50;9;['F1', 'F4'];5;0.55
190;234;168;['F1', 'F2', 'F3', 'F5'];11;0.45
191;232;169;['F4', 'F1', 'F3'];8;0.55
192;171;300;['F5', 'F1', 'F4', 'F3', 'F2'];15;0.45
193;230;273;['F5', 'F2', 'F1', 'F4'];12;0.45
194;277;177;['F3'];3;0.65
195;26;170;['F4', 'F2', 'F1', 'F5'];12;0.45
196;274;117;['F1', 'F3', 'F4', 'F5'];13;0.45
197;149;136;['F2', 'F3'];5;0.65
198;8;67;['F3'];3;0.65
199;45;276;['F1', 'F5'];6;0.45
200;172;294;['F1', 'F3'];4;0.65
201;12;255;['F3', 'F5', 'F2', 'F4'];14;0.45
202;260;295;['F5'];5;0.45
203;88;62;['F5', 'F3'];8;0.45
204;47;251;['F2', 'F4', 'F1', 'F3', 'F5'];15;0.45
205;257;288;['F3', 'F5', 'F4'];12;0.45
206;51;114;['F3', 'F1', 'F4', 'F5', 'F2'];15;0.45
207;237;280;['F1', 'F5', 'F4', 'F2'];12;0.45
208;280;16;['F4', 'F1'];5;0.55
209;267;289;['F4', 'F3'];7;0.55
210;170;239;['F1', 'F4', 'F3'];8;0.55
211;157;13;['F5'];5;0.45
212;293;13;['F3', 'F5', 'F1'];9;0.45
213;107;299;['F3', 'F1'];4;0.65
214;56;119;['F3'];3;0.65
215;94;76;['F1', 'F5', 'F3'];9;0.45
216;200;47;['F5', 'F2'];7;0.45
217;41;186;['F1', 'F5', 'F3', 'F2', 'F4'];15;0.45
218;4;149;['F3', 'F2', 'F5'];10;0.45
219;41;181;['F2', 'F3'];5;0.65
220;71;287;['F4', 'F2', 'F3'];9;0.55
221;63;174;['F3', 'F5', 'F4'];12;0.45
222;86;23;['F3', 'F1', 'F4', 'F2', 'F5'];15;0.45
223;57;257;['F1', 'F5', 'F3', 'F4'];13;0.45
224;186;235;['F4', 'F1', 'F3'];8;0.55
225;157;128;['F1', 'F5', 'F4', 'F2'];12;0.45
226;176;241;['F4', 'F2', 'F1'];7;0.55
227;56;285;['F4', 'F2', 'F1', 'F3', 'F5'];15;0.45
228;160;246;['F2', 'F5', 'F1', 'F3', 'F4'];15;0.45
229;185;227;['F3', 'F5', 'F1'];9;0.45
230;9;174;['F3', 'F1', 'F4'];8;0.55
231;243;245;['F1', 'F3', 'F5', 'F4'];13;0.45
232;244;74;['F5', 'F2', 'F3'];10;0.45
233;11;270;['F5', 'F2', 'F3', 'F1', 'F4'];15;0.45
234;240;154;['F1', 'F5', 'F3', 'F4', 'F2'];15;0.45
235;33;221;['F3', 'F5'];8;0.45
236;236;297;['F4'];4;0.55
237;185;109;['F3', 'F1', 'F2'];6;0.65
238;115;285;['F1'];1;0.85
239;268;227;['F1', 'F2', 'F5'];8;0.45
240;60;19;['F4', 'F3', 'F5', 'F1'];13;0.45
241;125;185;['F5'];5;0.45
242;103;271;['F2', 'F5'];7;0.45
243;80;278;['F1', 'F3', 'F4'];8;0.55
244;73;288;['F2', 'F4'];6;0.55
245;89;189;['F2', 'F3', 'F5', 'F1'];11;0.45
246;222;157;['F1', 'F4', 'F2', 'F5'];12;0.45
247;214;108;['F2', 'F1', 'F5'];8;0.45
248;184;219;['F5'];5;0.45
249;139;223;['F3', 'F5', 'F2'];10;0.45
250;160;90;['F4', 'F5', 'F2', 'F3', 'F1'];15;0.45
