NodeId;Status;Resources[CPU, MEM(RAM)];ProcessingDelay;NodeCost;PercentFailure
126;T;[0, 0];0.8;0.6;0
127;T;[0, 0];0.6;0.5;0
128;T;[0, 0];0.8;0.8;0
129;T;[0, 0];0.7;1.0;0
130;T;[0, 0];0.7;0.6;0
131;T;[0, 0];0.8;0.5;0
132;T;[0, 0];0.2;0.5;0
133;T;[0, 0];1.0;0.9;0
134;T;[0, 0];0.9;0.5;0
135;T;[0, 0];0.1;0.5;0
136;T;[0, 0];0.9;0.7;0
137;T;[0, 0];0.4;0.5;0
138;T;[0, 0];0.8;0.8;0
139;T;[0, 0];0.4;1.0;0
140;T;[0, 0];0.2;0.6;0
141;T;[0, 0];0.7;0.5;0
142;T;[0, 0];0.1;1.0;0
143;T;[0, 0];0.4;1.0;0
144;T;[0, 0];0.5;0.9;0
145;T;[0, 0];1.0;0.9;0
146;T;[0, 0];0.6;0.7;0
147;T;[0, 0];0.3;1.0;0
148;T;[0, 0];0.7;0.7;0
149;T;[0, 0];0.1;1.0;0
150;T;[0, 0];0.8;1.0;0
151;T;[0, 0];1.0;0.6;0
152;T;[0, 0];0.1;0.6;0
153;T;[0, 0];0.3;0.6;0
154;T;[0, 0];0.9;0.7;0
155;T;[0, 0];0.3;0.6;0
156;T;[0, 0];0.5;0.8;0
157;T;[0, 0];0.6;0.8;0
158;T;[0, 0];0.6;0.7;0
159;T;[0, 0];0.3;0.7;0
160;T;[0, 0];0.7;0.7;0
161;T;[0, 0];0.5;0.9;0
162;T;[0, 0];0.6;1.0;0
163;T;[0, 0];0.9;0.5;0
164;T;[0, 0];0.1;0.8;0
165;T;[0, 0];0.6;0.8;0
166;T;[0, 0];0.6;0.9;0
167;T;[0, 0];1.0;0.6;0
168;T;[0, 0];0.1;0.7;0
169;T;[0, 0];0.6;0.8;0
170;T;[0, 0];0.2;0.9;0
171;T;[0, 0];0.4;0.8;0
172;T;[0, 0];0.6;0.8;0
173;T;[0, 0];0.3;0.8;0
174;T;[0, 0];0.8;0.9;0
175;T;[0, 0];0.3;1.0;0
176;T;[0, 0];0.4;1.0;0
177;T;[0, 0];0.3;0.6;0
178;T;[0, 0];0.2;1.0;0
179;T;[0, 0];0.7;0.6;0
180;T;[0, 0];0.8;0.6;0
181;T;[0, 0];0.2;0.8;0
182;T;[0, 0];0.6;0.6;0
183;T;[0, 0];0.3;0.6;0
184;T;[0, 0];0.3;1.0;0
185;T;[0, 0];0.6;0.9;0
186;T;[0, 0];0.6;0.6;0
187;T;[0, 0];0.8;0.9;0
188;T;[0, 0];0.5;1.0;0
189;T;[0, 0];0.7;0.8;0
190;T;[0, 0];0.8;0.8;0
191;T;[0, 0];0.7;0.8;0
192;T;[0, 0];0.2;0.7;0
193;T;[0, 0];0.1;0.8;0
194;T;[0, 0];0.9;1.0;0
195;T;[0, 0];0.8;0.9;0
196;T;[0, 0];0.2;0.9;0
197;T;[0, 0];0.7;0.7;0
198;T;[0, 0];0.4;0.7;0
199;T;[0, 0];0.6;0.8;0
200;T;[0, 0];0.9;0.7;0
201;T;[0, 0];0.1;1.0;0
202;T;[0, 0];0.1;0.8;0
203;T;[0, 0];0.6;0.7;0
204;T;[0, 0];0.6;0.8;0
205;T;[0, 0];0.4;0.9;0
206;T;[0, 0];0.8;0.9;0
207;T;[0, 0];0.7;0.7;0
208;T;[0, 0];0.3;0.8;0
209;T;[0, 0];0.9;0.9;0
210;T;[0, 0];0.4;1.0;0
211;T;[0, 0];0.3;0.7;0
212;T;[0, 0];1.0;1.0;0
213;T;[0, 0];0.3;0.9;0
214;T;[0, 0];0.6;0.5;0
215;T;[0, 0];0.4;0.5;0
216;T;[0, 0];0.7;0.5;0
217;T;[0, 0];0.4;0.7;0
218;T;[0, 0];0.5;0.7;0
219;T;[0, 0];0.3;0.5;0
220;T;[0, 0];0.1;0.7;0
221;T;[0, 0];0.6;1.0;0
222;T;[0, 0];0.5;0.8;0
223;T;[0, 0];0.9;0.5;0
224;T;[0, 0];0.4;1.0;0
225;T;[0, 0];0.3;1.0;0
226;T;[0, 0];0.6;0.9;0
227;T;[0, 0];0.4;0.8;0
228;T;[0, 0];0.4;0.9;0
229;T;[0, 0];0.6;0.8;0
230;T;[0, 0];1.0;0.9;0
231;T;[0, 0];1.0;0.6;0
232;T;[0, 0];0.4;0.5;0
233;T;[0, 0];0.6;0.5;0
234;T;[0, 0];0.4;0.8;0
235;T;[0, 0];0.5;0.6;0
236;T;[0, 0];0.2;0.6;0
237;T;[0, 0];0.2;0.8;0
238;T;[0, 0];0.5;0.7;0
239;T;[0, 0];0.1;0.8;0
240;T;[0, 0];0.1;0.5;0
241;T;[0, 0];0.1;0.6;0
242;T;[0, 0];0.1;0.5;0
243;T;[0, 0];0.1;0.9;0
244;T;[0, 0];0.2;0.6;0
245;T;[0, 0];0.5;0.9;0
246;T;[0, 0];1.0;0.5;0
247;T;[0, 0];0.6;1.0;0
248;T;[0, 0];0.1;0.7;0
249;T;[0, 0];1.0;0.7;0
250;T;[0, 0];0.4;0.5;0
251;T;[0, 0];0.9;0.9;0
252;T;[0, 0];0.9;0.8;0
253;T;[0, 0];0.3;0.7;0
254;T;[0, 0];0.6;0.6;0
255;T;[0, 0];0.1;0.8;0
256;T;[0, 0];0.6;0.6;0
257;T;[0, 0];0.1;0.7;0
258;T;[0, 0];0.2;1.0;0
259;T;[0, 0];0.3;0.6;0
260;T;[0, 0];0.2;1.0;0
261;T;[0, 0];0.2;0.6;0
262;T;[0, 0];0.4;0.5;0
263;T;[0, 0];1.0;0.8;0
264;T;[0, 0];0.5;1.0;0
265;T;[0, 0];0.8;0.8;0
266;T;[0, 0];0.3;0.5;0
267;T;[0, 0];0.3;0.6;0
268;T;[0, 0];1.0;0.6;0
269;T;[0, 0];0.2;0.8;0
270;T;[0, 0];0.3;0.9;0
271;T;[0, 0];0.7;0.5;0
272;T;[0, 0];0.1;0.8;0
273;T;[0, 0];0.6;0.9;0
274;T;[0, 0];0.7;0.7;0
275;T;[0, 0];0.2;0.7;0
276;T;[0, 0];0.1;0.6;0
277;T;[0, 0];1.0;0.9;0
278;T;[0, 0];0.6;0.7;0
279;T;[0, 0];0.7;1.0;0
280;T;[0, 0];0.2;0.5;0
281;T;[0, 0];0.4;0.7;0
282;T;[0, 0];0.9;0.6;0
283;T;[0, 0];0.2;0.7;0
284;T;[0, 0];0.4;0.8;0
285;T;[0, 0];1.0;0.8;0
286;T;[0, 0];0.2;0.7;0
287;T;[0, 0];0.2;0.9;0
288;T;[0, 0];0.1;0.5;0
289;T;[0, 0];0.3;0.7;0
290;T;[0, 0];0.7;0.8;0
291;T;[0, 0];0.4;1.0;0
292;T;[0, 0];0.8;0.7;0
293;T;[0, 0];0.1;1.0;0
294;T;[0, 0];0.5;0.6;0
295;T;[0, 0];0.1;0.8;0
296;T;[0, 0];0.3;0.6;0
297;T;[0, 0];0.2;0.8;0
298;T;[0, 0];1.0;0.9;0
299;T;[0, 0];0.9;0.7;0
300;T;[0, 0];0.9;0.9;0
301;N;[50, 64];0.8;1.0;25.0
302;N;[50, 64];0.6;0.8;20.0
303;N;[50, 64];0.7;0.7;17.0
304;N;[50, 64];0.6;0.5;72.0
305;N;[50, 64];0.3;1.0;24.0
306;N;[50, 64];1.0;0.8;34.0
307;N;[50, 64];0.3;1.0;56.00000000000001
308;N;[50, 64];0.4;0.8;32.0
309;N;[50, 64];1.0;0.9;35.0
310;N;[50, 64];0.1;0.7;28.000000000000004
311;N;[50, 64];0.9;0.7;77.0
312;N;[50, 64];0.9;0.5;19.0
313;N;[50, 64];0.2;0.8;28.000000000000004
314;N;[50, 64];1.0;1.0;19.0
315;N;[50, 64];0.6;0.7;70.0
316;N;[50, 64];0.1;0.9;52.0
317;N;[50, 64];0.7;0.7;75.0
318;N;[50, 64];0.1;1.0;69.0
319;N;[50, 64];0.3;0.7;46.0
320;N;[50, 64];0.7;1.0;70.0
321;N;[50, 64];0.6;0.6;49.0
322;N;[50, 64];0.5;0.9;77.0
323;N;[50, 64];0.6;0.9;64.0
324;N;[50, 64];0.4;0.9;79.0
325;N;[50, 64];0.2;1.0;17.0
326;N;[50, 64];1.0;0.9;22.0
327;N;[50, 64];0.5;0.7;43.0
328;N;[50, 64];1.0;0.7;68.0
329;N;[50, 64];0.5;0.7;41.0
330;N;[50, 64];0.5;1.0;31.0
331;N;[50, 64];0.6;0.9;32.0
332;N;[50, 64];0.2;0.8;70.0
333;N;[50, 64];0.8;0.9;53.0
334;N;[50, 64];0.5;1.0;77.0
335;N;[50, 64];0.9;0.6;63.0
336;N;[50, 64];0.5;0.8;11.0
337;N;[50, 64];0.4;0.6;31.0
338;N;[50, 64];0.5;0.8;36.0
339;N;[50, 64];0.2;0.7;20.0
340;N;[50, 64];0.9;0.8;17.0
341;N;[50, 64];0.6;1.0;56.99999999999999
342;N;[50, 64];0.1;0.6;60.0
343;N;[50, 64];0.9;0.6;67.0
344;N;[50, 64];0.4;0.6;53.0
345;N;[50, 64];0.4;0.7;36.0
346;N;[50, 64];0.8;0.8;44.0
347;N;[50, 64];0.5;1.0;74.0
348;N;[50, 64];0.2;0.9;34.0
349;N;[50, 64];0.6;0.6;27.0
350;N;[50, 64];0.1;0.6;41.0
351;N;[50, 64];0.6;1.0;14.000000000000002
352;N;[50, 64];0.1;0.9;10.0
353;N;[50, 64];0.9;1.0;10.0
354;N;[50, 64];0.4;0.7;40.0
355;N;[50, 64];0.8;0.9;70.0
356;N;[50, 64];0.3;0.5;63.0
357;N;[50, 64];0.4;0.8;54.0
358;N;[50, 64];0.2;0.9;80.0
359;N;[50, 64];0.5;0.7;27.0
360;N;[50, 64];1.0;0.6;30.0
361;N;[50, 64];1.0;0.8;54.0
362;N;[50, 64];0.5;0.6;51.0
363;N;[50, 64];0.4;1.0;28.999999999999996
364;N;[50, 64];0.5;0.8;39.0
365;N;[50, 64];0.6;0.8;47.0
366;N;[50, 64];0.4;0.7;32.0
367;N;[50, 64];0.5;0.6;62.0
368;N;[50, 64];0.6;1.0;16.0
369;N;[50, 64];1.0;0.5;28.000000000000004
370;N;[50, 64];0.5;0.7;63.0
371;N;[50, 64];0.2;0.7;75.0
372;N;[50, 64];0.1;0.8;24.0
373;N;[50, 64];1.0;1.0;20.0
374;N;[50, 64];0.6;0.5;28.000000000000004
375;N;[50, 64];0.3;0.7;80.0
376;N;[50, 64];0.3;0.5;69.0
377;N;[50, 64];0.8;0.8;78.0
378;N;[50, 64];0.8;0.6;11.0
379;N;[50, 64];0.4;0.6;31.0
380;N;[50, 64];0.4;0.6;62.0
381;N;[50, 64];0.7;1.0;61.0
382;N;[50, 64];0.2;1.0;30.0
383;N;[50, 64];1.0;1.0;47.0
384;N;[50, 64];0.9;0.7;55.00000000000001
385;N;[50, 64];0.1;0.7;49.0
386;N;[50, 64];0.3;0.9;49.0
387;N;[50, 64];0.4;1.0;57.99999999999999
388;N;[50, 64];0.2;0.7;42.0
389;N;[50, 64];0.4;0.8;57.99999999999999
390;N;[50, 64];0.1;0.8;46.0
391;N;[50, 64];0.3;0.5;23.0
392;N;[50, 64];0.7;0.6;28.000000000000004
393;N;[50, 64];0.4;1.0;63.0
394;N;[50, 64];1.0;1.0;72.0
395;N;[50, 64];0.4;1.0;32.0
396;N;[50, 64];0.8;0.7;14.000000000000002
397;N;[50, 64];0.9;1.0;42.0
398;N;[50, 64];0.9;0.7;44.0
399;N;[50, 64];0.9;0.6;57.99999999999999
400;N;[50, 64];0.2;0.6;19.0
