APPROVED|,26|,R26P1|,17.133879781420763%|,14.23|,10.0|,['F4', 'F1', 'F2']|,[192, 11, 12, 34, 285]|
DENIED|,27|,NONE|,NONE%|,0|,0|,['F5']|,src=194|,dest=235|
DENIED|,28|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F1']|,src=385|,dest=511|
DENIED|,29|,NONE|,NONE%|,0|,0|,['F1', 'F2', 'F3', 'F4', 'F5']|,src=310|,dest=227|
DENIED|,30|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F3', 'F2', 'F1']|,src=367|,dest=503|
APPROVED|,31|,R31P1|,19.6768149882904%|,12.540000000000001|,7.0|,['F1', 'F4', 'F3', 'F2']|,[406, 64, 27, 256]|
DENIED|,32|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F4', 'F2']|,src=415|,dest=376|
APPROVED|,33|,R33P1|,17.94847775175644%|,11.57|,7.3|,['F2', 'F4', 'F1', 'F5', 'F3']|,[495, 87, 86, 491]|
APPROVED|,34|,R34P1|,21.686182669789225%|,12.709999999999999|,7.3|,['F1', 'F4', 'F3', 'F5']|,[250, 25, 60, 387]|
DENIED|,35|,NONE|,NONE%|,0|,0|,['F3', 'F2', 'F5']|,src=314|,dest=495|
APPROVED|,36|,R36P1|,14.476320582877959%|,13.14|,10.1|,['F4']|,[567, 105, 48, 19, 223]|
DENIED|,37|,NONE|,NONE%|,0|,0|,['F5']|,src=281|,dest=354|
APPROVED|,38|,R38P7|,32.233801717408284%|,24.71|,22.599999999999998|,['F1', 'F3', 'F2']|,[317, 42, 16, 17, 18, 19, 20, 21, 52, 113, 599]|
DENIED|,39|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F1', 'F2', 'F3']|,src=161|,dest=262|
DENIED|,40|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F3', 'F4', 'F2']|,src=387|,dest=281|
APPROVED|,41|,R41P1|,23.759773013871378%|,16.77|,14.6|,['F3']|,[241, 23, 22, 21, 20, 49, 344]|
DENIED|,42|,NONE|,NONE%|,0|,0|,['F1', 'F3', 'F4', 'F5']|,src=570|,dest=291|
APPROVED|,43|,R43P1|,21.39071038251366%|,17.5|,10.2|,['F3', 'F1', 'F4', 'F2', 'F5']|,[174, 6, 22, 53, 360]|
DENIED|,44|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F1', 'F2', 'F5']|,src=260|,dest=195|
DENIED|,45|,NONE|,NONE%|,0|,0|,['F3', 'F5', 'F2', 'F1']|,src=386|,dest=296|
DENIED|,46|,NONE|,NONE%|,0|,0|,['F5', 'F4']|,src=232|,dest=286|
DENIED|,47|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F5']|,src=179|,dest=172|
DENIED|,48|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5', 'F3', 'F1']|,src=472|,dest=545|
DENIED|,49|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F3']|,src=182|,dest=389|
APPROVED|,50|,R50P1|,32.11916771752837%|,18.57|,14.0|,['F2']|,[189, 10, 1, 2, 14, 38, 301]|
DENIED|,51|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F4', 'F2', 'F1']|,src=412|,dest=437|
DENIED|,52|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F3', 'F1', 'F5']|,src=510|,dest=366|
DENIED|,53|,NONE|,NONE%|,0|,0|,['F3', 'F5', 'F1']|,src=477|,dest=503|
DENIED|,54|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F3', 'F1', 'F2']|,src=237|,dest=430|
DENIED|,55|,NONE|,NONE%|,0|,0|,['F3', 'F2', 'F4', 'F5', 'F1']|,src=393|,dest=498|
APPROVED|,56|,R56P3|,31.73818707810993%|,17.68|,17.4|,['F3', 'F1']|,[333, 46, 18, 17, 16, 15, 14, 38, 300]|
DENIED|,57|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F4', 'F1', 'F5']|,src=502|,dest=354|
DENIED|,58|,NONE|,NONE%|,0|,0|,['F2', 'F5']|,src=509|,dest=285|
DENIED|,59|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F1', 'F4']|,src=423|,dest=418|
DENIED|,60|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F2']|,src=429|,dest=235|
DENIED|,61|,NONE|,NONE%|,0|,0|,['F2', 'F5']|,src=375|,dest=424|
DENIED|,62|,NONE|,NONE%|,0|,0|,['F5', 'F2', 'F3', 'F4', 'F1']|,src=597|,dest=274|
APPROVED|,63|,R63P5|,36.008553100498936%|,29.150000000000002|,24.800000000000004|,['F2']|,[409, 65, 28, 29, 10, 1, 2, 3, 16, 17, 44, 325]|
DENIED|,64|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F4']|,src=417|,dest=553|
DENIED|,65|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F5']|,src=443|,dest=333|
DENIED|,66|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F3', 'F1']|,src=161|,dest=176|
APPROVED|,67|,R67P6|,31.717017954722877%|,28.700000000000006|,23.699999999999996|,['F1', 'F3', 'F4']|,[286, 34, 35, 13, 2, 3, 4, 18, 19, 48, 340]|
DENIED|,68|,NONE|,NONE%|,0|,0|,['F1', 'F3', 'F4', 'F5', 'F2']|,src=204|,dest=364|
APPROVED|,69|,R69P2|,39.668618266978925%|,24.650000000000002|,24.1|,['F1', 'F2']|,[259, 28, 9, 8, 7, 6, 21, 20, 49, 108, 582]|
DENIED|,70|,NONE|,NONE%|,0|,0|,['F4', 'F1', 'F3', 'F5', 'F2']|,src=235|,dest=431|
DENIED|,71|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F5']|,src=277|,dest=463|
DENIED|,72|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F1']|,src=554|,dest=158|
DENIED|,73|,NONE|,NONE%|,0|,0|,['F3', 'F2', 'F4', 'F5', 'F1']|,src=554|,dest=579|
APPROVED|,74|,R74P2|,22.19076005961252%|,15.660000000000002|,11.3|,['F4', 'F1', 'F5', 'F2', 'F3']|,[501, 88, 87, 86, 85, 488]|
DENIED|,75|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5']|,src=179|,dest=583|
DENIED|,76|,NONE|,NONE%|,0|,0|,['F1', 'F5']|,src=198|,dest=483|
APPROVED|,77|,R77P1|,18.967213114754095%|,13.57|,6.9|,['F1', 'F2', 'F4', 'F3', 'F5']|,[489, 85, 38, 301]|
DENIED|,78|,NONE|,NONE%|,0|,0|,['F5']|,src=325|,dest=233|
DENIED|,79|,NONE|,NONE%|,0|,0|,['F3', 'F5', 'F4', 'F1', 'F2']|,src=367|,dest=168|
DENIED|,80|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F2']|,src=330|,dest=207|
DENIED|,81|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F4', 'F5']|,src=207|,dest=340|
DENIED|,82|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=247|,dest=378|
DENIED|,83|,NONE|,NONE%|,0|,0|,['F1', 'F2', 'F5', 'F3', 'F4']|,src=382|,dest=594|
APPROVED|,84|,R84P1|,30.895371263259403%|,18.54|,19.400000000000002|,['F1']|,[435, 72, 31, 11, 12, 13, 36, 81, 471]|
APPROVED|,85|,R85P3|,39.02280826799715%|,26.449999999999996|,25.4|,['F1']|,[337, 47, 46, 18, 4, 3, 2, 1, 11, 31, 71, 431]|
APPROVED|,86|,R86P2|,42.464718460441915%|,27.88|,25.199999999999996|,['F3']|,[391, 61, 26, 27, 9, 10, 1, 2, 14, 38, 85, 489]|
APPROVED|,87|,R87P1|,24.805689488910318%|,21.349999999999998|,18.8|,['F3', 'F2', 'F5']|,[317, 42, 16, 3, 2, 13, 35, 79, 463]|
DENIED|,88|,NONE|,NONE%|,0|,0|,['F4', 'F5']|,src=573|,dest=596|
APPROVED|,89|,R89P1|,34.76463700234193%|,21.27|,22.900000000000006|,['F4']|,[471, 81, 36, 13, 2, 3, 4, 18, 46, 101, 553]|
DENIED|,90|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F1', 'F2', 'F4']|,src=228|,dest=486|
APPROVED|,91|,R91P1|,33.3672131147541%|,19.19|,15.8|,['F3']|,[192, 11, 1, 2, 3, 4, 18, 219]|
APPROVED|,92|,R92P3|,35.4909404659189%|,22.280000000000005|,20.9|,['F1']|,[406, 64, 27, 28, 29, 30, 11, 32, 74, 444]|
DENIED|,93|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F1', 'F5', 'F3']|,src=290|,dest=399|
DENIED|,94|,NONE|,NONE%|,0|,0|,['F1', 'F5']|,src=544|,dest=207|
APPROVED|,95|,R95P1|,36.158757549611735%|,27.040000000000003|,21.800000000000004|,['F2', 'F3', 'F1']|,[574, 106, 48, 19, 5, 6, 7, 24, 58, 381]|
APPROVED|,96|,R96P3|,39.691375623663575%|,22.919999999999998|,25.599999999999998|,['F1']|,[370, 55, 23, 7, 8, 9, 10, 30, 70, 31, 71, 434]|
DENIED|,97|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F2']|,src=531|,dest=161|
APPROVED|,98|,R98P2|,26.17267759562841%|,19.770000000000003|,16.8|,['F3', 'F1']|,[299, 38, 14, 13, 35, 34, 78, 462]|
DENIED|,99|,NONE|,NONE%|,0|,0|,['F5', 'F3']|,src=438|,dest=496|
DENIED|,100|,NONE|,NONE%|,0|,0|,['F4', 'F2']|,src=180|,dest=158|
DENIED|,101|,NONE|,NONE%|,0|,0|,['F4', 'F5']|,src=413|,dest=227|
APPROVED|,102|,R102P3|,29.438209331651958%|,16.5|,14.7|,['F3', 'F2']|,[544, 99, 98, 44, 17, 16, 214]|
APPROVED|,103|,R103P1|,17.445603576751115%|,12.49|,11.299999999999999|,['F1', 'F5', 'F2']|,[522, 93, 42, 16, 17, 217]|
DENIED|,104|,NONE|,NONE%|,0|,0|,['F4', 'F1']|,src=245|,dest=554|
DENIED|,105|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5']|,src=539|,dest=288|
APPROVED|,106|,R106P24|,34.32644333570919%|,29.080000000000005|,24.2|,['F3', 'F1']|,[559, 103, 47, 46, 18, 17, 16, 15, 39, 87, 86, 493]|
DENIED|,107|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F3']|,src=291|,dest=377|
DENIED|,108|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F4', 'F2', 'F3']|,src=321|,dest=578|
DENIED|,109|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F2']|,src=246|,dest=337|
APPROVED|,110|,R110P1|,33.666456494325345%|,17.18|,15.200000000000001|,['F4']|,[341, 48, 19, 5, 6, 7, 175]|
APPROVED|,111|,R111P4|,38.28127696289905%|,26.51|,21.1|,['F1']|,[170, 5, 4, 3, 2, 1, 11, 31, 70, 428]|
DENIED|,112|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F2', 'F5', 'F1']|,src=456|,dest=549|
DENIED|,113|,NONE|,NONE%|,0|,0|,['F5', 'F2']|,src=564|,dest=455|
APPROVED|,114|,R114P1|,31.163934426229506%|,14.350000000000001|,11.7|,['F2', 'F3']|,[211, 16, 17, 18, 19, 225]|
DENIED|,115|,NONE|,NONE%|,0|,0|,['F5', 'F2', 'F3', 'F1']|,src=322|,dest=253|
APPROVED|,116|,R116P5|,34.912729026036644%|,17.62|,18.800000000000004|,['F1', 'F3']|,[433, 71, 31, 70, 30, 29, 67, 66, 414]|
DENIED|,117|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F2', 'F4', 'F1']|,src=372|,dest=269|
DENIED|,118|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F2', 'F3', 'F4']|,src=181|,dest=340|
DENIED|,119|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=535|,dest=304|
APPROVED|,120|,R120P2|,36.47580015612803%|,27.019999999999996|,22.400000000000002|,['F1']|,[498, 87, 39, 15, 3, 4, 5, 20, 21, 52, 355]|
DENIED|,121|,NONE|,NONE%|,0|,0|,['F5']|,src=258|,dest=376|
DENIED|,122|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F2', 'F1']|,src=244|,dest=308|
DENIED|,123|,NONE|,NONE%|,0|,0|,['F2', 'F4']|,src=415|,dest=306|
APPROVED|,124|,R124P1|,44.59709962168979%|,17.02|,14.8|,['F1']|,[167, 5, 4, 18, 45, 100, 549]|
DENIED|,125|,NONE|,NONE%|,0|,0|,['F5']|,src=323|,dest=359|
APPROVED|,126|,R126P9|,34.26870990734141%|,31.05000000000001|,25.7|,['F1']|,[427, 70, 31, 11, 1, 2, 3, 16, 42, 43, 96, 531]|
APPROVED|,127|,R127P2|,31.1786022433132%|,22.86|,21.0|,['F1']|,[478, 82, 36, 13, 2, 3, 16, 17, 44, 323]|
DENIED|,128|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F1', 'F5', 'F2']|,src=452|,dest=474|
APPROVED|,129|,R129P2|,38.45628415300546%|,22.939999999999998|,23.0|,['F2']|,[545, 99, 45, 18, 4, 3, 2, 13, 12, 33, 280]|
DENIED|,130|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F1', 'F2']|,src=354|,dest=340|
DENIED|,131|,NONE|,NONE%|,0|,0|,['F3', 'F1', 'F5', 'F2', 'F4']|,src=493|,dest=544|
APPROVED|,132|,R132P2|,32.568696330991415%|,24.869999999999994|,22.9|,['F4', 'F2']|,[569, 105, 48, 19, 18, 4, 3, 2, 13, 36, 293]|
APPROVED|,133|,R133P2|,34.69283865401208%|,22.139999999999997|,21.1|,['F4']|,[342, 48, 19, 18, 4, 3, 2, 13, 36, 293]|
DENIED|,134|,NONE|,NONE%|,0|,0|,['F4', 'F1', 'F2', 'F3']|,src=434|,dest=594|
DENIED|,135|,NONE|,NONE%|,0|,0|,['F5', 'F4']|,src=318|,dest=260|
DENIED|,136|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F4']|,src=597|,dest=346|
DENIED|,137|,NONE|,NONE%|,0|,0|,['F4', 'F1', 'F2', 'F3']|,src=470|,dest=246|
APPROVED|,138|,R138P5|,30.8748921484038%|,23.490000000000002|,19.9|,['F1']|,[569, 105, 48, 19, 18, 17, 16, 15, 14, 206]|
DENIED|,139|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F5', 'F3']|,src=553|,dest=534|
APPROVED|,140|,R140P1|,33.68766177739431%|,22.02|,21.3|,['F2']|,[199, 13, 2, 1, 10, 9, 8, 25, 59, 386]|
APPROVED|,141|,R141P1|,23.65275707898659%|,13.629999999999999|,12.100000000000001|,['F1']|,[356, 52, 51, 50, 109, 583]|
DENIED|,142|,NONE|,NONE%|,0|,0|,['F5', 'F2', 'F4']|,src=195|,dest=313|
DENIED|,143|,NONE|,NONE%|,0|,0|,['F3', 'F1', 'F4', 'F2']|,src=208|,dest=344|
APPROVED|,144|,R144P3|,25.70302648171501%|,16.409999999999997|,14.399999999999999|,['F3']|,[249, 25, 24, 23, 22, 21, 231]|
DENIED|,145|,NONE|,NONE%|,0|,0|,['F2', 'F1', 'F5', 'F3', 'F4']|,src=379|,dest=429|
APPROVED|,146|,R146P2|,24.293591654247393%|,16.99|,12.299999999999999|,['F4', 'F2', 'F3', 'F1', 'F5']|,[158, 2, 13, 12, 33, 279]|
DENIED|,147|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F5']|,src=536|,dest=454|
DENIED|,148|,NONE|,NONE%|,0|,0|,['F4', 'F5']|,src=404|,dest=547|
DENIED|,149|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F1', 'F4']|,src=511|,dest=381|
DENIED|,150|,NONE|,NONE%|,0|,0|,['F5', 'F4']|,src=316|,dest=300|
APPROVED|,151|,R151P2|,29.755269320843087%|,27.999999999999996|,23.599999999999998|,['F1', 'F4', 'F2', 'F3']|,[537, 97, 44, 17, 16, 3, 2, 13, 35, 79, 465]|
DENIED|,152|,NONE|,NONE%|,0|,0|,['F5', 'F2']|,src=506|,dest=565|
DENIED|,153|,NONE|,NONE%|,0|,0|,['F3', 'F4', 'F1', 'F5']|,src=344|,dest=378|
DENIED|,154|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F3', 'F4']|,src=280|,dest=512|
DENIED|,155|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F4', 'F3']|,src=499|,dest=465|
DENIED|,156|,NONE|,NONE%|,0|,0|,['F1', 'F5']|,src=346|,dest=329|
DENIED|,157|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F2', 'F5']|,src=447|,dest=381|
APPROVED|,158|,R158P1|,21.39071038251366%|,13.44|,9.7|,['F5', 'F2']|,[359, 53, 22, 6, 174]|
DENIED|,159|,NONE|,NONE%|,0|,0|,['F1', 'F2', 'F5']|,src=359|,dest=377|
DENIED|,160|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5', 'F3']|,src=423|,dest=501|
APPROVED|,161|,R161P1|,31.349936948297604%|,16.61|,14.5|,['F4']|,[341, 48, 19, 18, 17, 43, 322]|
APPROVED|,162|,R162P1|,31.660291438979964%|,10.879999999999999|,10.299999999999999|,['F2']|,[536, 97, 44, 45, 327]|
DENIED|,163|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F2', 'F3']|,src=417|,dest=331|
APPROVED|,164|,R164P2|,37.01553062985332%|,20.94|,20.3|,['F1', 'F3']|,[276, 32, 11, 30, 10, 9, 8, 25, 60, 387]|
DENIED|,165|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F4']|,src=416|,dest=209|
APPROVED|,166|,R166P3|,32.914519906323186%|,23.389999999999993|,23.2|,['F3']|,[414, 66, 67, 29, 10, 1, 2, 13, 36, 81, 474]|
DENIED|,167|,NONE|,NONE%|,0|,0|,['F1', 'F4', 'F3', 'F5']|,src=270|,dest=184|
DENIED|,168|,NONE|,NONE%|,0|,0|,['F2', 'F5', 'F3', 'F1']|,src=456|,dest=178|
DENIED|,169|,NONE|,NONE%|,0|,0|,['F2', 'F3', 'F5', 'F1', 'F4']|,src=393|,dest=383|
APPROVED|,170|,R170P3|,33.56557377049181%|,18.299999999999997|,14.399999999999999|,['F4']|,[556, 102, 101, 100, 99, 98, 541]|
DENIED|,171|,NONE|,NONE%|,0|,0|,['F5', 'F4']|,src=516|,dest=229|
APPROVED|,172|,R172P1|,27.15825977301387%|,16.43|,14.8|,['F3', 'F1']|,[582, 108, 49, 48, 47, 103, 560]|
DENIED|,173|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F2', 'F3']|,src=519|,dest=245|
APPROVED|,174|,R174P3|,32.37197501951601%|,23.580000000000002|,22.299999999999997|,['F2']|,[558, 102, 46, 18, 17, 16, 15, 14, 37, 84, 485]|
APPROVED|,175|,R175P1|,16.875227686703095%|,13.370000000000001|,9.899999999999999|,['F2']|,[283, 34, 35, 36, 292]|
DENIED|,176|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F4']|,src=197|,dest=244|
APPROVED|,177|,R177P1|,27.38650693568727%|,18.090000000000003|,14.099999999999998|,['F1', 'F3']|,[463, 79, 35, 34, 33, 32, 278]|
DENIED|,178|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F3', 'F5', 'F1']|,src=249|,dest=452|
DENIED|,179|,NONE|,NONE%|,0|,0|,['F5', 'F4', 'F3', 'F2', 'F1']|,src=347|,dest=408|
APPROVED|,180|,R180P5|,29.730472516875604%|,23.889999999999997|,19.3|,['F1']|,[369, 55, 54, 22, 21, 20, 19, 47, 337]|
DENIED|,181|,NONE|,NONE%|,0|,0|,['F2', 'F1', 'F5', 'F4']|,src=576|,dest=185|
DENIED|,182|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F2', 'F3']|,src=460|,dest=483|
DENIED|,183|,NONE|,NONE%|,0|,0|,['F5']|,src=396|,dest=240|
DENIED|,184|,NONE|,NONE%|,0|,0|,['F4', 'F3', 'F5', 'F1']|,src=433|,dest=231|
DENIED|,185|,NONE|,NONE%|,0|,0|,['F1', 'F4', 'F2']|,src=188|,dest=232|
APPROVED|,186|,R186P2|,27.46338797814208%|,22.44|,16.900000000000002|,['F4', 'F1']|,[562, 103, 47, 19, 20, 21, 22, 236]|
APPROVED|,187|,R187P1|,33.0%|,20.06|,16.900000000000002|,['F2', 'F4']|,[204, 14, 2, 1, 10, 29, 68, 419]|
DENIED|,188|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F4', 'F1']|,src=454|,dest=541|
DENIED|,189|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F2', 'F3']|,src=521|,dest=490|
DENIED|,190|,NONE|,NONE%|,0|,0|,['F1', 'F3', 'F5', 'F4']|,src=366|,dest=391|
DENIED|,191|,NONE|,NONE%|,0|,0|,['F2', 'F1', 'F4', 'F5']|,src=343|,dest=179|
APPROVED|,192|,R192P2|,35.827322404371586%|,19.95|,15.700000000000001|,['F3', 'F1', 'F2']|,[438, 72, 31, 70, 30, 29, 67, 415]|
DENIED|,193|,NONE|,NONE%|,0|,0|,['F3', 'F1', 'F5']|,src=182|,dest=329|
DENIED|,194|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F5', 'F1', 'F3']|,src=558|,dest=440|
DENIED|,195|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F1', 'F4', 'F2']|,src=355|,dest=258|
DENIED|,196|,NONE|,NONE%|,0|,0|,['F1', 'F3', 'F5', 'F2']|,src=227|,dest=293|
DENIED|,197|,NONE|,NONE%|,0|,0|,['F4', 'F2', 'F1']|,src=191|,dest=371|
APPROVED|,198|,R198P2|,19.85692995529061%|,17.709999999999997|,12.600000000000001|,['F3', 'F5', 'F1', 'F4', 'F2']|,[371, 56, 55, 54, 53, 360]|
DENIED|,199|,NONE|,NONE%|,0|,0|,['F3', 'F1', 'F5', 'F2', 'F4']|,src=535|,dest=482|
APPROVED|,200|,R200P7|,30.69850320741269%|,28.810000000000002|,24.900000000000002|,['F1']|,[596, 112, 51, 21, 20, 19, 18, 17, 16, 42, 93, 520]|
DENIED|,201|,NONE|,NONE%|,0|,0|,['F4']|,src=578|,dest=531|
DENIED|,202|,NONE|,NONE%|,0|,0|,['F5', 'F3', 'F2', 'F4']|,src=533|,dest=335|
DENIED|,203|,NONE|,NONE%|,0|,0|,['F1', 'F2', 'F5', 'F4']|,src=423|,dest=312|
DENIED|,204|,NONE|,NONE%|,0|,0|,['F4']|,src=261|,dest=378|
DENIED|,205|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F2', 'F4']|,src=429|,dest=198|
DENIED|,206|,NONE|,NONE%|,0|,0|,['F3', 'F5']|,src=546|,dest=348|
DENIED|,207|,NONE|,NONE%|,0|,0|,['F1', 'F4', 'F3', 'F5']|,src=384|,dest=581|
DENIED|,208|,NONE|,NONE%|,0|,0|,['F2', 'F4', 'F5', 'F1']|,src=240|,dest=408|
APPROVED|,209|,R209P1|,25.524590163934423%|,9.35|,7.9|,['F2']|,[173, 6, 5, 167]|
DENIED|,210|,NONE|,NONE%|,0|,0|,['F5', 'F1', 'F3', 'F4', 'F2']|,src=331|,dest=518|
APPROVED|,211|,R211P1|,33.79326047358834%|,14.719999999999999|,9.7|,['F4', 'F1']|,[205, 14, 15, 40, 308]|
DENIED|,212|,NONE|,NONE%|,0|,0|,['F4', 'F5', 'F1']|,src=250|,dest=581|
DENIED|,213|,NONE|,NONE%|,0|,0|,['F4']|,src=391|,dest=322|
DENIED|,214|,NONE|,NONE%|,0|,0|,['F5', 'F4']|,src=434|,dest=481|
DENIED|,215|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F4', 'F2']|,src=465|,dest=449|
APPROVED|,216|,R216P2|,27.560655737704923%|,17.599999999999994|,16.5|,['F2']|,[379, 58, 24, 23, 22, 21, 52, 357]|
DENIED|,217|,NONE|,NONE%|,0|,0|,['F1', 'F5', 'F4']|,src=241|,dest=449|
DENIED|,218|,NONE|,NONE%|,0|,0|,['F5', 'F2', 'F3']|,src=332|,dest=254|
