requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
63;34;41;['F4', 'F1', 'F2', 'F3', 'F5'];15;0.45
64;28;24;['F2', 'F3', 'F4', 'F1'];10;0.55
65;37;39;['F1'];1;0.85
66;43;20;['F5'];5;0.45
67;23;7;['F5', 'F3'];8;0.45
68;9;28;['F3', 'F2', 'F5'];10;0.45
69;17;6;['F3', 'F4', 'F2', 'F1'];10;0.55
70;5;30;['F1'];1;0.85
71;29;5;['F5'];5;0.45
72;3;31;['F2', 'F5'];7;0.45
73;42;26;['F3', 'F2', 'F1'];6;0.65
74;11;33;['F4', 'F1', 'F3', 'F5', 'F2'];15;0.45
75;24;11;['F5'];5;0.45
76;31;21;['F5'];5;0.45
77;5;34;['F2', 'F3', 'F1', 'F5', 'F4'];15;0.45
78;1;2;['F5', 'F1'];6;0.45
79;15;33;['F3', 'F4', 'F2'];9;0.55
80;25;33;['F4', 'F3', 'F2', 'F1', 'F5'];15;0.45
81;17;13;['F5', 'F3', 'F4'];12;0.45
82;44;37;['F3', 'F5', 'F4'];12;0.45
83;31;26;['F2', 'F3', 'F1', 'F5'];11;0.45
84;26;42;['F1', 'F5', 'F4'];10;0.45
85;38;42;['F4', 'F2', 'F5', 'F3'];14;0.45
86;36;10;['F2', 'F5'];7;0.45
87;44;29;['F4', 'F5'];9;0.45
88;33;14;['F5', 'F4'];9;0.45
89;41;34;['F5'];5;0.45
90;28;33;['F5', 'F2', 'F3'];10;0.45
91;15;8;['F3', 'F1'];4;0.65
92;36;1;['F4', 'F3', 'F5', 'F1', 'F2'];15;0.45
93;34;13;['F5', 'F4', 'F3', 'F2', 'F1'];15;0.45
94;16;1;['F4', 'F5', 'F2'];11;0.45
95;19;17;['F3', 'F1', 'F5'];9;0.45
96;43;34;['F3', 'F5'];8;0.45
97;14;44;['F2', 'F5', 'F1'];8;0.45
98;31;20;['F2'];2;0.75
99;12;41;['F2'];2;0.75
100;2;9;['F1', 'F4', 'F3', 'F2', 'F5'];15;0.45
101;31;40;['F4', 'F2', 'F5'];11;0.45
102;40;42;['F5', 'F3', 'F4'];12;0.45
103;38;13;['F1', 'F3', 'F5', 'F2', 'F4'];15;0.45
104;45;20;['F5', 'F1', 'F2', 'F4', 'F3'];15;0.45
105;2;35;['F1', 'F3'];4;0.65
106;14;44;['F1', 'F4', 'F3', 'F5'];13;0.45
107;34;25;['F1', 'F5', 'F4'];10;0.45
108;36;19;['F4'];4;0.55
109;32;31;['F5', 'F4', 'F1', 'F2', 'F3'];15;0.45
110;3;10;['F4', 'F2', 'F5', 'F1'];12;0.45
111;45;10;['F4'];4;0.55
112;6;42;['F1', 'F5'];6;0.45
113;22;1;['F5'];5;0.45
114;38;32;['F3', 'F4'];7;0.55
115;42;28;['F3'];3;0.65
116;41;37;['F1', 'F2', 'F5'];8;0.45
117;7;1;['F2'];2;0.75
118;9;35;['F3', 'F1'];4;0.65
119;38;6;['F4', 'F5', 'F1'];10;0.45
120;30;36;['F2', 'F1', 'F3', 'F5'];11;0.45
121;31;4;['F4', 'F2', 'F5'];11;0.45
122;28;37;['F2', 'F1', 'F5', 'F3'];11;0.45
123;21;43;['F1', 'F3', 'F5', 'F4', 'F2'];15;0.45
124;45;3;['F5', 'F4', 'F1', 'F3', 'F2'];15;0.45
125;6;16;['F1', 'F5'];6;0.45
126;25;39;['F1'];1;0.85
127;36;12;['F2', 'F5', 'F1', 'F3'];11;0.45
128;2;45;['F1', 'F3', 'F4', 'F2', 'F5'];15;0.45
129;28;10;['F3', 'F1'];4;0.65
130;8;24;['F2', 'F1', 'F3', 'F4', 'F5'];15;0.45
131;5;44;['F3', 'F4', 'F1', 'F5', 'F2'];15;0.45
132;35;36;['F2', 'F5', 'F4'];11;0.45
133;27;21;['F5', 'F1', 'F4'];10;0.45
134;22;18;['F5', 'F4'];9;0.45
135;2;13;['F4', 'F2', 'F5', 'F1'];12;0.45
136;9;39;['F5', 'F2', 'F4', 'F3', 'F1'];15;0.45
137;26;9;['F2'];2;0.75
138;4;39;['F2', 'F5', 'F4', 'F3', 'F1'];15;0.45
139;29;36;['F5'];5;0.45
140;28;33;['F4'];4;0.55
141;3;26;['F5', 'F4', 'F3', 'F2'];14;0.45
142;1;37;['F5', 'F1', 'F3'];9;0.45
143;21;5;['F4', 'F3'];7;0.55
144;22;21;['F4'];4;0.55
145;20;36;['F4', 'F2', 'F3'];9;0.55
146;27;9;['F2', 'F1', 'F4'];7;0.55
147;32;19;['F2', 'F5', 'F4', 'F3', 'F1'];15;0.45
148;39;40;['F3', 'F5', 'F4'];12;0.45
149;29;1;['F1', 'F5'];6;0.45
150;1;20;['F3', 'F4', 'F1'];8;0.55
151;32;11;['F3', 'F2', 'F5'];10;0.45
152;27;23;['F3'];3;0.65
153;15;29;['F5', 'F3'];8;0.45
154;45;32;['F4', 'F3'];7;0.55
155;31;20;['F4', 'F1', 'F2', 'F5', 'F3'];15;0.45
156;8;5;['F2'];2;0.75
157;41;14;['F1', 'F3', 'F5', 'F4'];13;0.45
158;44;20;['F4'];4;0.55
159;7;44;['F3', 'F2', 'F1', 'F4'];10;0.55
160;8;19;['F2', 'F1'];3;0.75
161;24;41;['F5'];5;0.45
162;5;16;['F5', 'F1', 'F3', 'F4', 'F2'];15;0.45
163;17;12;['F2'];2;0.75
164;28;3;['F5', 'F1', 'F3'];9;0.45
165;13;6;['F3', 'F2', 'F1', 'F4', 'F5'];15;0.45
166;27;3;['F2', 'F5', 'F3', 'F4', 'F1'];15;0.45
167;22;38;['F3', 'F2'];5;0.65
168;8;43;['F4', 'F3'];7;0.55
169;15;17;['F1', 'F2', 'F3'];6;0.65
170;8;1;['F2', 'F5', 'F3', 'F4'];14;0.45
171;45;25;['F1', 'F4', 'F3', 'F5'];13;0.45
172;20;30;['F2', 'F3', 'F5', 'F1'];11;0.45
173;37;45;['F5', 'F1'];6;0.45
174;38;22;['F5', 'F1', 'F4'];10;0.45
175;23;6;['F2', 'F4', 'F1', 'F5', 'F3'];15;0.45
176;45;5;['F5', 'F3'];8;0.45
177;40;23;['F4', 'F5', 'F3'];12;0.45
178;25;40;['F5', 'F4', 'F3'];12;0.45
179;37;41;['F2', 'F3', 'F5', 'F4'];14;0.45
180;43;39;['F3', 'F4', 'F2', 'F1'];10;0.55
181;3;39;['F4', 'F5'];9;0.45
182;24;15;['F3', 'F4', 'F2'];9;0.55
183;15;5;['F3', 'F4'];7;0.55
184;42;44;['F4', 'F1', 'F3', 'F5'];13;0.45
185;37;44;['F1', 'F3', 'F2', 'F4', 'F5'];15;0.45
186;40;18;['F3'];3;0.65
187;13;9;['F4', 'F1', 'F2', 'F3'];10;0.55
188;29;22;['F2', 'F4', 'F5'];11;0.45
189;28;20;['F4', 'F1', 'F3', 'F5', 'F2'];15;0.45
190;34;12;['F1'];1;0.85
191;21;7;['F3', 'F4'];7;0.55
192;10;7;['F4', 'F5', 'F3', 'F2', 'F1'];15;0.45
193;28;18;['F1', 'F5', 'F4', 'F2'];12;0.45
194;20;7;['F1', 'F5', 'F3', 'F2', 'F4'];15;0.45
195;43;26;['F4', 'F1', 'F2', 'F3'];10;0.55
196;1;8;['F3'];3;0.65
197;4;25;['F2', 'F4', 'F1'];7;0.55
198;28;34;['F2', 'F3', 'F4', 'F5'];14;0.45
199;28;30;['F4', 'F1'];5;0.55
200;44;39;['F2', 'F1', 'F5'];8;0.45
201;12;39;['F5', 'F2', 'F3', 'F4'];14;0.45
202;7;26;['F1', 'F4', 'F5'];10;0.45
203;27;12;['F1', 'F4', 'F3'];8;0.55
204;2;39;['F2', 'F3', 'F1'];6;0.65
205;14;28;['F1', 'F4'];5;0.55
206;6;29;['F3'];3;0.65
207;13;30;['F3'];3;0.65
208;27;19;['F3', 'F1', 'F5'];9;0.45
209;24;22;['F1', 'F5', 'F4', 'F3', 'F2'];15;0.45
210;14;27;['F3', 'F2', 'F1', 'F4'];10;0.55
211;7;43;['F2', 'F3', 'F5', 'F1', 'F4'];15;0.45
212;2;34;['F5', 'F4', 'F2', 'F3'];14;0.45
213;4;6;['F5', 'F3', 'F2'];10;0.45
214;41;30;['F3'];3;0.65
215;45;43;['F3', 'F1'];4;0.65
216;32;41;['F2', 'F3', 'F1'];6;0.65
217;43;29;['F1'];1;0.85
218;32;6;['F1', 'F3', 'F2', 'F4'];10;0.55
219;25;3;['F5'];5;0.45
220;9;4;['F2', 'F5'];7;0.45
221;1;9;['F1', 'F5', 'F3', 'F4', 'F2'];15;0.45
222;15;28;['F1', 'F5', 'F2'];8;0.45
223;39;4;['F4', 'F1', 'F3', 'F5'];13;0.45
224;33;36;['F2', 'F3', 'F4', 'F5', 'F1'];15;0.45
225;43;26;['F5', 'F3', 'F2'];10;0.45
226;45;39;['F1'];1;0.85
227;37;14;['F3', 'F4', 'F2', 'F5'];14;0.45
228;22;41;['F5', 'F2'];7;0.45
229;10;19;['F1', 'F3', 'F2', 'F5', 'F4'];15;0.45
230;37;23;['F4', 'F3', 'F5', 'F2', 'F1'];15;0.45
231;1;3;['F5', 'F4', 'F3', 'F2', 'F1'];15;0.45
232;37;20;['F5', 'F2', 'F4'];11;0.45
233;9;41;['F1', 'F4'];5;0.55
234;36;6;['F5', 'F4'];9;0.45
235;22;29;['F2', 'F5'];7;0.45
236;44;21;['F1', 'F3', 'F5', 'F4', 'F2'];15;0.45
237;17;7;['F2', 'F3', 'F5', 'F4'];14;0.45
238;36;19;['F4', 'F1', 'F5', 'F2', 'F3'];15;0.45
239;20;41;['F5', 'F3', 'F2', 'F4', 'F1'];15;0.45
240;40;12;['F3', 'F2'];5;0.65
241;10;11;['F3'];3;0.65
242;21;17;['F5', 'F1', 'F3', 'F2', 'F4'];15;0.45
243;10;15;['F3'];3;0.65
244;1;10;['F3', 'F4', 'F5', 'F2'];14;0.45
245;30;17;['F5'];5;0.45
246;12;37;['F4', 'F1', 'F5', 'F3', 'F2'];15;0.45
247;32;25;['F2', 'F4', 'F3', 'F5'];14;0.45
248;39;2;['F3', 'F2', 'F5', 'F4'];14;0.45
249;1;5;['F2'];2;0.75
250;3;15;['F2', 'F1', 'F4', 'F5', 'F3'];15;0.45
