requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
80;14;6;['F5', 'F2', 'F4', 'F1'];5
81;18;14;['F6', 'F3'];5
82;14;3;['F4', 'F2', 'F5'];5
83;18;10;['F3', 'F2', 'F6'];5
84;15;10;['F2', 'F4'];5
85;12;6;['F5', 'F1', 'F3', 'F6', 'F2', 'F4'];5
86;3;9;['F5', 'F1', 'F2'];5
87;5;7;['F6', 'F5', 'F4'];5
88;15;6;['F6', 'F1'];5
89;8;16;['F5', 'F3', 'F2'];5
90;6;3;['F2', 'F3', 'F4'];5
91;16;8;['F3', 'F1', 'F5'];5
92;3;15;['F2', 'F6', 'F3', 'F1'];5
93;11;8;['F4', 'F3', 'F5', 'F6', 'F2'];5
94;2;12;['F2', 'F1', 'F6'];5
95;1;6;['F6', 'F5', 'F4', 'F3'];5
96;13;2;['F2'];5
97;3;11;['F2', 'F1', 'F6', 'F5'];5
98;18;2;['F6', 'F2', 'F5', 'F3'];5
99;15;17;['F1'];5
100;4;20;['F1'];5
101;8;10;['F5', 'F2'];5
102;8;11;['F1', 'F2', 'F3'];5
103;14;20;['F6', 'F5'];5
104;3;1;['F3', 'F6', 'F1'];5
105;16;19;['F2', 'F3'];5
106;20;16;['F5', 'F2', 'F4', 'F1', 'F6'];5
107;4;11;['F5', 'F1', 'F2', 'F6'];5
108;6;12;['F5', 'F1'];5
109;8;7;['F4', 'F2', 'F1'];5
110;16;8;['F5'];5
111;4;7;['F5'];5
112;14;15;['F3', 'F6', 'F1', 'F4'];5
113;6;14;['F5', 'F6'];5
114;7;20;['F6'];5
115;3;19;['F4'];5
116;4;8;['F1'];5
117;7;1;['F2'];5
118;15;4;['F3'];5
119;10;2;['F6', 'F1', 'F5', 'F4'];5
120;5;16;['F5'];5
121;8;1;['F5', 'F4', 'F1'];5
122;18;20;['F2', 'F3', 'F1', 'F6'];5
123;19;2;['F1', 'F2', 'F6'];5
124;7;11;['F3', 'F6'];5
125;6;15;['F5', 'F3'];5
126;2;4;['F6', 'F4', 'F1', 'F3'];5
127;4;8;['F5', 'F2', 'F1'];5
128;12;6;['F6', 'F3', 'F4', 'F5', 'F2'];5
129;15;9;['F6'];5
130;4;19;['F5', 'F6', 'F2', 'F3', 'F1'];5
131;8;5;['F3', 'F5', 'F4'];5
132;2;16;['F5', 'F1'];5
133;9;19;['F2'];5
134;15;14;['F1', 'F3', 'F2', 'F5', 'F4'];5
135;4;8;['F1', 'F3', 'F4', 'F5', 'F2'];5
136;8;9;['F4', 'F3'];5
137;15;18;['F4', 'F3'];5
138;13;12;['F5'];5
139;11;16;['F6', 'F3', 'F2'];5
140;2;11;['F4'];5
141;19;2;['F2', 'F1', 'F3'];5
142;14;3;['F2', 'F6', 'F4', 'F1', 'F5'];5
143;17;3;['F4', 'F6', 'F3'];5
144;16;9;['F4', 'F1'];5
145;20;11;['F3', 'F5', 'F1'];5
146;13;6;['F1', 'F6', 'F4', 'F2', 'F3'];5
147;13;20;['F4', 'F1', 'F5'];5
148;1;16;['F1', 'F6', 'F3'];5
149;14;1;['F5', 'F3', 'F2', 'F1'];5
150;5;18;['F1', 'F5', 'F3', 'F6', 'F4'];5
151;19;4;['F2', 'F1'];5
152;20;13;['F2'];5
153;6;19;['F1', 'F4', 'F5'];5
154;7;3;['F5', 'F6'];5
155;19;6;['F5', 'F6', 'F3'];5
156;16;3;['F5', 'F2'];5
157;2;20;['F4', 'F2', 'F5', 'F3'];5
158;16;13;['F1'];5
159;5;14;['F2', 'F1'];5
160;7;12;['F5', 'F2', 'F3', 'F6'];5
161;2;18;['F5', 'F4'];5
162;9;16;['F4', 'F2', 'F5'];5
163;1;7;['F6', 'F2', 'F3'];5
164;18;6;['F6', 'F5'];5
165;4;2;['F5'];5
166;18;1;['F4', 'F3', 'F6'];5
167;13;11;['F1', 'F5', 'F3', 'F6', 'F2'];5
168;16;1;['F3', 'F1', 'F2', 'F5'];5
169;7;15;['F5', 'F4'];5
170;7;2;['F4'];5
171;12;8;['F6', 'F1', 'F4'];5
172;19;20;['F6'];5
173;4;16;['F3', 'F2', 'F6'];5
174;14;6;['F5'];5
175;5;15;['F2', 'F1', 'F3'];5
176;13;6;['F3', 'F4', 'F2'];5
177;13;11;['F4', 'F3', 'F5', 'F1'];5
178;17;8;['F2', 'F6', 'F1'];5
179;19;2;['F5', 'F2', 'F6'];5
180;18;20;['F2', 'F4', 'F6'];5
181;9;6;['F1', 'F4'];5
182;11;14;['F1', 'F2', 'F4'];5
183;20;4;['F6', 'F3', 'F2'];5
184;15;13;['F4', 'F3'];5
185;3;17;['F2'];5
186;8;4;['F6', 'F5'];5
187;1;12;['F3', 'F1', 'F5'];5
188;9;5;['F4', 'F6', 'F3'];5
189;8;6;['F5', 'F2'];5
190;8;11;['F4', 'F1', 'F5'];5
191;20;15;['F3', 'F4'];5
192;13;5;['F6', 'F1', 'F3'];5
193;9;19;['F6', 'F1', 'F3', 'F2'];5
194;19;8;['F3', 'F6', 'F2'];5
195;18;11;['F4', 'F2', 'F1'];5
196;16;2;['F4', 'F1'];5
197;17;18;['F5'];5
198;10;3;['F1', 'F6', 'F3', 'F4'];5
199;4;3;['F3', 'F5', 'F4'];5
200;9;1;['F2'];5
201;7;17;['F4'];5
202;10;1;['F4', 'F5'];5
203;8;10;['F1', 'F4', 'F6', 'F5'];5
204;5;7;['F1', 'F2'];5
205;4;6;['F3'];5
206;19;18;['F6', 'F5', 'F3'];5
207;8;9;['F6'];5
208;18;10;['F5', 'F1', 'F6', 'F3', 'F2'];5
209;7;18;['F3'];5
210;10;11;['F5', 'F4', 'F2'];5
211;13;15;['F1'];5
212;5;12;['F2'];5
213;4;9;['F1', 'F2', 'F6'];5
214;3;1;['F2', 'F3', 'F6'];5
215;20;13;['F4', 'F2', 'F1', 'F3', 'F6'];5
216;11;9;['F6'];5
217;12;20;['F1', 'F5', 'F4'];5
218;16;10;['F5', 'F1'];5
219;5;14;['F4'];5
220;8;6;['F3'];5
221;19;2;['F2', 'F6'];5
222;6;5;['F3', 'F1'];5
223;9;17;['F5'];5
224;7;18;['F2'];5
225;16;8;['F3'];5
226;18;20;['F2', 'F6'];5
227;18;15;['F2', 'F1', 'F4'];5
228;17;8;['F1'];5
229;5;19;['F6', 'F2'];5
230;11;17;['F2', 'F4', 'F3', 'F6'];5
231;2;15;['F1', 'F4', 'F2', 'F6', 'F3'];5
232;9;16;['F4', 'F6', 'F2', 'F3'];5
233;1;3;['F4'];5
234;7;4;['F1', 'F6', 'F4'];5
235;18;17;['F2', 'F5'];5
236;14;10;['F5', 'F3', 'F6', 'F4', 'F2'];5
237;6;5;['F3', 'F5', 'F2', 'F6'];5
238;10;3;['F2'];5
239;9;12;['F4', 'F2'];5
240;17;2;['F2', 'F3'];5
241;6;3;['F1', 'F6', 'F2', 'F3'];5
242;17;11;['F2', 'F3', 'F5'];5
243;7;11;['F1', 'F5', 'F2', 'F6'];5
244;15;17;['F1', 'F2'];5
245;16;15;['F3'];5
246;19;10;['F1', 'F2', 'F6', 'F4'];5
247;19;14;['F6'];5
248;14;19;['F4', 'F3', 'F6'];5
249;10;7;['F4', 'F3'];5
250;1;17;['F5', 'F4', 'F3'];5
251;11;14;['F2', 'F6', 'F4'];5
252;19;1;['F2', 'F6', 'F3'];5
253;15;18;['F5'];5
254;5;19;['F2', 'F3', 'F1'];5
255;15;13;['F3', 'F5', 'F6', 'F2', 'F1'];5
256;7;2;['F4'];5
257;4;9;['F3', 'F2', 'F4'];5
258;5;6;['F6', 'F3'];5
259;12;1;['F5', 'F6', 'F2', 'F4'];5
260;19;12;['F2', 'F4'];5
261;17;11;['F1', 'F6'];5
262;19;8;['F6', 'F5', 'F4'];5
263;11;3;['F5', 'F6', 'F4'];5
264;9;5;['F4', 'F1', 'F6'];5
265;7;16;['F4', 'F5', 'F2'];5
266;4;12;['F1', 'F4', 'F3', 'F5', 'F2'];5
267;20;9;['F3'];5
268;4;18;['F4', 'F2', 'F3', 'F1'];5
269;9;11;['F5', 'F3', 'F4'];5
270;15;16;['F6', 'F4', 'F1'];5
271;8;20;['F1', 'F4', 'F5'];5
272;16;19;['F1', 'F3', 'F4'];5
273;20;17;['F2', 'F3', 'F4', 'F1'];5
274;9;1;['F6', 'F5'];5
275;7;13;['F2', 'F4'];5
276;18;20;['F6'];5
277;15;8;['F3', 'F2', 'F4', 'F1'];5
278;20;6;['F1', 'F4', 'F6', 'F5', 'F2'];5
279;9;7;['F1', 'F5'];5
280;1;15;['F1', 'F4'];5
281;17;15;['F2', 'F4', 'F6', 'F3'];5
282;1;11;['F5', 'F3'];5
283;15;10;['F3', 'F2', 'F5', 'F1'];5
284;14;2;['F6', 'F2', 'F1', 'F3', 'F4'];5
285;7;20;['F2', 'F5', 'F6', 'F3', 'F4'];5
286;19;16;['F2', 'F1', 'F4', 'F3'];5
287;11;7;['F1'];5
288;12;7;['F2', 'F5', 'F1', 'F4'];5
289;5;3;['F5', 'F1', 'F2'];5
290;19;15;['F5', 'F1'];5
291;19;5;['F5', 'F4'];5
292;17;4;['F2', 'F1'];5
293;15;11;['F6', 'F4', 'F1'];5
294;11;13;['F4', 'F5', 'F2', 'F6'];5
295;11;16;['F2', 'F3', 'F1'];5
296;6;1;['F6', 'F4', 'F3', 'F1'];5
297;19;2;['F3', 'F1', 'F5', 'F6'];5
298;12;6;['F2', 'F5', 'F6'];5
299;15;18;['F5', 'F6', 'F4', 'F2', 'F1', 'F3'];5
300;10;8;['F4', 'F5', 'F3', 'F1'];5
301;14;3;['F5', 'F3', 'F4'];5
302;7;11;['F2', 'F6'];5
303;12;20;['F6', 'F4'];5
304;4;12;['F5', 'F4', 'F3', 'F2'];5
305;16;2;['F3'];5
306;4;12;['F5', 'F6'];5
307;5;11;['F4', 'F3', 'F2'];5
308;15;20;['F4', 'F3'];5
309;6;19;['F1', 'F2', 'F6', 'F3'];5
310;16;18;['F2', 'F4', 'F3'];5
311;13;19;['F6'];5
312;16;12;['F1'];5
313;13;19;['F5'];5
314;6;10;['F3', 'F5', 'F2'];5
315;17;9;['F2', 'F4', 'F1'];5
316;9;6;['F2', 'F3', 'F4', 'F6'];5
317;18;6;['F2'];5
318;5;18;['F4', 'F1', 'F6', 'F3', 'F2'];5
319;11;3;['F1', 'F2'];5
320;9;16;['F4', 'F6'];5
321;15;16;['F5', 'F4', 'F6', 'F1'];5
322;10;6;['F5', 'F6', 'F4'];5
323;4;3;['F1'];5
324;11;20;['F3'];5
325;20;8;['F4', 'F3', 'F5'];5
326;2;3;['F1'];5
327;19;18;['F6', 'F1'];5
328;14;2;['F2', 'F5'];5
329;15;10;['F6', 'F5', 'F2'];5
330;20;2;['F2', 'F4', 'F3', 'F6'];5
331;14;5;['F2', 'F3', 'F1'];5
332;14;17;['F5'];5
333;15;10;['F2'];5
334;7;4;['F1'];5
335;7;6;['F3', 'F2', 'F1'];5
336;3;7;['F3', 'F5', 'F4', 'F6'];5
337;10;19;['F1', 'F2'];5
338;11;1;['F4', 'F1', 'F5'];5
339;5;1;['F3', 'F5', 'F4', 'F2'];5
340;19;3;['F4', 'F1', 'F5'];5
341;17;2;['F1', 'F2', 'F3'];5
342;2;4;['F3', 'F4'];5
343;8;15;['F5', 'F3', 'F6'];5
344;13;17;['F5', 'F6', 'F4'];5
345;10;4;['F2'];5
346;2;9;['F6', 'F4', 'F3'];5
347;19;5;['F4', 'F3', 'F6', 'F1'];5
348;9;8;['F2', 'F5'];5
349;20;17;['F1'];5
350;18;15;['F6'];5
351;10;11;['F3', 'F1', 'F5', 'F6'];5
352;20;7;['F6'];5
353;17;12;['F4'];5
354;5;17;['F3'];5
355;7;8;['F5'];5
356;9;1;['F5', 'F2', 'F4', 'F1'];5
357;10;5;['F1', 'F2'];5
358;20;15;['F5', 'F3'];5
359;20;18;['F2', 'F5', 'F4', 'F1'];5
360;16;11;['F1', 'F5', 'F2'];5
361;20;11;['F1', 'F4', 'F6'];5
362;16;12;['F4', 'F5', 'F6'];5
363;16;20;['F6', 'F2'];5
364;5;12;['F2'];5
365;12;5;['F6', 'F4', 'F3', 'F1'];5
366;9;14;['F6', 'F1'];5
367;15;17;['F4', 'F1', 'F6'];5
368;6;20;['F6', 'F4'];5
369;4;5;['F4', 'F6'];5
370;8;4;['F3', 'F4', 'F1', 'F5', 'F6'];5
371;8;16;['F4', 'F1', 'F6', 'F2'];5
372;7;3;['F4', 'F5'];5
373;14;9;['F6', 'F1'];5
374;5;16;['F1'];5
375;13;19;['F1', 'F4', 'F6', 'F3'];5
376;5;8;['F5'];5
377;2;15;['F6', 'F3'];5
378;17;8;['F2'];5
379;19;13;['F4', 'F2'];5
380;14;8;['F1', 'F4'];5
381;13;12;['F5', 'F4'];5
382;3;20;['F4', 'F5', 'F6'];5
383;20;5;['F2', 'F5', 'F4'];5
384;17;12;['F6'];5
385;19;2;['F2'];5
386;14;15;['F6', 'F3', 'F1', 'F5'];5
387;3;17;['F2', 'F1'];5
388;2;5;['F6', 'F2', 'F5'];5
389;14;12;['F4', 'F2', 'F1'];5
390;17;10;['F5', 'F2', 'F1', 'F4', 'F6'];5
391;5;13;['F5', 'F4', 'F3'];5
392;17;8;['F4', 'F1', 'F2', 'F6'];5
393;3;17;['F6'];5
394;16;7;['F1', 'F5'];5
395;14;11;['F4', 'F3'];5
396;10;2;['F3', 'F5', 'F1', 'F4'];5
397;15;5;['F5', 'F4', 'F1', 'F3', 'F2'];5
398;20;3;['F5', 'F4'];5
399;20;4;['F3', 'F5', 'F2', 'F6'];5
400;14;16;['F3', 'F5'];5
401;8;17;['F5'];5
402;1;12;['F3', 'F4'];5
403;9;3;['F3', 'F4'];5
404;13;9;['F3', 'F5'];5
405;5;11;['F5', 'F2'];5
406;18;20;['F3', 'F6'];5
407;15;8;['F6', 'F5', 'F2'];5
408;13;5;['F5'];5
409;14;8;['F1', 'F3', 'F4'];5
410;14;15;['F2', 'F1'];5
411;20;3;['F3'];5
412;5;8;['F4', 'F1'];5
413;17;13;['F1', 'F4'];5
414;11;17;['F2', 'F1', 'F4', 'F3'];5
415;6;14;['F6'];5
416;5;2;['F6', 'F5', 'F2', 'F3'];5
417;20;19;['F5', 'F2', 'F4'];5
418;8;19;['F6', 'F2'];5
419;19;17;['F6', 'F2'];5
420;14;12;['F6', 'F4', 'F2', 'F5'];5
421;3;2;['F1', 'F6', 'F4', 'F3', 'F2'];5
422;13;12;['F3', 'F1', 'F2', 'F4', 'F6'];5
423;6;4;['F1', 'F6', 'F3'];5
424;3;7;['F2', 'F3', 'F4'];5
425;15;9;['F2'];5
426;12;19;['F6', 'F3'];5
427;12;7;['F6', 'F5', 'F4'];5
428;5;2;['F6', 'F5', 'F3'];5
429;7;20;['F1', 'F3', 'F5'];5
430;10;1;['F3', 'F2', 'F4', 'F1'];5
431;9;10;['F1', 'F6'];5
432;5;13;['F3', 'F6', 'F1'];5
433;2;9;['F3'];5
434;9;16;['F3', 'F5'];5
435;18;7;['F3', 'F2', 'F1'];5
436;13;18;['F6', 'F5', 'F3', 'F4'];5
437;9;1;['F5', 'F1', 'F2', 'F4'];5
438;18;9;['F5'];5
439;12;1;['F2', 'F5', 'F6'];5
440;10;19;['F3', 'F4'];5
441;20;10;['F5', 'F6', 'F3', 'F2'];5
442;14;5;['F4'];5
443;4;9;['F2', 'F5'];5
444;16;6;['F4', 'F6', 'F2', 'F3'];5
445;18;19;['F3'];5
446;8;18;['F6', 'F5', 'F2', 'F4'];5
447;9;11;['F1', 'F2', 'F5'];5
448;18;4;['F3'];5
449;17;4;['F4'];5
450;2;11;['F4', 'F3', 'F6'];5
451;9;2;['F1', 'F5', 'F6', 'F2'];5
452;10;5;['F1'];5
453;20;9;['F3'];5
454;6;11;['F4', 'F1', 'F6', 'F5'];5
455;19;5;['F3', 'F5', 'F6', 'F2'];5
456;7;13;['F6', 'F4', 'F5', 'F3'];5
457;16;4;['F5', 'F1', 'F3'];5
458;10;2;['F1', 'F3', 'F4', 'F6'];5
459;12;4;['F3'];5
460;4;20;['F5', 'F2', 'F4'];5
461;4;19;['F4', 'F2', 'F5'];5
462;12;7;['F5', 'F4'];5
463;2;7;['F6', 'F4', 'F3', 'F1', 'F2'];5
464;11;10;['F2', 'F5', 'F6', 'F1', 'F4'];5
465;5;17;['F4', 'F6'];5
466;12;14;['F6', 'F3', 'F4'];5
467;10;16;['F1'];5
468;3;4;['F6', 'F5', 'F3', 'F2', 'F4'];5
469;1;13;['F1', 'F6', 'F4'];5
470;19;16;['F6', 'F4', 'F2'];5
471;19;15;['F6', 'F5', 'F4', 'F1', 'F2'];5
472;20;1;['F4', 'F2'];5
473;20;7;['F3', 'F5', 'F6', 'F2'];5
474;5;7;['F6', 'F3'];5
475;4;11;['F1'];5
476;11;17;['F5', 'F4'];5
477;17;14;['F6', 'F2', 'F4'];5
478;2;6;['F5', 'F4', 'F2'];5
479;19;8;['F1'];5
480;17;18;['F6'];5
481;1;11;['F2'];5
482;20;1;['F6', 'F4'];5
483;4;17;['F1', 'F6'];5
484;8;10;['F5', 'F2'];5
485;18;16;['F6', 'F2', 'F5', 'F4'];5
486;16;12;['F2', 'F4', 'F1'];5
487;12;19;['F2', 'F1', 'F3'];5
488;2;9;['F3', 'F6', 'F2'];5
489;16;17;['F1', 'F6', 'F2', 'F3'];5
490;7;8;['F4'];5
491;10;4;['F5', 'F3'];5
492;7;1;['F6', 'F1'];5
493;13;1;['F4', 'F1'];5
494;12;6;['F4', 'F2', 'F1', 'F6'];5
495;13;1;['F5', 'F3', 'F6'];5
496;10;12;['F4'];5
497;12;8;['F4'];5
498;13;14;['F2', 'F6', 'F4'];5
499;19;6;['F3', 'F2'];5
500;5;6;['F1', 'F5', 'F3'];5
