Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
83;27;63;100;2.25;1.5;36.0
84;27;64;100;2.33;1.5;40.0
85;28;65;100;2.53;1.5;37.0
86;28;66;100;1.49;1.5;28.000000000000004
87;29;67;100;2.22;1.5;50.0
88;29;68;100;0.89;1.5;39.0
89;30;69;100;2.99;1.5;30.0
90;30;70;100;2.88;1.5;28.999999999999996
91;31;70;100;1.24;1.5;33.0
92;31;32;100;2.55;1.5;18.0
93;33;32;100;1.12;1.5;16.0
94;33;34;100;1.45;1.5;26.0
95;35;34;100;1.02;1.5;33.0
96;35;36;100;2.33;1.5;28.999999999999996
97;37;36;100;0.94;1.5;16.0
98;37;38;100;1.5;1.5;25.0
99;39;38;100;2.34;1.5;20.0
100;39;40;100;1.94;1.5;22.0
101;41;40;100;2.16;1.5;24.0
102;41;42;100;1.73;1.5;28.000000000000004
103;43;42;100;2.33;1.5;27.0
104;43;44;100;1.85;1.5;28.000000000000004
105;45;44;100;1.67;1.5;21.0
106;45;46;100;1.06;1.5;28.000000000000004
107;47;46;100;2.06;1.5;35.0
108;47;48;100;2.18;1.5;31.0
109;49;48;100;1.74;1.5;16.0
110;49;50;100;1.39;1.5;17.0
111;51;50;100;2.81;1.5;26.0
112;51;52;100;1.94;1.5;18.0
113;53;52;100;2.98;1.5;23.0
114;53;54;100;2.31;1.5;26.0
115;55;54;100;1.3;1.5;20.0
116;55;56;100;1.11;1.5;25.0
117;57;56;100;2.96;1.5;25.0
118;57;58;100;2.86;1.5;27.0
119;59;58;100;2.55;1.5;24.0
120;59;60;100;2.92;1.5;28.000000000000004
121;61;60;100;2.39;1.5;24.0
122;61;62;100;1.03;1.5;33.0
123;63;62;100;2.08;1.5;34.0
124;63;64;100;1.6;1.5;24.0
125;65;64;100;1.76;1.5;26.0
126;65;66;100;0.97;1.5;17.0
127;67;66;100;1.62;1.5;35.0
128;67;68;100;0.98;1.5;32.0
129;69;68;100;2.57;1.5;28.000000000000004
130;69;70;100;2.32;1.5;33.0
131;31;71;100;1.12;1.5;34.0
132;31;72;100;2.73;1.5;28.000000000000004
133;32;73;100;1.17;1.5;32.0
134;32;74;100;2.67;1.5;26.0
135;33;75;100;2.82;1.5;30.0
136;33;76;100;1.91;1.5;18.0
137;34;77;100;2.7;1.5;31.0
138;34;78;100;1.22;1.5;19.0
139;35;79;100;2.08;1.5;22.0
140;35;80;100;1.23;1.5;16.0
141;36;81;100;1.28;1.5;33.0
142;36;82;100;1.23;1.5;27.0
143;37;83;100;3.0;1.5;21.0
144;37;84;100;1.82;1.5;30.0
145;38;85;100;2.21;1.5;35.0
146;38;86;100;1.53;1.5;25.0
147;39;87;100;2.8;1.5;22.0
148;39;88;100;2.73;1.5;17.0
149;40;89;100;1.74;1.5;28.999999999999996
150;40;90;100;1.28;1.5;23.0
151;41;91;100;2.11;1.5;18.0
152;41;92;100;2.74;1.5;26.0
153;42;93;100;2.85;1.5;20.0
154;42;94;100;2.16;1.5;23.0
155;43;95;100;1.22;1.5;22.0
156;43;96;100;2.76;1.5;21.0
157;44;97;100;0.95;1.5;21.0
158;44;98;100;1.26;1.5;35.0
159;45;99;100;1.9;1.5;32.0
160;45;100;100;2.42;1.5;34.0
161;46;101;100;2.85;1.5;30.0
162;46;102;100;1.52;1.5;17.0
163;47;103;100;2.88;1.5;20.0
164;47;104;100;1.6;1.5;15.0
165;48;105;100;2.21;1.5;34.0
166;48;106;100;2.37;1.5;23.0
167;49;107;100;1.07;1.5;31.0
168;49;108;100;2.1;1.5;17.0
169;50;109;100;1.56;1.5;28.000000000000004
170;50;110;100;2.94;1.5;26.0
171;51;111;100;1.85;1.5;24.0
172;51;112;100;0.87;1.5;32.0
173;52;113;100;1.61;1.5;26.0
174;52;114;100;1.77;1.5;31.0
175;53;115;100;1.13;1.5;21.0
176;53;116;100;1.09;1.5;23.0
177;54;117;100;1.04;1.5;19.0
178;54;118;100;1.53;1.5;35.0
179;55;119;100;1.06;1.5;15.0
180;55;120;100;2.11;1.5;17.0
181;56;121;100;2.8;1.5;27.0
182;56;122;100;2.95;1.5;25.0
183;57;123;100;1.34;1.5;20.0
184;57;124;100;2.16;1.5;17.0
185;58;125;100;0.92;1.5;18.0
186;58;126;100;0.96;1.5;17.0
187;59;127;100;1.15;1.5;30.0
188;59;128;100;0.84;1.5;18.0
189;60;129;100;2.72;1.5;21.0
190;60;130;100;2.98;1.5;17.0
191;61;131;100;1.27;1.5;18.0
192;61;132;100;2.15;1.5;23.0
193;62;133;100;0.87;1.5;22.0
194;62;134;100;1.91;1.5;22.0
195;63;135;100;2.82;1.5;22.0
196;63;136;100;2.68;1.5;27.0
197;64;137;100;1.45;1.5;33.0
198;64;138;100;2.83;1.5;20.0
199;65;139;100;2.8;1.5;30.0
200;65;140;100;1.98;1.5;22.0
201;66;141;100;2.67;1.5;16.0
202;66;142;100;1.71;1.5;21.0
203;67;143;100;0.82;1.5;16.0
204;67;144;100;1.21;1.5;22.0
205;68;145;100;1.37;1.5;27.0
206;68;146;100;1.38;1.5;28.999999999999996
207;69;147;100;2.59;1.5;20.0
208;69;148;100;2.54;1.5;24.0
209;70;149;100;2.24;1.5;34.0
210;70;150;100;1.63;1.5;21.0
211;71;150;100;1.28;1.5;28.000000000000004
212;71;72;100;0.75;1.5;26.0
213;73;72;100;2.09;1.5;21.0
214;73;74;100;2.2;1.5;10.0
215;75;74;100;1.29;1.5;18.0
216;75;76;100;1.98;1.5;27.0
217;77;76;100;2.2;1.5;16.0
218;77;78;100;2.05;1.5;21.0
219;79;78;100;1.92;1.5;15.0
220;79;80;100;2.88;1.5;12.0
221;81;80;100;2.38;1.5;15.0
222;81;82;100;1.82;1.5;26.0
223;83;82;100;2.25;1.5;20.0
224;83;84;100;1.78;1.5;13.0
225;85;84;100;1.51;1.5;28.999999999999996
226;85;86;100;2.84;1.5;28.000000000000004
227;87;86;100;2.67;1.5;21.0
228;87;88;100;0.77;1.5;23.0
229;89;88;100;1.64;1.5;16.0
230;89;90;100;2.27;1.5;16.0
231;91;90;100;1.38;1.5;16.0
232;91;92;100;2.05;1.5;21.0
233;93;92;100;0.85;1.5;11.0
234;93;94;100;2.15;1.5;24.0
235;95;94;100;0.86;1.5;28.999999999999996
236;95;96;100;2.12;1.5;20.0
237;97;96;100;1.91;1.5;13.0
238;97;98;100;2.21;1.5;28.000000000000004
239;99;98;100;2.02;1.5;10.0
240;99;100;100;0.81;1.5;10.0
241;101;100;100;1.13;1.5;11.0
242;101;102;100;1.64;1.5;22.0
243;103;102;100;1.03;1.5;11.0
244;103;104;100;1.25;1.5;11.0
245;105;104;100;0.92;1.5;20.0
246;105;106;100;1.86;1.5;26.0
247;107;106;100;1.78;1.5;14.000000000000002
248;107;108;100;0.92;1.5;14.000000000000002
249;109;108;100;1.41;1.5;15.0
250;109;110;100;2.61;1.5;14.000000000000002
251;111;110;100;2.75;1.5;10.0
252;111;112;100;2.95;1.5;28.000000000000004
253;113;112;100;1.56;1.5;28.000000000000004
254;113;114;100;1.12;1.5;10.0
255;115;114;100;1.92;1.5;23.0
256;115;116;100;2.95;1.5;28.000000000000004
257;117;116;100;2.76;1.5;22.0
258;117;118;100;2.31;1.5;15.0
259;119;118;100;1.82;1.5;14.000000000000002
260;119;120;100;2.95;1.5;26.0
261;121;120;100;2.64;1.5;18.0
262;121;122;100;2.75;1.5;28.000000000000004
263;123;122;100;1.82;1.5;20.0
264;123;124;100;3.0;1.5;22.0
265;125;124;100;1.42;1.5;13.0
266;125;126;100;1.52;1.5;18.0
267;127;126;100;2.77;1.5;24.0
268;127;128;100;2.84;1.5;11.0
269;129;128;100;1.29;1.5;16.0
270;129;130;100;2.35;1.5;28.999999999999996
271;131;130;100;1.04;1.5;26.0
272;131;132;100;2.38;1.5;24.0
273;133;132;100;1.82;1.5;18.0
274;133;134;100;2.97;1.5;28.000000000000004
275;135;134;100;2.68;1.5;23.0
276;135;136;100;2.61;1.5;14.000000000000002
277;137;136;100;1.3;1.5;28.000000000000004
278;137;138;100;2.07;1.5;28.999999999999996
279;139;138;100;1.01;1.5;27.0
280;139;140;100;1.18;1.5;11.0
281;141;140;100;2.87;1.5;24.0
282;141;142;100;1.69;1.5;21.0
283;143;142;100;0.84;1.5;18.0
284;143;144;100;0.96;1.5;24.0
285;145;144;100;1.24;1.5;14.000000000000002
286;145;146;100;1.48;1.5;28.999999999999996
287;147;146;100;1.9;1.5;13.0
288;147;148;100;1.41;1.5;11.0
289;149;148;100;2.97;1.5;28.999999999999996
290;149;150;100;2.24;1.5;19.0
291;37;296;100;1.87;1.5;0
292;51;352;100;1.02;1.5;0
293;98;540;100;1.1;1.5;0
294;10;189;100;1.31;1.5;0
295;109;586;100;2.53;1.5;0
296;92;515;100;1.9;1.5;0
297;135;687;100;2.8;1.5;0
298;47;336;100;1.42;1.5;0
299;20;230;100;1.02;1.5;0
300;3;159;100;1.29;1.5;0
301;146;733;100;2.76;1.5;0
302;101;554;100;2.9;1.5;0
303;57;377;100;0.95;1.5;0
304;13;200;100;2.45;1.5;0
305;94;524;100;2.03;1.5;0
306;65;408;100;0.8;1.5;0
307;16;214;100;1.47;1.5;0
308;119;626;100;1.65;1.5;0
309;102;555;100;0.92;1.5;0
310;9;184;100;1.22;1.5;0
311;112;596;100;2.05;1.5;0
312;149;743;100;2.72;1.5;0
313;61;392;100;0.83;1.5;0
314;34;286;100;2.5;1.5;0
315;17;215;100;1.38;1.5;0
316;115;610;100;1.22;1.5;0
317;71;433;100;1.24;1.5;0
318;26;254;100;1.55;1.5;0
319;108;580;100;2.49;1.5;0
320;122;636;100;2.73;1.5;0
321;27;255;100;2.66;1.5;0
322;81;473;100;2.86;1.5;0
323;118;620;100;1.05;1.5;0
324;30;269;100;1.71;1.5;0
325;74;443;100;2.95;1.5;0
326;91;514;100;2.94;1.5;0
327;128;661;100;1.55;1.5;0
328;40;310;100;2.68;1.5;0
329;23;239;100;1.27;1.5;0
330;33;280;100;2.46;1.5;0
331;136;692;100;2.25;1.5;0
332;87;498;100;2.68;1.5;0
333;70;427;100;2.58;1.5;0
334;95;529;100;2.03;1.5;0
335;6;173;100;2.2;1.5;0
336;132;676;100;1.77;1.5;0
337;105;570;100;2.25;1.5;0
338;88;499;100;0.94;1.5;0
339;43;320;100;1.97;1.5;0
340;142;717;100;1.45;1.5;0
341;97;538;100;2.05;1.5;0
342;80;467;100;1.97;1.5;0
343;2;157;100;1.26;1.5;0
344;12;198;100;1.87;1.5;0
345;98;539;100;2.34;1.5;0
346;64;406;100;2.22;1.5;0
347;47;335;100;1.22;1.5;0
348;20;229;100;1.4;1.5;0
349;101;553;100;2.44;1.5;0
350;145;727;100;1.56;1.5;0
351;57;376;100;1.34;1.5;0
352;13;199;100;2.46;1.5;0
353;111;594;100;0.79;1.5;0
354;94;523;100;1.38;1.5;0
355;67;417;100;1.63;1.5;0
356;104;564;100;0.94;1.5;0
357;16;213;100;1.3;1.5;0
358;9;183;100;1.18;1.5;0
359;112;595;100;0.97;1.5;0
360;129;666;100;0.95;1.5;0
361;63;401;100;1.49;1.5;0
362;77;457;100;2.62;1.5;0
363;114;604;100;0.94;1.5;0
364;26;253;100;2.01;1.5;0
365;125;650;100;0.95;1.5;0
366;108;579;100;0.9;1.5;0
367;36;294;100;0.84;1.5;0
368;19;223;100;1.28;1.5;0
369;122;635;100;2.98;1.5;0
370;73;441;100;1.32;1.5;0
371;29;264;100;1.76;1.5;0
372;81;472;100;2.61;1.5;0
373;135;690;100;0.8;1.5;0
374;118;619;100;1.02;1.5;0
375;91;513;100;2.02;1.5;0
376;25;248;100;2.08;1.5;0
377;128;660;100;2.61;1.5;0
378;84;483;100;2.98;1.5;0
379;138;701;100;1.37;1.5;0
380;50;350;100;0.89;1.5;0
381;33;279;100;2.71;1.5;0
382;87;497;100;1.98;1.5;0
383;134;685;100;1.39;1.5;0
384;6;172;100;2.58;1.5;0
385;148;741;100;1.86;1.5;0
386;60;390;100;2.72;1.5;0
387;43;319;100;0.95;1.5;0
388;142;716;100;1.74;1.5;0
389;97;537;100;1.87;1.5;0
390;53;360;100;0.79;1.5;0
391;107;578;100;0.97;1.5;0
392;90;507;100;1.72;1.5;0
393;2;156;100;2.03;1.5;0
394;144;725;100;2.76;1.5;0
395;56;374;100;2.95;1.5;0
396;12;197;100;2.9;1.5;0
397;49;344;100;2.85;1.5;0
398;111;593;100;1.79;1.5;0
399;67;416;100;1.5;1.5;0
400;22;237;100;0.91;1.5;0
401;121;634;100;2.43;1.5;0
402;104;563;100;2.46;1.5;0
403;32;278;100;1.42;1.5;0
404;15;207;100;1.94;1.5;0
405;70;430;100;2.67;1.5;0
406;63;400;100;1.19;1.5;0
407;18;221;100;2.89;1.5;0
408;77;456;100;1.52;1.5;0
409;11;191;100;1.75;1.5;0
410;114;603;100;1.27;1.5;0
411;131;674;100;1.44;1.5;0
412;80;470;100;2.69;1.5;0
413;124;644;100;1.32;1.5;0
414;36;293;100;2.55;1.5;0
415;73;440;100;0.81;1.5;0
416;46;334;100;1.2;1.5;0
417;29;263;100;1.9;1.5;0
418;127;658;100;2.97;1.5;0
419;83;481;100;2.31;1.5;0
420;120;628;100;1.34;1.5;0
421;42;318;100;2.94;1.5;0
422;25;247;100;2.04;1.5;0
423;128;659;100;2.58;1.5;0
424;145;730;100;2.13;1.5;0
425;39;303;100;2.93;1.5;0
426;138;700;100;1.01;1.5;0
427;93;521;100;1.57;1.5;0
428;5;170;100;1.72;1.5;0
429;52;358;100;2.41;1.5;0
430;35;287;100;1.77;1.5;0
431;8;181;100;2.03;1.5;0
432;134;684;100;2.44;1.5;0
433;89;505;100;2.28;1.5;0
434;45;328;100;1.27;1.5;0
435;148;740;100;0.91;1.5;0
436;97;536;100;2.48;1.5;0
437;53;359;100;0.96;1.5;0
438;4;165;100;2.41;1.5;0
439;107;577;100;2.09;1.5;0
440;144;724;100;1.73;1.5;0
441;56;373;100;1.87;1.5;0
442;100;547;100;2.49;1.5;0
443;117;618;100;1.27;1.5;0
444;12;196;100;2.17;1.5;0
445;66;414;100;2.99;1.5;0
446;49;343;100;0.82;1.5;0
447;59;384;100;1.54;1.5;0
448;113;602;100;1.2;1.5;0
449;110;587;100;0.85;1.5;0
450;22;236;100;2.04;1.5;0
451;121;633;100;1.41;1.5;0
452;76;454;100;0.9;1.5;0
453;32;277;100;2.6;1.5;0
454;69;424;100;2.03;1.5;0
455;123;642;100;2.94;1.5;0
456;106;571;100;2.78;1.5;0
457;18;220;100;1.53;1.5;0
458;28;261;100;1.31;1.5;0
459;131;673;100;1.55;1.5;0
460;38;302;100;1.42;1.5;0
461;21;231;100;1.03;1.5;0
462;124;643;100;2.95;1.5;0
463;141;714;100;2.29;1.5;0
464;90;510;100;1.13;1.5;0
465;46;333;100;1.86;1.5;0
466;1;154;100;1.32;1.5;0
467;127;657;100;2.84;1.5;0
468;83;480;100;2.09;1.5;0
469;137;698;100;1.18;1.5;0
470;120;627;100;2.73;1.5;0
471;31;271;100;1.41;1.5;0
472;130;668;100;0.9;1.5;0
473;42;317;100;1.99;1.5;0
474;93;520;100;2.25;1.5;0
475;147;738;100;2.54;1.5;0
476;103;561;100;0.96;1.5;0
477;15;210;100;1.77;1.5;0
478;140;708;100;2.88;1.5;0
479;52;357;100;1.1;1.5;0
480;96;531;100;2.52;1.5;0
481;8;180;100;2.31;1.5;0
482;134;683;100;2.84;1.5;0
483;89;504;100;1.12;1.5;0
484;62;398;100;2.37;1.5;0
485;45;327;100;1.25;1.5;0
486;148;739;100;2.76;1.5;0
487;99;545;100;2.15;1.5;0
488;11;194;100;1.33;1.5;0
489;4;164;100;1.81;1.5;0
490;107;576;100;2.65;1.5;0
491;144;723;100;1.22;1.5;0
492;117;617;100;2.17;1.5;0
493;72;438;100;1.82;1.5;0
494;55;367;100;0.75;1.5;0
495;59;383;100;2.93;1.5;0
496;14;204;100;2.37;1.5;0
497;113;601;100;0.84;1.5;0
498;68;422;100;2.62;1.5;0
499;24;245;100;1.44;1.5;0
500;76;453;100;2.87;1.5;0
501;32;276;100;1.38;1.5;0
502;86;494;100;1.73;1.5;0
503;69;423;100;2.98;1.5;0
504;123;641;100;1.21;1.5;0
505;79;464;100;2.94;1.5;0
506;133;682;100;2.4;1.5;0
507;116;611;100;1.59;1.5;0
508;28;260;100;2.93;1.5;0
509;82;478;100;2.85;1.5;0
510;38;301;100;2.15;1.5;0
511;141;713;100;0.94;1.5;0
512;75;448;100;1.94;1.5;0
513;1;153;100;1.53;1.5;0
514;143;722;100;1.94;1.5;0
515;126;651;100;2.23;1.5;0
516;137;697;100;1.07;1.5;0
517;48;341;100;0.84;1.5;0
518;130;667;100;0.91;1.5;0
519;85;488;100;1.8;1.5;0
520;58;382;100;2.0;1.5;0
521;41;311;100;0.9;1.5;0
522;139;706;100;0.98;1.5;0
523;7;178;100;1.63;1.5;0
524;110;590;100;2.76;1.5;0
525;44;325;100;1.13;1.5;0
526;147;737;100;2.98;1.5;0
527;103;560;100;2.87;1.5;0
528;54;366;100;2.87;1.5;0
529;37;295;100;2.87;1.5;0
530;140;707;100;1.98;1.5;0
531;8;179;100;1.34;1.5;0
532;51;351;100;1.27;1.5;0
533;106;574;100;0.78;1.5;0
534;89;503;100;2.12;1.5;0
535;62;397;100;1.22;1.5;0
536;99;544;100;2.18;1.5;0
537;10;188;100;1.08;1.5;0
538;109;585;100;1.93;1.5;0
539;21;234;100;2.09;1.5;0
540;4;163;100;1.45;1.5;0
541;146;732;100;2.36;1.5;0
542;72;437;100;1.76;1.5;0
543;65;407;100;2.9;1.5;0
544;119;625;100;2.7;1.5;0
545;31;274;100;0.86;1.5;0
546;14;203;100;2.71;1.5;0
547;68;421;100;2.67;1.5;0
548;24;244;100;1.36;1.5;0
549;78;462;100;1.51;1.5;0
550;61;391;100;2.48;1.5;0
551;34;285;100;1.67;1.5;0
552;115;609;100;2.32;1.5;0
553;71;432;100;1.9;1.5;0
554;123;640;100;2.22;1.5;0
555;96;534;100;2.35;1.5;0
556;79;463;100;2.4;1.5;0
557;133;681;100;1.36;1.5;0
558;38;300;100;2.07;1.5;0
559;92;518;100;2.84;1.5;0
560;75;447;100;0.8;1.5;0
561;30;268;100;1.31;1.5;0
562;3;162;100;1.43;1.5;0
563;40;309;100;1.8;1.5;0
564;143;721;100;2.25;1.5;0
565;136;691;100;1.3;1.5;0
566;48;340;100;1.88;1.5;0
567;102;558;100;1.69;1.5;0
568;85;487;100;0.97;1.5;0
569;58;381;100;0.86;1.5;0
570;139;705;100;0.86;1.5;0
571;95;528;100;2.34;1.5;0
572;7;177;100;1.95;1.5;0
573;149;746;100;0.91;1.5;0
574;132;675;100;2.27;1.5;0
575;44;324;100;2.09;1.5;0
576;105;569;100;2.57;1.5;0
577;17;218;100;1.17;1.5;0
578;54;365;100;0.88;1.5;0
579;27;258;100;1.27;1.5;0
580;10;187;100;0.8;1.5;0
581;109;584;100;1.56;1.5;0
582;64;405;100;0.89;1.5;0
583;20;228;100;2.63;1.5;0
584;146;731;100;1.52;1.5;0
585;101;552;100;2.21;1.5;0
586;74;446;100;1.38;1.5;0
587;57;375;100;1.48;1.5;0
588;23;242;100;1.55;1.5;0
589;126;654;100;2.04;1.5;0
590;16;212;100;2.07;1.5;0
591;119;624;100;1.49;1.5;0
592;129;665;100;2.21;1.5;0
593;41;314;100;2.72;1.5;0
594;24;243;100;2.15;1.5;0
595;78;461;100;0.83;1.5;0
596;34;284;100;2.97;1.5;0
597;115;608;100;1.69;1.5;0
598;88;502;100;1.3;1.5;0
599;71;431;100;0.78;1.5;0
600;26;252;100;2.54;1.5;0
601;125;649;100;1.65;1.5;0
602;37;298;100;2.72;1.5;0
603;51;354;100;1.56;1.5;0
604;98;542;100;1.44;1.5;0
605;81;471;100;1.42;1.5;0
606;135;689;100;2.34;1.5;0
607;47;338;100;1.67;1.5;0
608;30;267;100;0.89;1.5;0
609;91;512;100;2.26;1.5;0
610;3;161;100;1.85;1.5;0
611;40;308;100;0.89;1.5;0
612;143;720;100;2.13;1.5;0
613;13;202;100;2.41;1.5;0
614;94;526;100;2.11;1.5;0
615;50;349;100;2.03;1.5;0
616;87;496;100;1.96;1.5;0
617;58;380;100;2.58;1.5;0
618;139;704;100;1.35;1.5;0
619;9;186;100;1.13;1.5;0
620;112;598;100;2.26;1.5;0
621;95;527;100;1.52;1.5;0
622;149;745;100;1.31;1.5;0
623;6;171;100;1.83;1.5;0
624;105;568;100;1.85;1.5;0
625;17;217;100;2.75;1.5;0
626;60;389;100;1.07;1.5;0
627;142;715;100;2.25;1.5;0
628;54;364;100;1.93;1.5;0
629;108;582;100;2.03;1.5;0
630;19;226;100;1.01;1.5;0
631;2;155;100;1.09;1.5;0
632;122;638;100;2.71;1.5;0
633;27;257;100;2.62;1.5;0
634;64;404;100;1.19;1.5;0
635;20;227;100;2.09;1.5;0
636;118;622;100;1.68;1.5;0
637;101;551;100;2.13;1.5;0
638;74;445;100;1.16;1.5;0
639;111;592;100;2.52;1.5;0
640;23;241;100;1.04;1.5;0
641;67;415;100;0.88;1.5;0
642;84;486;100;2.2;1.5;0
643;33;282;100;1.26;1.5;0
644;16;211;100;2.09;1.5;0
645;70;429;100;0.93;1.5;0
646;129;664;100;0.79;1.5;0
647;63;399;100;2.17;1.5;0
648;77;455;100;0.92;1.5;0
649;132;678;100;2.82;1.5;0
650;88;501;100;1.9;1.5;0
651;43;322;100;2.32;1.5;0
652;26;251;100;1.13;1.5;0
653;125;648;100;2.41;1.5;0
654;80;469;100;2.44;1.5;0
655;36;292;100;2.09;1.5;0
656;73;439;100;2.04;1.5;0
657;98;541;100;1.74;1.5;0
658;135;688;100;2.99;1.5;0
659;91;511;100;2.99;1.5;0
660;145;729;100;2.77;1.5;0
661;57;378;100;1.77;1.5;0
662;40;307;100;1.43;1.5;0
663;13;201;100;2.33;1.5;0
664;94;525;100;2.79;1.5;0
665;138;699;100;2.44;1.5;0
666;50;348;100;2.05;1.5;0
667;5;169;100;2.4;1.5;0
668;104;566;100;2.87;1.5;0
669;87;495;100;2.26;1.5;0
670;9;185;100;2.26;1.5;0
671;149;744;100;0.97;1.5;0
672;105;567;100;2.35;1.5;0
673;60;388;100;0.86;1.5;0
674;114;606;100;0.8;1.5;0
675;97;535;100;1.21;1.5;0
676;19;225;100;2.27;1.5;0
677;56;372;100;2.54;1.5;0
678;29;266;100;2.6;1.5;0
679;12;195;100;2.43;1.5;0
680;66;413;100;0.97;1.5;0
681;118;621;100;2.61;1.5;0
682;74;444;100;0.87;1.5;0
683;25;250;100;1.81;1.5;0
684;128;662;100;2.73;1.5;0
685;111;591;100;1.33;1.5;0
686;84;485;100;2.49;1.5;0
687;39;306;100;2.35;1.5;0
688;22;235;100;2.67;1.5;0
689;121;632;100;2.53;1.5;0
690;33;281;100;2.48;1.5;0
691;70;428;100;2.23;1.5;0
692;35;290;100;2.83;1.5;0
693;18;219;100;2.13;1.5;0
694;6;174;100;2.03;1.5;0
695;131;672;100;1.22;1.5;0
696;43;321;100;2.16;1.5;0
697;80;468;100;2.94;1.5;0
698;53;362;100;2.67;1.5;0
699;36;291;100;2.46;1.5;0
700;90;509;100;2.28;1.5;0
701;2;158;100;1.69;1.5;0
702;46;332;100;2.18;1.5;0
703;127;656;100;1.89;1.5;0
704;100;550;100;2.9;1.5;0
705;83;479;100;1.98;1.5;0
706;49;346;100;1.22;1.5;0
707;42;316;100;2.8;1.5;0
708;145;728;100;2.04;1.5;0
709;67;418;100;2.5;1.5;0
710;50;347;100;2.14;1.5;0
711;93;519;100;1.54;1.5;0
712;5;168;100;2.17;1.5;0
713;104;565;100;1.69;1.5;0
714;15;209;100;2.1;1.5;0
715;52;356;100;1.11;1.5;0
716;63;402;100;1.23;1.5;0
717;77;458;100;2.81;1.5;0
718;60;387;100;2.45;1.5;0
719;11;193;100;1.3;1.5;0
720;114;605;100;0.86;1.5;0
721;124;646;100;2.95;1.5;0
722;107;575;100;2.78;1.5;0
723;19;224;100;1.47;1.5;0
724;73;442;100;2.83;1.5;0
725;56;371;100;1.93;1.5;0
726;117;616;100;1.51;1.5;0
727;29;265;100;2.05;1.5;0
728;66;412;100;1.47;1.5;0
729;120;630;100;1.86;1.5;0
730;113;600;100;2.79;1.5;0
731;25;249;100;1.74;1.5;0
732;84;484;100;1.71;1.5;0
