requestID;source;destination;Requested VNFs;Requested Bandwidth;Requested VNF failure-threshold
137;435;587;['F5', 'F4', 'F2'];11;25.0
138;498;299;['F4', 'F5', 'F2', 'F3'];14;25.0
139;190;432;['F1', 'F3'];4;45.0
140;309;211;['F3'];3;45.0
141;485;286;['F5', 'F2', 'F3'];10;25.0
142;176;214;['F5', 'F2', 'F3', 'F1', 'F4'];15;25.0
143;243;518;['F3', 'F1', 'F2'];6;45.0
144;200;512;['F4', 'F2', 'F5', 'F3', 'F1'];15;25.0
145;295;564;['F1', 'F2', 'F4'];7;35.0
146;376;217;['F5', 'F1', 'F3', 'F2', 'F4'];15;25.0
147;267;469;['F1'];1;65.0
148;378;229;['F3', 'F2', 'F1'];6;45.0
149;409;469;['F5', 'F2', 'F3', 'F4', 'F1'];15;25.0
150;391;354;['F1', 'F5', 'F3', 'F4'];13;25.0
151;425;474;['F3', 'F5'];8;25.0
152;370;184;['F5', 'F4', 'F3', 'F2'];14;25.0
153;335;487;['F5', 'F3', 'F4', 'F1', 'F2'];15;25.0
154;229;360;['F1', 'F2', 'F4', 'F3', 'F5'];15;25.0
155;197;261;['F4', 'F3', 'F1'];8;35.0
156;451;359;['F3', 'F2'];5;45.0
157;239;411;['F3', 'F4'];7;35.0
158;347;325;['F4', 'F3'];7;35.0
159;548;251;['F4', 'F1', 'F5', 'F2', 'F3'];15;25.0
160;391;164;['F5', 'F4', 'F1', 'F2'];12;25.0
161;544;508;['F4', 'F5', 'F2', 'F1'];12;25.0
162;509;256;['F4', 'F1'];5;35.0
163;530;211;['F3'];3;45.0
164;292;254;['F3', 'F1', 'F5'];9;25.0
165;559;321;['F4', 'F3', 'F2'];9;35.0
166;313;466;['F1', 'F5', 'F2', 'F4'];12;25.0
167;223;414;['F3'];3;45.0
168;541;413;['F3', 'F1'];4;45.0
169;251;186;['F1', 'F2', 'F3'];6;45.0
170;175;501;['F3', 'F2', 'F1', 'F4', 'F5'];15;25.0
171;313;241;['F1'];1;65.0
172;406;459;['F2', 'F4', 'F1', 'F5', 'F3'];15;25.0
173;217;159;['F1', 'F4', 'F5', 'F3', 'F2'];15;25.0
174;516;240;['F2', 'F3', 'F4'];9;35.0
175;288;294;['F5', 'F2'];7;25.0
176;397;541;['F1'];1;65.0
177;595;461;['F3'];3;45.0
178;472;225;['F3'];3;45.0
179;542;556;['F3', 'F4', 'F2', 'F1'];10;35.0
180;356;443;['F4', 'F3', 'F2', 'F5'];14;25.0
181;466;540;['F4'];4;35.0
182;409;343;['F2', 'F5', 'F3'];10;25.0
183;526;547;['F1', 'F5', 'F3'];9;25.0
184;320;192;['F3'];3;45.0
185;441;531;['F2', 'F1', 'F3', 'F4', 'F5'];15;25.0
186;377;586;['F3', 'F5', 'F1', 'F2'];11;25.0
187;280;316;['F2', 'F1', 'F4', 'F3'];10;35.0
188;222;200;['F5', 'F2', 'F4'];11;25.0
189;204;356;['F3', 'F2', 'F1', 'F5'];11;25.0
190;385;582;['F5'];5;25.0
191;489;348;['F4', 'F5', 'F2', 'F1'];12;25.0
192;577;281;['F1', 'F3', 'F2', 'F4'];10;35.0
193;370;336;['F1', 'F4', 'F5'];10;25.0
194;402;299;['F3', 'F1', 'F2', 'F5'];11;25.0
195;166;585;['F5'];5;25.0
196;174;378;['F5'];5;25.0
197;435;519;['F1', 'F2', 'F5', 'F4', 'F3'];15;25.0
198;395;465;['F5', 'F1'];6;25.0
199;162;241;['F3', 'F2'];5;45.0
200;318;350;['F5', 'F1', 'F2', 'F3'];11;25.0
201;298;194;['F4', 'F3'];7;35.0
202;581;285;['F2', 'F3', 'F5', 'F4'];14;25.0
203;233;576;['F5', 'F2', 'F1'];8;25.0
204;463;266;['F2'];2;55.00000000000001
205;544;351;['F3', 'F4', 'F1', 'F5'];13;25.0
206;180;252;['F5'];5;25.0
207;425;473;['F3', 'F4', 'F5', 'F2'];14;25.0
208;508;399;['F2', 'F1', 'F4', 'F5'];12;25.0
209;378;340;['F3', 'F4', 'F1', 'F2'];10;35.0
210;571;176;['F4'];4;35.0
211;182;542;['F3'];3;45.0
212;593;468;['F2', 'F3', 'F5', 'F4', 'F1'];15;25.0
213;436;465;['F1', 'F5', 'F3'];9;25.0
214;569;310;['F1', 'F2', 'F5'];8;25.0
215;561;438;['F4', 'F1', 'F2', 'F3'];10;35.0
216;309;359;['F1', 'F3', 'F2'];6;45.0
217;318;187;['F4', 'F2', 'F3', 'F1'];10;35.0
218;158;295;['F2', 'F5', 'F3'];10;25.0
219;447;401;['F4', 'F2'];6;35.0
220;480;547;['F1', 'F5', 'F2'];8;25.0
221;584;263;['F1', 'F5', 'F3', 'F2'];11;25.0
222;309;530;['F2', 'F4', 'F5', 'F1'];12;25.0
223;314;379;['F2', 'F4'];6;35.0
224;248;306;['F4', 'F3', 'F1', 'F5', 'F2'];15;25.0
225;247;498;['F3', 'F4', 'F2', 'F5'];14;25.0
226;179;567;['F3', 'F5'];8;25.0
227;560;314;['F2'];2;55.00000000000001
228;220;448;['F5', 'F2'];7;25.0
229;538;359;['F5'];5;25.0
230;492;196;['F1'];1;65.0
231;404;158;['F5', 'F4', 'F3', 'F2', 'F1'];15;25.0
232;272;440;['F1', 'F3', 'F5'];9;25.0
233;445;539;['F4', 'F3'];7;35.0
234;232;234;['F5'];5;25.0
235;407;585;['F5'];5;25.0
236;227;390;['F5', 'F3', 'F2', 'F1'];11;25.0
237;305;217;['F3', 'F4', 'F5', 'F1'];13;25.0
238;350;365;['F5'];5;25.0
239;550;437;['F5'];5;25.0
240;245;480;['F5', 'F2'];7;25.0
241;444;476;['F4'];4;35.0
242;262;263;['F5', 'F4', 'F3', 'F1'];13;25.0
243;266;450;['F3', 'F4', 'F1'];8;35.0
244;325;585;['F1'];1;65.0
245;396;248;['F5', 'F2', 'F4'];11;25.0
246;385;467;['F2', 'F1', 'F5', 'F3'];11;25.0
247;493;300;['F5', 'F4', 'F1', 'F2'];12;25.0
248;539;157;['F1', 'F4'];5;35.0
249;272;400;['F1', 'F5', 'F2', 'F4', 'F3'];15;25.0
250;206;387;['F4', 'F2'];6;35.0
