Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
78;110;163;100;2.07;1.5;0.18
79;93;165;100;1.73;1.5;0.56
80;129;161;100;1.96;1.5;0.33
81;82;153;100;1.92;1.5;0.1
82;2;163;100;1.33;1.5;0.97
83;45;198;100;1.82;1.5;0.4
84;148;192;100;2.64;1.5;0.41
85;85;188;100;1.9;1.5;0.02
86;145;187;100;2.07;1.5;0.52
87;133;167;100;0.77;1.5;0.01
88;71;183;100;3.0;1.5;0.23
89;134;166;100;1.63;1.5;0.56
90;117;180;100;1.61;1.5;0.5
91;20;174;100;2.17;1.5;0.52
92;5;155;100;2.93;1.5;0.42
93;39;187;100;0.94;1.5;0.94
94;22;171;100;2.05;1.5;0.64
95;103;199;100;2.92;1.5;0.66
96;66;159;100;2.95;1.5;0.22
97;149;184;100;2.9;1.5;0.3
98;75;180;100;1.16;1.5;0.38
99;80;194;100;1.16;1.5;0.54
100;6;174;100;2.69;1.5;0.37
101;124;157;100;2.26;1.5;0.3
102;87;172;100;1.78;1.5;0.62
103;125;156;100;1.53;1.5;0.62
104;150;185;100;1.7;1.5;0.55
105;37;162;100;1.59;1.5;0.86
106;55;176;100;2.29;1.5;0.1
107;47;172;100;1.68;1.5;0.52
108;19;165;100;1.22;1.5;0.14
109;92;171;100;1.4;1.5;0.2
110;43;159;100;1.18;1.5;0.93
111;48;155;100;2.61;1.5;0.01
112;77;191;100;1.43;1.5;0.4
113;4;195;100;0.92;1.5;0.43
114;59;195;100;2.84;1.5;0.91
115;98;177;100;1.71;1.5;0.97
116;33;176;100;2.92;1.5;1.0
117;101;173;100;0.92;1.5;0.43
118;78;153;100;2.83;1.5;0.03
119;142;156;100;0.87;1.5;0.67
120;1;189;100;2.79;1.5;0.49
121;65;192;100;2.74;1.5;0.41
122;53;172;100;2.57;1.5;0.13
123;139;175;100;1.18;1.5;0.89
124;122;198;100;2.71;1.5;0.33
125;34;177;100;1.09;1.5;0.33
126;83;161;100;0.82;1.5;0.8
127;14;180;100;1.59;1.5;0.72
128;40;199;100;1.42;1.5;0.33
129;60;177;100;2.77;1.5;0.64
130;141;196;100;2.35;1.5;0.86
131;61;185;100;1.26;1.5;0.31
132;16;162;100;1.38;1.5;0.63
133;81;163;100;1.87;1.5;0.34
134;41;191;100;0.95;1.5;0.52
135;135;152;100;1.58;1.5;0.67
136;44;196;100;1.87;1.5;0.18
137;68;190;100;2.86;1.5;0.96
138;100;179;100;1.64;1.5;0.43
139;140;169;100;2.36;1.5;0.07
140;131;166;100;1.15;1.5;0.06
141;21;197;100;2.43;1.5;0.2
142;52;175;100;1.0;1.5;0.59
143;50;187;100;2.96;1.5;0.34
144;90;168;100;2.39;1.5;0.38
145;115;167;100;2.3;1.5;0.3
146;63;160;100;2.78;1.5;0.18
147;73;170;100;1.27;1.5;0.49
148;17;156;100;1.81;1.5;0.92
149;130;152;100;1.68;1.5;0.66
150;111;181;100;0.86;1.5;0.74
151;156;170;100;1.69;1.5;0.59
152;173;195;100;1.23;1.5;0.15
153;164;192;100;0.89;1.5;0.87
154;166;156;100;2.13;1.5;0.66
155;191;155;100;1.49;1.5;0.3
156;194;181;100;1.8;1.5;0.2
157;161;187;100;2.84;1.5;0.56
158;158;170;100;0.99;1.5;0.86
159;176;160;100;0.79;1.5;0.77
160;178;166;100;1.29;1.5;0.66
161;189;166;100;2.79;1.5;0.79
162;194;165;100;1.49;1.5;0.42
163;154;193;100;1.71;1.5;0.9
164;180;157;100;2.63;1.5;0.15
165;191;166;100;0.78;1.5;0.76
166;161;189;100;1.14;1.5;0.07
167;161;198;100;1.27;1.5;1.0
168;178;159;100;0.82;1.5;0.86
169;173;172;100;1.22;1.5;0.87
170;182;184;100;2.93;1.5;0.78
171;193;159;100;1.83;1.5;0.41
172;180;196;100;1.36;1.5;0.37
173;151;187;100;1.44;1.5;0.38
174;177;151;100;2.58;1.5;0.33
175;178;152;100;1.61;1.5;0.03
176;164;162;100;1.57;1.5;0.35
177;181;178;100;1.96;1.5;0.79
178;162;174;100;1.66;1.5;0.03
179;190;199;100;1.77;1.5;0.05
180;191;198;100;2.44;1.5;0.33
181;185;175;100;2.34;1.5;0.5
182;167;200;100;1.14;1.5;0.98
183;189;200;100;1.11;1.5;0.63
184;188;168;100;2.27;1.5;0.49
185;159;196;100;2.03;1.5;0.77
186;173;176;100;1.47;1.5;0.28
187;193;163;100;1.92;1.5;0.23
188;151;191;100;2.71;1.5;0.87
189;169;172;100;0.79;1.5;0.09
190;176;196;100;2.19;1.5;0.45
191;179;155;100;2.09;1.5;0.61
192;182;172;100;1.54;1.5;0.13
193;154;174;100;1.36;1.5;0.65
194;169;165;100;1.65;1.5;0.79
195;189;177;100;0.8;1.5;0.95
196;169;174;100;2.98;1.5;0.4
197;183;173;100;1.84;1.5;0.49
198;167;186;100;1.88;1.5;0.98
199;184;181;100;1.83;1.5;0.81
200;179;194;100;1.28;1.5;0.64
201;174;154;100;1.92;1.5;0.66
202;193;188;100;2.78;1.5;0.52
203;165;169;100;2.74;1.5;0.64
204;160;182;100;2.39;1.5;0.75
205;155;152;100;1.86;1.5;0.17
206;184;167;100;2.88;1.5;0.89
207;167;190;100;1.67;1.5;0.04
208;190;155;100;3.0;1.5;0.38
209;199;158;100;2.24;1.5;0.46
210;170;195;100;1.87;1.5;0.65
211;153;197;100;2.8;1.5;0.56
212;186;169;100;2.05;1.5;0.07
213;196;180;100;1.55;1.5;0.65
214;195;190;100;1.23;1.5;0.68
215;189;183;100;1.09;1.5;0.82
216;199;151;100;0.85;1.5;0.23
217;164;193;100;1.02;1.5;0.16
218;181;154;100;2.84;1.5;0.31
219;153;181;100;1.8;1.5;0.6
220;183;182;100;2.72;1.5;0.74
221;163;158;100;2.41;1.5;0.37
222;168;172;100;0.75;1.5;0.61
223;177;184;100;2.9;1.5;0.06
224;183;200;100;2.88;1.5;0.73
225;174;197;100;1.41;1.5;0.01
226;194;200;100;2.75;1.5;0.58
227;198;170;100;1.48;1.5;0.74
228;187;179;100;1.83;1.5;0.7
229;157;156;100;2.35;1.5;0.85
230;182;173;100;2.04;1.5;0.3
231;185;199;100;2.25;1.5;0.2
232;187;163;100;1.23;1.5;0.31
233;167;160;100;2.54;1.5;0.64
234;179;159;100;2.3;1.5;0.51
235;165;187;100;1.75;1.5;0.73
236;180;151;100;2.92;1.5;0.41
237;164;197;100;0.83;1.5;0.87
238;194;186;100;2.96;1.5;0.68
239;160;163;100;2.41;1.5;1.0
240;166;179;100;1.35;1.5;0.96
241;175;191;100;2.07;1.5;0.36
242;163;171;100;0.99;1.5;0.92
243;178;153;100;1.13;1.5;0.11
244;177;188;100;2.5;1.5;0.87
245;175;200;100;1.39;1.5;0.98
246;177;197;100;1.19;1.5;0.81
247;168;160;100;2.35;1.5;0.92
248;154;180;100;2.39;1.5;0.69
249;183;170;100;2.6;1.5;0.6
250;197;196;100;1.47;1.5;0.57
