Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
138;197;139;100;0.88;1.5;0.1
139;194;131;100;2.98;1.5;0.36
140;152;6;100;1.34;1.5;0.52
141;190;118;100;0.8;1.5;0.84
142;187;110;100;2.92;1.5;0.56
143;189;116;100;2.33;1.5;0.51
144;180;89;100;1.5;1.5;0.38
145;185;103;100;1.11;1.5;0.97
146;160;28;100;2.43;1.5;0.49
147;182;95;100;2.2;1.5;0.76
148;197;141;100;1.65;1.5;0.27
149;172;66;100;1.63;1.5;0.13
150;178;82;100;1.92;1.5;0.31
151;175;184;100;1.3;1.5;0.85
152;157;178;100;2.27;1.5;0.04
153;156;161;100;2.55;1.5;0.42
154;165;182;100;1.24;1.5;0.61
155;174;160;100;2.25;1.5;0.46
156;188;159;100;1.92;1.5;0.6
157;195;155;100;1.87;1.5;0.16
158;152;184;100;1.32;1.5;0.98
159;186;161;100;2.39;1.5;0.91
160;158;197;100;2.31;1.5;0.34
161;196;181;100;2.72;1.5;0.3
162;170;162;100;1.18;1.5;0.82
163;154;175;100;0.88;1.5;0.01
164;183;156;100;1.88;1.5;0.57
165;192;168;100;2.91;1.5;0.05
166;192;186;100;1.4;1.5;0.38
167;172;189;100;1.61;1.5;0.3
168;196;165;100;1.07;1.5;0.27
169;198;180;100;2.71;1.5;0.04
170;193;159;100;2.02;1.5;0.54
171;174;155;100;2.05;1.5;0.1
172;185;173;100;2.89;1.5;0.73
173;177;169;100;1.53;1.5;0.53
174;161;200;100;1.73;1.5;0.99
175;157;187;100;1.85;1.5;0.13
176;191;189;100;1.73;1.5;0.61
177;162;183;100;2.54;1.5;0.59
178;154;188;100;1.9;1.5;0.19
179;169;170;100;1.92;1.5;0.45
180;194;169;100;0.93;1.5;0.76
181;180;152;100;0.8;1.5;0.68
182;194;187;100;0.89;1.5;0.45
183;158;167;100;1.4;1.5;0.58
184;180;173;100;2.01;1.5;0.97
185;163;193;100;1.76;1.5;0.32
186;151;200;100;2.74;1.5;0.35
187;158;160;100;1.76;1.5;0.04
188;151;154;100;1.09;1.5;0.03
189;173;151;100;1.48;1.5;0.51
190;181;164;100;2.95;1.5;0.75
191;190;176;100;1.99;1.5;0.7
192;165;156;100;2.55;1.5;0.38
193;196;171;100;3.0;1.5;0.11
194;199;188;100;2.39;1.5;0.13
195;197;172;100;2.81;1.5;0.79
196;183;155;100;1.72;1.5;0.56
197;178;168;100;2.5;1.5;0.21
198;194;164;100;2.77;1.5;0.06
199;178;177;100;2.66;1.5;0.23
200;175;160;100;0.95;1.5;0.84
201;172;179;100;2.76;1.5;0.04
202;167;195;100;1.61;1.5;0.03
203;198;161;100;1.55;1.5;0.23
204;199;190;100;0.93;1.5;0.8
205;191;195;100;2.28;1.5;0.84
206;165;185;100;2.58;1.5;0.78
207;177;159;100;2.58;1.5;0.11
208;180;179;100;1.98;1.5;0.19
209;182;185;100;1.26;1.5;0.78
210;166;198;100;2.96;1.5;0.33
211;163;181;100;1.77;1.5;0.53
212;175;155;100;1.25;1.5;0.85
213;192;171;100;2.49;1.5;0.42
214;184;176;100;2.01;1.5;0.24
215;181;152;100;2.68;1.5;0.33
216;164;200;100;1.81;1.5;0.63
217;168;179;100;2.75;1.5;0.51
218;169;171;100;1.29;1.5;0.37
219;153;154;100;2.6;1.5;0.94
220;190;166;100;1.68;1.5;0.15
221;186;162;100;1.49;1.5;0.9
222;166;193;100;2.23;1.5;0.02
223;151;174;100;1.32;1.5;0.15
224;164;177;100;2.95;1.5;0.7
225;185;163;100;2.62;1.5;0.48
226;191;176;100;1.24;1.5;0.84
227;168;192;100;2.77;1.5;0.07
228;160;188;100;2.81;1.5;0.6
229;187;172;100;1.04;1.5;0.42
230;186;182;100;1.69;1.5;0.77
231;173;182;100;0.75;1.5;0.87
232;153;158;100;0.83;1.5;0.42
233;159;174;100;1.79;1.5;0.84
234;198;190;100;1.27;1.5;0.38
235;156;184;100;0.84;1.5;0.44
236;153;167;100;1.06;1.5;0.67
237;197;157;100;2.85;1.5;0.63
238;152;189;100;2.78;1.5;0.88
239;167;153;100;1.25;1.5;0.83
240;178;162;100;0.97;1.5;0.98
241;199;194;100;2.96;1.5;0.15
242;179;170;100;1.57;1.5;0.45
243;187;183;100;0.78;1.5;0.62
244;170;176;100;0.78;1.5;0.15
245;199;157;100;2.73;1.5;0.76
246;166;163;100;2.13;1.5;0.18
247;197;196;100;1.38;1.5;0.14
248;200;195;100;1.64;1.5;0.76
249;193;189;100;1.3;1.5;0.22
250;191;171;100;1.36;1.5;0.9
