Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
104;324;71;100;2.73;1.5;0.43
105;376;228;100;1.59;1.5;0.25
106;381;242;100;1.71;1.5;0.54
107;378;234;100;2.74;1.5;0.64
108;384;250;100;1.75;1.5;0.71
109;342;125;100;1.0;1.5;0.03
110;359;175;100;1.5;1.5;0.35
111;399;296;100;2.59;1.5;0.79
112;317;50;100;1.0;1.5;0.46
113;344;131;100;1.24;1.5;0.62
114;396;288;100;2.12;1.5;0.53
115;302;6;100;0.77;1.5;0.96
116;319;56;100;2.71;1.5;0.81
117;371;213;100;1.25;1.5;0.37
118;398;294;100;2.53;1.5;0.54
119;392;275;100;2.26;1.5;0.13
120;315;43;100;0.86;1.5;0.02
121;337;110;100;2.39;1.5;0.22
122;389;267;100;0.85;1.5;0.81
123;394;281;100;2.11;1.5;0.43
124;312;35;100;1.24;1.5;0.52
125;369;206;100;2.9;1.5;0.65
126;391;273;100;2.49;1.5;0.24
127;327;81;100;2.81;1.5;0.91
128;308;22;100;2.02;1.5;0.43
129;330;89;100;1.06;1.5;0.95
130;335;103;100;1.38;1.5;0.5
131;387;260;100;2.86;1.5;0.29
132;305;14;100;1.43;1.5;0.15
133;310;28;100;2.68;1.5;0.78
134;362;185;100;1.44;1.5;0.32
135;384;252;100;1.46;1.5;0.68
136;320;60;100;0.86;1.5;0.78
137;359;177;100;1.09;1.5;0.67
138;364;191;100;0.95;1.5;0.06
139;301;1;100;2.07;1.5;0.2
140;328;82;100;2.92;1.5;0.01
141;380;239;100;2.04;1.5;0.12
142;397;289;100;2.11;1.5;0.89
143;303;7;100;2.38;1.5;0.06
144;355;164;100;0.89;1.5;0.98
145;360;178;100;2.98;1.5;0.85
146;313;39;100;1.0;1.5;0.04
147;382;245;100;1.5;1.5;0.6
148;357;170;100;2.74;1.5;0.6
149;315;45;100;1.06;1.5;0.34
150;321;61;100;0.9;1.5;0.56
151;353;157;100;1.7;1.5;0.56
152;375;224;100;0.75;1.5;0.32
153;350;149;100;1.84;1.5;0.7
154;308;24;100;0.96;1.5;0.61
155;335;105;100;1.91;1.5;0.39
156;352;155;100;1.74;1.5;0.53
157;310;30;100;2.95;1.5;0.24
158;316;46;100;2.28;1.5;0.74
159;346;136;100;1.64;1.5;0.61
160;368;203;100;2.63;1.5;0.42
161;373;217;100;0.76;1.5;0.1
162;343;128;100;2.23;1.5;0.52
163;348;142;100;0.91;1.5;0.97
164;301;3;100;2.68;1.5;0.82
165;306;17;100;1.66;1.5;0.93
166;328;84;100;2.79;1.5;0.01
167;400;299;100;1.86;1.5;0.3
168;345;134;100;2.3;1.5;0.64
169;397;291;100;1.46;1.5;0.21
170;303;9;100;1.65;1.5;0.46
171;309;25;100;1.96;1.5;0.17
172;360;180;100;2.4;1.5;0.1
173;366;196;100;2.25;1.5;0.65
174;341;121;100;1.6;1.5;0.05
175;363;188;100;1.91;1.5;0.17
176;321;63;100;1.96;1.5;0.72
177;338;113;100;0.92;1.5;0.6
178;395;284;100;1.43;1.5;0.25
179;353;159;100;2.16;1.5;0.33
180;334;100;100;2.85;1.5;0.29
181;361;181;100;1.39;1.5;0.5
182;336;106;100;2.79;1.5;0.72
183;388;263;100;3.0;1.5;0.8
184;346;138;100;1.77;1.5;0.96
185;373;219;100;1.4;1.5;0.86
186;390;269;100;1.13;1.5;0.83
187;348;144;100;2.75;1.5;0.18
188;354;160;100;1.19;1.5;0.17
189;329;85;100;3.0;1.5;0.86
190;386;256;100;1.5;1.5;0.98
191;366;198;100;1.05;1.5;0.95
192;331;91;100;1.94;1.5;0.08
193;383;248;100;1.67;1.5;0.41
194;341;123;100;1.29;1.5;0.74
195;347;139;100;0.95;1.5;0.19
196;322;64;100;1.27;1.5;0.32
197;379;235;100;0.89;1.5;0.11
198;324;70;100;1.14;1.5;0.6
199;376;227;100;2.92;1.5;0.97
200;381;241;100;2.12;1.5;0.2
201;334;102;100;2.85;1.5;0.76
202;339;116;100;1.97;1.5;0.57
203;361;183;100;1.91;1.5;0.32
204;378;233;100;1.98;1.5;0.24
205;314;41;100;1.93;1.5;0.52
206;336;108;100;0.89;1.5;0.25
207;372;214;100;2.27;1.5;0.94
208;399;295;100;0.98;1.5;0.54
209;317;49;100;2.84;1.5;0.57
210;374;220;100;2.79;1.5;0.44
211;332;95;100;2.06;1.5;0.93
212;354;162;100;1.84;1.5;0.9
213;371;212;100;2.53;1.5;0.27
214;307;20;100;2.55;1.5;0.6
215;329;87;100;2.56;1.5;0.25
216;386;258;100;2.83;1.5;0.55
217;392;274;100;2.1;1.5;0.83
218;367;199;100;2.46;1.5;0.64
219;325;74;100;2.3;1.5;0.4
220;347;141;100;1.67;1.5;0.5
221;394;280;100;2.71;1.5;0.65
222;369;205;100;2.87;1.5;0.81
223;322;66;100;2.3;1.5;0.36
224;327;80;100;1.54;1.5;0.89
225;379;237;100;2.4;1.5;0.4
226;381;243;100;2.56;1.5;0.57
227;318;53;100;1.04;1.5;0.09
228;323;67;100;2.25;1.5;0.34
229;387;259;100;1.31;1.5;0.05
230;362;184;100;2.51;1.5;0.5
231;320;59;100;1.43;1.5;0.07
232;372;216;100;1.68;1.5;0.88
233;377;230;100;2.2;1.5;0.14
234;399;297;100;2.72;1.5;0.35
235;374;222;100;1.94;1.5;0.33
236;380;238;100;1.52;1.5;0.89
237;355;163;100;2.84;1.5;0.09
238;313;38;100;1.02;1.5;0.62
239;370;209;100;1.95;1.5;0.23
240;392;276;100;1.93;1.5;0.55
241;315;44;100;2.57;1.5;0.6
242;367;201;100;2.32;1.5;1.0
243;369;207;100;1.88;1.5;0.4
244;311;31;100;1.96;1.5;0.65
245;350;148;100;2.55;1.5;0.2
246;308;23;100;1.65;1.5;0.54
247;365;194;100;1.63;1.5;0.99
248;387;261;100;2.76;1.5;0.69
249;323;69;100;1.66;1.5;0.52
250;340;119;100;1.55;1.5;0.14
251;362;186;100;1.14;1.5;0.84
252;304;10;100;2.6;1.5;0.81
253;343;127;100;2.22;1.5;0.4
254;301;2;100;2.29;1.5;0.78
255;306;16;100;1.72;1.5;0.68
256;358;173;100;2.8;1.5;0.95
257;380;240;100;2.49;1.5;0.7
258;316;48;100;1.22;1.5;0.32
259;397;290;100;2.64;1.5;0.61
260;333;98;100;2.9;1.5;0.7
261;355;165;100;1.3;1.5;0.67
262;360;179;100;2.29;1.5;0.9
263;400;298;100;1.72;1.5;0.89
264;393;277;100;1.36;1.5;0.83
265;351;152;100;1.51;1.5;0.23
266;356;166;100;1.52;1.5;0.62
267;309;27;100;2.8;1.5;0.82
268;326;77;100;2.2;1.5;0.24
269;395;283;100;2.13;1.5;1.0
270;353;158;100;1.22;1.5;0.59
271;311;33;100;1.7;1.5;0.6
272;385;254;100;2.16;1.5;0.75
273;349;145;100;1.49;1.5;0.64
274;388;262;100;1.56;1.5;0.87
275;346;137;100;1.46;1.5;0.61
276;304;12;100;0.91;1.5;0.42
277;348;143;100;2.31;1.5;0.32
278;400;300;100;2.64;1.5;0.98
279;306;18;100;2.75;1.5;0.03
280;342;124;100;2.33;1.5;0.84
281;344;130;100;2.9;1.5;0.99
282;396;287;100;1.54;1.5;0.47
283;302;5;100;1.98;1.5;0.71
284;319;55;100;2.5;1.5;0.83
285;341;122;100;1.73;1.5;0.15
286;393;279;100;2.53;1.5;0.93
287;398;293;100;1.43;1.5;0.72
288;356;168;100;1.38;1.5;0.62
289;395;285;100;1.3;1.5;0.61
290;331;93;100;1.4;1.5;0.2
291;337;109;100;2.85;1.5;0.55
292;389;266;100;1.15;1.5;0.76
293;312;34;100;2.36;1.5;0.8
294;334;101;100;1.13;1.5;0.6
295;339;115;100;1.24;1.5;0.48
296;391;272;100;2.0;1.5;0.78
297;349;147;100;2.27;1.5;0.71
298;314;40;100;1.98;1.5;0.58
299;388;264;100;2.25;1.5;0.17
300;324;72;100;2.43;1.5;0.4
301;317;396;100;2.68;1.5;0.24
302;397;331;100;1.13;1.5;0.04
303;371;376;100;2.01;1.5;0.65
304;360;339;100;2.87;1.5;0.84
305;328;316;100;0.92;1.5;0.55
306;346;386;100;1.8;1.5;0.25
307;376;311;100;1.44;1.5;0.97
308;332;350;100;2.41;1.5;0.06
309;338;345;100;2.5;1.5;0.61
310;353;391;100;2.46;1.5;0.51
311;362;339;100;1.35;1.5;0.81
312;365;301;100;1.88;1.5;0.91
313;319;368;100;1.61;1.5;0.66
314;342;400;100;2.59;1.5;0.52
315;352;380;100;2.86;1.5;0.78
316;343;335;100;1.65;1.5;0.16
317;357;306;100;2.27;1.5;0.41
318;356;316;100;2.84;1.5;0.14
319;390;382;100;1.01;1.5;0.56
320;302;354;100;2.64;1.5;0.57
321;306;315;100;2.46;1.5;0.53
322;307;314;100;0.89;1.5;0.87
323;340;326;100;2.18;1.5;0.38
324;370;327;100;2.42;1.5;0.26
325;312;374;100;2.18;1.5;0.01
326;315;336;100;2.11;1.5;0.25
327;330;364;100;2.77;1.5;0.74
328;359;379;100;2.28;1.5;0.06
329;391;377;100;2.78;1.5;0.63
330;363;379;100;2.72;1.5;0.84
331;329;356;100;2.86;1.5;0.42
332;348;314;100;1.86;1.5;0.76
333;357;381;100;2.98;1.5;0.59
334;358;355;100;1.47;1.5;0.78
335;392;387;100;2.59;1.5;0.4
336;332;400;100;1.99;1.5;0.01
337;368;332;100;2.91;1.5;0.44
338;349;361;100;1.64;1.5;0.72
339;333;344;100;1.38;1.5;0.44
340;364;377;100;2.8;1.5;0.64
341;359;308;100;1.81;1.5;0.54
342;370;393;100;0.92;1.5;0.47
343;327;367;100;3.0;1.5;0.72
344;326;378;100;2.94;1.5;0.34
345;397;310;100;0.97;1.5;0.3
346;303;330;100;0.95;1.5;0.57
347;388;380;100;2.37;1.5;0.97
348;317;338;100;2.05;1.5;0.05
349;394;304;100;1.13;1.5;0.26
350;301;351;100;1.42;1.5;0.37
351;395;312;100;2.45;1.5;0.23
352;376;363;100;1.05;1.5;0.25
353;315;322;100;2.59;1.5;0.94
354;305;321;100;0.9;1.5;0.66
355;333;337;100;2.48;1.5;0.4
356;375;318;100;2.62;1.5;0.76
357;351;318;100;0.82;1.5;0.91
358;353;324;100;1.71;1.5;0.83
359;325;372;100;2.84;1.5;0.75
360;345;320;100;1.37;1.5;0.23
361;359;319;100;1.94;1.5;0.51
362;368;352;100;1.72;1.5;0.68
363;382;378;100;1.25;1.5;0.59
364;354;307;100;1.73;1.5;0.33
365;320;348;100;2.46;1.5;0.9
366;346;367;100;1.66;1.5;0.07
367;384;305;100;1.26;1.5;0.95
368;318;369;100;1.41;1.5;0.31
369;323;392;100;2.88;1.5;0.7
370;325;356;100;2.05;1.5;0.71
371;388;394;100;0.94;1.5;0.07
372;344;369;100;0.9;1.5;0.64
373;313;336;100;2.51;1.5;0.01
374;370;333;100;2.82;1.5;0.23
375;378;316;100;1.69;1.5;0.8
376;373;350;100;2.17;1.5;0.59
377;362;393;100;0.79;1.5;0.75
378;351;393;100;0.77;1.5;0.66
379;400;377;100;1.16;1.5;0.78
380;342;335;100;2.89;1.5;0.08
381;343;389;100;1.37;1.5;0.93
382;334;386;100;1.5;1.5;0.59
383;319;303;100;2.31;1.5;0.91
384;360;313;100;2.97;1.5;0.9
385;301;328;100;2.23;1.5;0.66
386;336;328;100;1.51;1.5;1.0
387;317;324;100;1.85;1.5;0.8
388;384;344;100;1.39;1.5;0.34
389;338;347;100;1.3;1.5;0.36
390;369;389;100;2.69;1.5;0.8
391;312;346;100;2.64;1.5;0.97
392;367;355;100;1.53;1.5;0.47
393;323;385;100;1.89;1.5;0.13
394;399;353;100;2.0;1.5;0.96
395;393;392;100;0.76;1.5;0.16
396;302;310;100;1.85;1.5;0.95
397;399;325;100;2.18;1.5;0.13
398;354;366;100;2.28;1.5;0.86
399;354;375;100;2.97;1.5;0.13
400;385;323;100;2.75;1.5;0.75
401;335;334;100;2.45;1.5;0.13
402;321;381;100;2.91;1.5;0.52
403;324;313;100;2.4;1.5;0.24
404;395;373;100;1.69;1.5;0.11
405;324;386;100;3.0;1.5;0.38
406;365;341;100;1.44;1.5;0.74
407;322;352;100;1.38;1.5;0.59
408;383;301;100;2.12;1.5;0.55
409;385;362;100;2.21;1.5;0.45
410;358;375;100;2.94;1.5;0.62
411;391;323;100;1.23;1.5;0.49
412;389;390;100;1.66;1.5;0.22
413;328;349;100;1.18;1.5;0.71
414;374;316;100;2.35;1.5;0.52
415;337;361;100;1.87;1.5;0.42
416;361;346;100;2.75;1.5;0.55
417;358;338;100;2.51;1.5;0.69
418;305;366;100;1.99;1.5;0.89
419;399;348;100;0.97;1.5;0.7
420;304;376;100;2.67;1.5;0.75
421;315;321;100;1.84;1.5;0.36
422;396;340;100;1.69;1.5;0.24
423;310;334;100;1.17;1.5;0.93
424;337;318;100;1.19;1.5;0.54
425;371;384;100;0.91;1.5;0.58
426;345;310;100;1.06;1.5;0.13
427;391;307;100;2.48;1.5;0.18
428;329;387;100;2.3;1.5;0.89
429;386;320;100;1.85;1.5;0.68
430;399;384;100;0.9;1.5;0.92
431;343;395;100;1.55;1.5;0.15
432;331;347;100;2.05;1.5;0.75
433;304;360;100;1.2;1.5;0.67
434;378;398;100;1.07;1.5;0.4
435;341;333;100;2.78;1.5;0.19
436;339;363;100;3.0;1.5;0.65
437;390;381;100;1.5;1.5;0.7
438;336;355;100;1.32;1.5;0.19
439;394;372;100;2.62;1.5;0.64
440;345;367;100;2.37;1.5;0.51
441;308;348;100;1.7;1.5;0.33
442;366;365;100;2.64;1.5;0.74
443;380;309;100;1.71;1.5;0.01
444;302;371;100;2.64;1.5;0.62
445;314;379;100;1.23;1.5;0.78
446;313;347;100;1.22;1.5;0.58
447;306;341;100;2.19;1.5;0.07
448;311;392;100;1.32;1.5;0.46
449;332;305;100;1.13;1.5;0.26
450;347;388;100;1.77;1.5;0.14
451;395;352;100;1.15;1.5;0.74
452;360;394;100;2.75;1.5;0.04
453;334;342;100;0.93;1.5;0.29
454;388;322;100;1.54;1.5;0.96
455;379;319;100;2.51;1.5;0.62
456;382;400;100;1.27;1.5;0.52
457;365;329;100;0.78;1.5;0.8
458;320;361;100;2.64;1.5;0.4
459;381;325;100;2.34;1.5;0.98
460;309;306;100;2.1;1.5;0.03
461;374;396;100;2.66;1.5;0.93
462;377;303;100;1.17;1.5;0.77
463;339;383;100;2.29;1.5;0.45
464;344;327;100;2.75;1.5;0.22
465;358;390;100;2.43;1.5;0.68
466;398;380;100;1.0;1.5;0.74
467;373;326;100;1.32;1.5;0.95
468;350;340;100;2.74;1.5;0.47
469;307;369;100;1.73;1.5;0.46
470;371;372;100;1.41;1.5;0.98
471;363;389;100;1.54;1.5;0.66
472;374;398;100;2.26;1.5;0.6
473;357;327;100;1.64;1.5;0.54
474;383;355;100;2.44;1.5;0.92
475;330;349;100;2.74;1.5;0.41
476;321;309;100;1.04;1.5;0.05
477;387;309;100;1.82;1.5;0.71
478;322;308;100;2.01;1.5;0.99
479;356;303;100;2.49;1.5;0.52
480;397;375;100;1.54;1.5;0.31
481;383;330;100;1.8;1.5;0.37
482;353;359;100;1.98;1.5;0.97
483;326;342;100;1.21;1.5;1.0
484;302;350;100;2.5;1.5;0.18
485;382;349;100;0.8;1.5;0.48
486;311;362;100;2.43;1.5;0.09
487;343;312;100;2.94;1.5;0.04
488;372;357;100;2.46;1.5;0.88
489;329;331;100;1.88;1.5;0.9
490;340;331;100;1.93;1.5;0.91
491;304;396;100;2.59;1.5;0.3
492;370;341;100;1.04;1.5;0.88
493;308;366;100;2.75;1.5;0.94
494;317;314;100;1.58;1.5;0.93
495;397;368;100;1.98;1.5;0.33
496;387;311;100;1.32;1.5;0.88
497;364;398;100;2.86;1.5;0.97
498;335;337;100;1.44;1.5;0.38
499;373;385;100;2.32;1.5;0.78
500;351;364;100;1.63;1.5;0.67
