requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
194;14;11;['F2', 'F6'];5
195;10;1;['F5', 'F4'];5
196;8;14;['F4'];5
197;13;8;['F1', 'F4', 'F6', 'F5'];5
198;7;9;['F3', 'F2', 'F1', 'F5'];5
199;7;5;['F6', 'F1', 'F5'];5
200;4;9;['F1'];5
201;18;11;['F1', 'F2', 'F6'];5
202;15;12;['F3', 'F5'];5
203;20;2;['F2', 'F5'];5
204;14;17;['F2'];5
205;18;8;['F1'];5
206;9;11;['F4', 'F6'];5
207;8;20;['F1'];5
208;7;19;['F6', 'F3'];5
209;18;7;['F3', 'F5', 'F1'];5
210;6;2;['F1', 'F3', 'F5', 'F4', 'F6'];5
211;5;2;['F4', 'F2', 'F5', 'F6'];5
212;10;3;['F4'];5
213;6;7;['F5', 'F1', 'F6', 'F2'];5
214;18;10;['F4'];5
215;17;4;['F3', 'F4', 'F5'];5
216;1;15;['F2', 'F4', 'F1'];5
217;16;9;['F3', 'F4', 'F1', 'F5'];5
218;12;20;['F3'];5
219;4;9;['F5', 'F2'];5
220;17;19;['F5', 'F1', 'F4'];5
221;18;6;['F2', 'F4', 'F6', 'F1'];5
222;2;7;['F2', 'F5', 'F4', 'F3'];5
223;13;1;['F6', 'F3'];5
224;11;8;['F3', 'F4', 'F2', 'F1'];5
225;12;7;['F5', 'F6', 'F4', 'F1'];5
226;10;15;['F3', 'F2', 'F4'];5
227;14;20;['F4', 'F1'];5
228;10;9;['F6', 'F5', 'F2', 'F4', 'F3'];5
229;6;13;['F1', 'F4', 'F5'];5
230;10;1;['F4', 'F3'];5
231;8;7;['F5', 'F4', 'F1'];5
232;19;3;['F2'];5
233;6;19;['F1', 'F4'];5
234;15;6;['F1', 'F6', 'F2', 'F5'];5
235;6;8;['F4', 'F3'];5
236;5;19;['F2', 'F5', 'F1', 'F6'];5
237;2;11;['F6', 'F5', 'F3', 'F2', 'F1'];5
238;11;12;['F2', 'F3'];5
239;13;11;['F1', 'F6', 'F3', 'F5'];5
240;11;13;['F6', 'F1', 'F5'];5
241;6;1;['F2', 'F4', 'F6'];5
242;19;15;['F1', 'F5'];5
243;5;12;['F2', 'F5', 'F3', 'F4', 'F1'];5
244;9;20;['F2', 'F3'];5
245;5;7;['F5'];5
246;14;16;['F5'];5
247;1;15;['F2', 'F3'];5
248;3;5;['F4', 'F2', 'F3'];5
249;17;9;['F1'];5
250;4;7;['F3', 'F5'];5
251;14;3;['F4', 'F5', 'F3', 'F2'];5
252;20;6;['F2', 'F1', 'F4'];5
253;4;19;['F5', 'F2', 'F6', 'F4'];5
254;15;16;['F2', 'F4', 'F3'];5
255;15;7;['F2'];5
256;1;15;['F6', 'F1', 'F2', 'F4'];5
257;13;12;['F3', 'F1', 'F4'];5
258;18;15;['F3'];5
259;17;1;['F4', 'F5', 'F3'];5
260;10;19;['F6', 'F5', 'F4'];5
261;8;11;['F1', 'F4', 'F6'];5
262;9;20;['F6', 'F2', 'F4', 'F5'];5
263;5;4;['F1', 'F2', 'F3', 'F4'];5
264;2;6;['F5', 'F2', 'F4', 'F6'];5
265;2;12;['F1', 'F6', 'F4'];5
266;9;4;['F3', 'F1'];5
267;15;7;['F5', 'F4', 'F1', 'F6', 'F3'];5
268;3;9;['F6'];5
269;7;20;['F1'];5
270;14;8;['F4', 'F1', 'F3'];5
271;19;14;['F5'];5
272;12;13;['F3', 'F5', 'F6'];5
273;18;9;['F4', 'F1', 'F5', 'F6'];5
274;4;20;['F3', 'F4', 'F2', 'F5'];5
275;1;14;['F5', 'F3', 'F4', 'F2'];5
276;13;12;['F6', 'F4'];5
277;1;8;['F1', 'F6', 'F4', 'F2', 'F3'];5
278;10;14;['F1', 'F5'];5
279;9;3;['F1'];5
280;17;3;['F4', 'F3'];5
281;16;18;['F4', 'F5', 'F1', 'F6'];5
282;18;17;['F6', 'F1', 'F3', 'F5'];5
283;10;14;['F2'];5
284;8;9;['F6', 'F5', 'F2'];5
285;2;15;['F6', 'F5'];5
286;1;15;['F1', 'F3', 'F4'];5
287;17;1;['F3'];5
288;3;11;['F6', 'F5'];5
289;19;4;['F4', 'F5', 'F3'];5
290;12;10;['F5', 'F2'];5
291;14;5;['F6', 'F4', 'F3', 'F5'];5
292;3;10;['F1', 'F2', 'F3'];5
293;19;16;['F4', 'F2', 'F3', 'F6', 'F1'];5
294;16;13;['F2', 'F6', 'F3', 'F5'];5
295;13;19;['F5', 'F1'];5
296;18;3;['F5', 'F2', 'F4', 'F1'];5
297;16;9;['F4', 'F2'];5
298;7;15;['F3', 'F1', 'F6'];5
299;7;18;['F6', 'F4', 'F3'];5
300;5;19;['F6'];5
301;16;4;['F2', 'F5', 'F3', 'F1'];5
302;15;8;['F2', 'F3'];5
303;13;2;['F4', 'F5', 'F2', 'F3'];5
304;15;16;['F3', 'F6', 'F4', 'F2'];5
305;16;15;['F5', 'F3', 'F6'];5
306;20;6;['F3', 'F6'];5
307;18;11;['F3', 'F1', 'F4', 'F6'];5
308;2;20;['F4', 'F5', 'F1', 'F2'];5
309;7;3;['F6', 'F1', 'F5'];5
310;14;5;['F4', 'F1', 'F2'];5
311;14;5;['F6', 'F2'];5
312;17;16;['F5', 'F6'];5
313;20;5;['F2', 'F6', 'F1', 'F4', 'F3'];5
314;5;7;['F5', 'F4', 'F3'];5
315;11;12;['F4', 'F1', 'F6'];5
316;15;1;['F2', 'F5'];5
317;3;17;['F3', 'F5', 'F1'];5
318;19;1;['F4', 'F2'];5
319;7;14;['F2', 'F6'];5
320;11;20;['F6', 'F1', 'F5'];5
321;16;7;['F1', 'F2'];5
322;6;3;['F4', 'F6', 'F5'];5
323;3;16;['F4', 'F5', 'F1', 'F3'];5
324;2;1;['F5', 'F2'];5
325;11;1;['F6', 'F3', 'F2'];5
326;4;6;['F1', 'F3', 'F2'];5
327;12;6;['F1', 'F3'];5
328;15;8;['F2', 'F6', 'F3', 'F5'];5
329;15;2;['F2', 'F3'];5
330;8;15;['F2', 'F1', 'F4', 'F5'];5
331;11;13;['F5', 'F1'];5
332;5;9;['F2', 'F3', 'F4'];5
333;9;8;['F6', 'F2', 'F3'];5
334;2;17;['F3', 'F2'];5
335;14;10;['F1', 'F6'];5
336;9;7;['F2'];5
337;7;2;['F5', 'F3'];5
338;18;13;['F1', 'F4', 'F3'];5
339;4;13;['F5', 'F1', 'F3', 'F4'];5
340;12;19;['F3', 'F5', 'F2'];5
341;18;2;['F1', 'F3', 'F6'];5
342;16;9;['F4', 'F5'];5
343;6;9;['F6'];5
344;16;1;['F5', 'F4'];5
345;18;20;['F1', 'F2', 'F6'];5
346;16;7;['F4', 'F6', 'F3', 'F1'];5
347;10;8;['F1', 'F4', 'F3', 'F2'];5
348;8;20;['F1', 'F4', 'F5', 'F3'];5
349;11;17;['F1'];5
350;12;2;['F1'];5
351;6;17;['F6', 'F1'];5
352;15;17;['F6'];5
353;8;11;['F3', 'F4', 'F5'];5
354;18;20;['F5', 'F2', 'F1'];5
355;17;9;['F1', 'F3'];5
356;3;17;['F5'];5
357;15;3;['F6', 'F2', 'F1', 'F5'];5
358;10;5;['F4', 'F1', 'F2', 'F3'];5
359;16;7;['F6', 'F1', 'F2'];5
360;9;8;['F5', 'F4', 'F6'];5
361;20;13;['F3', 'F2'];5
362;15;12;['F2', 'F1'];5
363;19;5;['F4', 'F5'];5
364;8;15;['F6', 'F2'];5
365;3;2;['F6', 'F3', 'F5', 'F4'];5
366;19;8;['F5', 'F6', 'F2', 'F3'];5
367;16;11;['F4', 'F6'];5
368;2;10;['F6', 'F3'];5
369;16;10;['F6'];5
370;14;19;['F5', 'F1', 'F4', 'F6'];5
371;1;13;['F6', 'F3'];5
372;18;16;['F6', 'F3', 'F4', 'F5'];5
373;11;14;['F3', 'F2', 'F4'];5
374;6;8;['F3', 'F6', 'F2', 'F1'];5
375;15;6;['F4', 'F6', 'F5'];5
376;14;12;['F6', 'F4', 'F3', 'F2'];5
377;8;7;['F3', 'F4', 'F2', 'F5'];5
378;19;15;['F3', 'F5', 'F2'];5
379;11;19;['F3', 'F1', 'F2'];5
380;11;20;['F3', 'F6'];5
381;9;14;['F1', 'F6'];5
382;2;5;['F2', 'F6', 'F1', 'F5', 'F4'];5
383;2;6;['F2'];5
384;2;20;['F2', 'F4'];5
385;19;8;['F4', 'F5'];5
386;18;12;['F6', 'F4', 'F3', 'F2'];5
387;1;17;['F4', 'F6', 'F1', 'F3', 'F5'];5
388;15;5;['F5', 'F6', 'F2'];5
389;16;1;['F4', 'F6', 'F2'];5
390;4;18;['F4'];5
391;7;12;['F5', 'F2', 'F6'];5
392;7;12;['F4'];5
393;20;15;['F4'];5
394;13;5;['F1', 'F6'];5
395;8;15;['F2', 'F4', 'F5'];5
396;17;6;['F6', 'F5', 'F1', 'F2'];5
397;20;17;['F5', 'F3'];5
398;18;9;['F3', 'F2', 'F6', 'F1'];5
399;4;12;['F4'];5
400;8;7;['F2', 'F5', 'F1'];5
401;11;8;['F2', 'F4', 'F3'];5
402;4;13;['F6', 'F1', 'F4', 'F3'];5
403;2;15;['F6', 'F5'];5
404;16;10;['F2', 'F3', 'F5', 'F1'];5
405;8;6;['F4', 'F1', 'F2', 'F6', 'F5'];5
406;5;4;['F1'];5
407;10;17;['F6'];5
408;9;12;['F5', 'F6', 'F1'];5
409;15;10;['F4', 'F2', 'F6', 'F5'];5
410;7;11;['F4'];5
411;15;13;['F6', 'F3', 'F4'];5
412;1;13;['F3', 'F5'];5
413;15;14;['F6', 'F4', 'F3', 'F1'];5
414;16;17;['F5', 'F4', 'F6'];5
415;19;12;['F6', 'F2'];5
416;9;16;['F3'];5
417;8;14;['F2', 'F1', 'F6', 'F3'];5
418;12;20;['F4', 'F3'];5
419;5;7;['F1'];5
420;9;13;['F3', 'F2', 'F6', 'F1'];5
421;17;4;['F4', 'F3'];5
422;11;16;['F6', 'F4'];5
423;2;19;['F5'];5
424;7;16;['F2', 'F6'];5
425;6;4;['F5', 'F3'];5
426;3;5;['F3', 'F1', 'F4', 'F2', 'F5', 'F6'];5
427;2;12;['F6', 'F4', 'F1'];5
428;18;20;['F2', 'F1', 'F4', 'F6'];5
429;13;19;['F2', 'F1', 'F5', 'F4', 'F6'];5
430;11;1;['F2', 'F3'];5
431;2;6;['F3', 'F5', 'F2', 'F6', 'F4'];5
432;5;9;['F3', 'F6', 'F5'];5
433;6;15;['F6', 'F5', 'F2', 'F3'];5
434;19;1;['F4', 'F1', 'F5', 'F2'];5
435;4;14;['F5', 'F3'];5
436;14;1;['F3'];5
437;3;10;['F6'];5
438;9;7;['F6', 'F5', 'F3'];5
439;10;7;['F1'];5
440;5;10;['F5', 'F6'];5
441;3;19;['F4'];5
442;1;13;['F1', 'F3', 'F4', 'F5'];5
443;8;20;['F3', 'F2', 'F6', 'F4'];5
444;19;6;['F1', 'F4', 'F2'];5
445;9;15;['F4', 'F2', 'F6'];5
446;4;19;['F2', 'F4', 'F5', 'F1'];5
447;20;12;['F3', 'F6', 'F1'];5
448;1;4;['F1', 'F4'];5
449;20;9;['F1', 'F4'];5
450;6;11;['F4', 'F3', 'F6', 'F2'];5
451;9;15;['F5', 'F3', 'F2', 'F6'];5
452;14;6;['F6', 'F5', 'F1'];5
453;20;1;['F6', 'F5'];5
454;8;15;['F2', 'F3', 'F6'];5
455;14;6;['F2'];5
456;6;14;['F4', 'F3'];5
457;5;11;['F2', 'F4', 'F1', 'F5'];5
458;13;14;['F6'];5
459;15;10;['F3'];5
460;4;8;['F3', 'F1', 'F6', 'F2'];5
461;7;11;['F1'];5
462;19;6;['F1', 'F5', 'F2'];5
463;7;9;['F4', 'F2'];5
464;3;13;['F5', 'F4'];5
465;11;20;['F1'];5
466;10;14;['F5', 'F2', 'F1'];5
467;1;5;['F1', 'F4', 'F2'];5
468;1;11;['F2', 'F4', 'F6', 'F1'];5
469;5;10;['F4', 'F6'];5
470;18;17;['F2', 'F1'];5
471;20;2;['F2'];5
472;12;18;['F2', 'F4', 'F6'];5
473;6;5;['F5'];5
474;18;10;['F5', 'F3', 'F6'];5
475;6;5;['F4', 'F6'];5
476;20;17;['F5', 'F2', 'F4'];5
477;17;5;['F6'];5
478;12;8;['F3', 'F4', 'F6'];5
479;14;6;['F2', 'F6'];5
480;16;15;['F1', 'F6'];5
481;5;6;['F5', 'F6', 'F3', 'F4'];5
482;5;3;['F1', 'F4', 'F2', 'F3'];5
483;4;16;['F2', 'F3', 'F6', 'F4'];5
484;2;17;['F3', 'F1'];5
485;20;13;['F1', 'F5'];5
486;18;13;['F4', 'F1'];5
487;19;8;['F3', 'F2', 'F4'];5
488;19;3;['F3', 'F5'];5
489;10;17;['F5'];5
490;18;16;['F1', 'F5', 'F4', 'F6', 'F2'];5
491;11;7;['F6'];5
492;12;6;['F4', 'F2'];5
493;6;16;['F4', 'F1', 'F5', 'F3'];5
494;12;11;['F2', 'F4'];5
495;1;19;['F1', 'F3', 'F5', 'F4'];5
496;3;1;['F6', 'F2', 'F3', 'F1', 'F4'];5
497;17;1;['F4'];5
498;10;5;['F1', 'F2', 'F6'];5
499;2;15;['F6', 'F2', 'F3'];5
500;7;19;['F1', 'F2', 'F6'];5
