Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
97;892;368;100;2.07;1.5;0.33
98;995;780;100;2.53;1.5;0.49
99;978;709;100;2.25;1.5;0.79
100;848;191;100;1.17;1.5;0.59
101;951;603;100;2.02;1.5;0.56
102;988;750;100;2.09;1.5;0.78
103;900;399;100;2.85;1.5;0.07
104;856;222;100;2.38;1.5;0.52
105;811;43;100;1.39;1.5;0.87
106;937;546;100;1.36;1.5;0.6
107;910;440;100;1.24;1.5;0.39
108;893;369;100;0.9;1.5;0.37
109;998;791;100;0.87;1.5;0.96
110;947;587;100;2.52;1.5;0.8
111;804;13;100;1.58;1.5;0.48
112;940;557;100;2.79;1.5;0.32
113;852;206;100;1.01;1.5;0.65
114;807;27;100;1.34;1.5;0.75
115;994;775;100;2.83;1.5;0.81
116;817;68;100;0.88;1.5;0.84
117;920;480;100;1.4;1.5;0.68
118;903;409;100;0.76;1.5;0.94
119;957;627;100;0.97;1.5;0.71
120;913;450;100;1.47;1.5;0.72
121;825;99;100;2.74;1.5;0.31
122;967;668;100;1.03;1.5;0.77
123;950;597;100;2.68;1.5;0.86
124;862;246;100;2.4;1.5;0.49
125;835;140;100;2.79;1.5;0.89
126;818;69;100;0.98;1.5;0.61
127;961;643;100;1.55;1.5;0.49
128;916;464;100;1.12;1.5;0.86
129;899;393;100;2.58;1.5;0.1
130;872;287;100;2.15;1.5;0.5
131;909;434;100;0.9;1.5;0.13
132;821;83;100;1.59;1.5;0.65
133;865;257;100;0.79;1.5;0.8
134;963;652;100;1.55;1.5;0.78
135;831;124;100;1.17;1.5;0.96
136;814;53;100;1.01;1.5;0.51
137;934;536;100;2.65;1.5;0.64
138;971;683;100;2.38;1.5;0.51
139;927;506;100;1.37;1.5;0.23
140;882;327;100;2.85;1.5;0.71
141;981;724;100;2.99;1.5;0.65
142;964;653;100;2.55;1.5;0.29
143;875;297;100;0.81;1.5;0.17
144;930;520;100;2.64;1.5;0.74
145;841;164;100;1.12;1.5;0.93
146;824;93;100;2.45;1.5;0.18
147;923;490;100;2.7;1.5;0.52
148;878;311;100;1.26;1.5;0.44
149;834;134;100;2.04;1.5;0.97
150;991;764;100;1.59;1.5;0.66
151;974;693;100;2.77;1.5;0.87
152;886;342;100;1.82;1.5;0.69
153;842;165;100;1.14;1.5;0.72
154;984;734;100;1.05;1.5;0.6
155;896;383;100;2.34;1.5;0.37
156;933;530;100;2.8;1.5;0.03
157;906;424;100;1.21;1.5;0.53
158;889;353;100;2.71;1.5;0.95
159;801;2;100;2.43;1.5;0.73
160;987;748;100;1.51;1.5;0.95
161;943;571;100;0.79;1.5;0.93
162;855;220;100;2.86;1.5;0.96
163;838;149;100;2.38;1.5;0.62
164;980;718;100;1.62;1.5;0.09
165;892;367;100;2.33;1.5;0.67
166;848;190;100;1.55;1.5;0.24
167;803;11;100;2.4;1.5;0.68
168;902;408;100;2.41;1.5;0.23
169;885;337;100;1.12;1.5;0.79
170;988;749;100;2.75;1.5;0.2
171;811;42;100;1.11;1.5;0.9
172;998;790;100;0.92;1.5;0.16
173;953;611;100;2.13;1.5;0.14
174;947;586;100;1.98;1.5;0.64
175;858;230;100;2.91;1.5;0.47
176;912;448;100;1.75;1.5;0.31
177;895;377;100;1.48;1.5;0.64
178;807;26;100;0.78;1.5;0.39
179;868;271;100;1.23;1.5;0.03
180;994;774;100;3.0;1.5;0.73
181;949;595;100;0.8;1.5;0.18
182;817;67;100;2.83;1.5;0.26
183;920;479;100;1.31;1.5;0.25
184;854;214;100;2.1;1.5;0.76
185;957;626;100;1.81;1.5;0.81
186;827;108;100;1.58;1.5;0.06
187;810;37;100;2.89;1.5;0.31
188;913;449;100;2.85;1.5;0.67
189;864;255;100;2.37;1.5;0.4
190;967;667;100;2.4;1.5;0.12
191;835;139;100;2.43;1.5;0.99
192;916;463;100;0.83;1.5;0.88
193;960;637;100;0.85;1.5;0.55
194;977;708;100;2.04;1.5;0.26
195;872;286;100;1.28;1.5;0.89
196;926;504;100;1.09;1.5;0.03
197;909;433;100;2.35;1.5;0.2
198;837;148;100;2.06;1.5;0.01
199;820;77;100;1.85;1.5;0.5
200;963;651;100;2.71;1.5;0.93
201;919;474;100;1.9;1.5;0.73
202;831;123;100;2.25;1.5;0.79
203;973;692;100;0.92;1.5;0.31
204;956;621;100;0.9;1.5;0.37
205;970;677;100;2.95;1.5;0.45
206;882;326;100;1.4;1.5;0.56
207;981;723;100;1.86;1.5;0.33
208;804;16;100;1.66;1.5;0.79
209;929;514;100;1.0;1.5;0.24
210;841;163;100;2.37;1.5;0.79
211;983;732;100;1.07;1.5;0.12
212;966;661;100;1.76;1.5;0.82
213;878;310;100;1.06;1.5;0.98
214;851;204;100;0.82;1.5;0.76
215;834;133;100;2.52;1.5;0.38
216;888;351;100;2.98;1.5;0.9
217;991;763;100;1.44;1.5;0.74
218;844;174;100;2.68;1.5;0.12
219;898;392;100;2.35;1.5;0.78
220;881;321;100;2.02;1.5;0.35
221;984;733;100;1.44;1.5;0.44
222;847;188;100;1.81;1.5;0.14
223;950;600;100;0.88;1.5;0.65
224;933;529;100;1.82;1.5;0.79
225;906;423;100;1.29;1.5;0.21
226;861;244;100;1.56;1.5;0.72
227;987;747;100;1.2;1.5;0.59
228;840;158;100;1.5;1.5;0.5
229;943;570;100;2.9;1.5;0.82
230;997;788;100;1.95;1.5;0.24
231;980;717;100;2.62;1.5;0.76
232;865;260;100;1.86;1.5;0.93
233;848;189;100;2.28;1.5;0.94
234;803;10;100;2.16;1.5;0.06
235;990;758;100;1.55;1.5;0.43
236;902;407;100;2.63;1.5;0.92
237;857;228;100;2.19;1.5;0.1
238;813;51;100;2.33;1.5;0.77
239;998;789;100;2.73;1.5;0.84
240;850;198;100;2.09;1.5;0.18
241;953;610;100;2.62;1.5;0.34
242;875;300;100;1.06;1.5;0.08
243;858;229;100;2.24;1.5;0.33
244;1000;798;100;2.47;1.5;0.31
245;809;35;100;2.32;1.5;0.74
246;912;447;100;2.19;1.5;0.94
247;868;270;100;0.85;1.5;0.95
248;994;773;100;1.86;1.5;0.32
249;949;594;100;1.87;1.5;0.1
250;922;488;100;2.24;1.5;0.73
251;905;417;100;1.94;1.5;0.7
252;817;66;100;1.0;1.5;0.49
253;959;635;100;1.2;1.5;0.04
254;871;284;100;1.86;1.5;0.89
255;854;213;100;2.36;1.5;0.34
256;915;458;100;2.32;1.5;0.91
257;827;107;100;0.96;1.5;0.94
258;864;254;100;0.9;1.5;0.84
259;967;666;100;1.25;1.5;0.38
260;918;472;100;1.86;1.5;0.71
261;977;707;100;1.11;1.5;0.72
262;932;528;100;2.7;1.5;0.26
263;911;442;100;2.34;1.5;0.29
264;837;147;100;2.19;1.5;0.2
265;963;650;100;0.93;1.5;0.01
266;936;544;100;1.81;1.5;0.96
267;919;473;100;2.73;1.5;0.71
268;874;294;100;1.97;1.5;0.86
269;973;691;100;0.86;1.5;0.52
270;830;117;100;2.34;1.5;0.69
271;928;512;100;1.89;1.5;0.99
272;884;335;100;2.86;1.5;0.3
273;833;131;100;2.25;1.5;0.45
274;843;172;100;2.11;1.5;0.9
275;826;101;100;2.08;1.5;0.08
276;929;513;100;1.32;1.5;0.2
277;946;584;100;1.51;1.5;0.24
278;983;731;100;2.15;1.5;0.92
279;895;380;100;2.86;1.5;0.25
280;939;554;100;2.02;1.5;0.75
281;851;203;100;2.88;1.5;0.32
282;993;772;100;2.38;1.5;0.81
283;976;701;100;1.69;1.5;0.6
284;888;350;100;1.62;1.5;0.27
285;844;173;100;0.85;1.5;0.14
286;942;568;100;2.72;1.5;0.3
287;898;391;100;1.91;1.5;0.11
288;810;40;100;1.22;1.5;0.05
289;836;141;100;1.9;1.5;0.74
290;935;538;100;1.02;1.5;0.06
291;847;187;100;2.3;1.5;0.02
292;989;756;100;1.82;1.5;0.27
293;861;243;100;1.13;1.5;0.75
294;840;157;100;0.77;1.5;0.51
295;997;787;100;1.56;1.5;0.18
296;908;431;100;1.57;1.5;0.19
297;820;80;100;2.06;1.5;0.24
298;803;9;100;1.33;1.5;0.42
299;990;757;100;1.42;1.5;0.54
300;945;578;100;0.9;1.5;0.75
301;857;227;100;1.28;1.5;0.64
302;901;401;100;1.82;1.5;0.32
303;956;624;100;1.14;1.5;0.87
304;813;50;100;2.38;1.5;0.29
305;867;268;100;1.44;1.5;1.0
306;850;197;100;1.0;1.5;0.6
307;953;609;100;2.03;1.5;0.35
308;823;91;100;1.27;1.5;0.85
309;970;680;100;1.91;1.5;0.59
310;904;415;100;2.81;1.5;0.89
311;860;238;100;2.94;1.5;0.55
312;897;385;100;2.65;1.5;0.61
313;1000;797;100;1.0;1.5;0.88
314;809;34;100;2.33;1.5;0.41
315;868;269;100;2.99;1.5;0.15
316;966;664;100;2.77;1.5;0.49
317;949;593;100;2.67;1.5;0.38
318;819;75;100;2.61;1.5;0.83
319;922;487;100;2.62;1.5;0.14
320;959;634;100;2.28;1.5;0.88
321;915;457;100;1.97;1.5;0.04
322;870;278;100;1.44;1.5;0.44
323;969;675;100;1.13;1.5;1.0
324;881;324;100;1.25;1.5;0.99
325;864;253;100;0.86;1.5;0.84
326;918;471;100;1.67;1.5;0.01
327;829;115;100;1.66;1.5;0.28
328;932;527;100;2.61;1.5;0.78
329;911;441;100;1.7;1.5;0.39
330;925;497;100;1.33;1.5;0.3
331;837;146;100;0.86;1.5;0.17
332;979;715;100;1.21;1.5;0.41
333;891;364;100;1.93;1.5;0.71
334;874;293;100;2.51;1.5;0.45
335;928;511;100;2.92;1.5;0.39
336;884;334;100;1.66;1.5;0.49
337;938;552;100;2.64;1.5;0.04
338;921;481;100;1.1;1.5;0.07
339;833;130;100;1.59;1.5;0.16
340;894;375;100;2.08;1.5;0.64
341;806;24;100;2.4;1.5;0.98
342;975;699;100;2.72;1.5;0.13
343;931;522;100;1.46;1.5;0.74
344;843;171;100;2.11;1.5;0.73
345;983;730;100;2.81;1.5;0.03
346;939;553;100;2.22;1.5;0.56
347;890;359;100;1.14;1.5;0.92
348;993;771;100;0.97;1.5;0.87
349;802;8;100;2.08;1.5;0.43
350;816;64;100;2.08;1.5;0.03
351;942;567;100;2.94;1.5;0.17
352;986;741;100;2.6;1.5;0.53
353;898;390;100;0.75;1.5;0.42
354;853;211;100;1.02;1.5;0.55
355;952;608;100;2.3;1.5;0.19
356;935;537;100;2.61;1.5;0.2
357;863;252;100;0.92;1.5;0.68
358;846;181;100;2.65;1.5;0.18
359;989;755;100;2.04;1.5;0.59
360;812;48;100;2.56;1.5;0.24
361;982;725;100;1.35;1.5;0.08
362;996;781;100;1.11;1.5;0.24
363;805;18;100;1.69;1.5;0.53
364;908;430;100;2.49;1.5;0.06
365;859;236;100;1.68;1.5;0.44
366;962;648;100;2.37;1.5;0.18
367;945;577;100;0.77;1.5;0.89
368;830;120;100;2.3;1.5;0.51
369;999;795;100;2.19;1.5;0.82
370;955;618;100;2.68;1.5;0.87
371;867;267;100;2.37;1.5;0.3
372;823;90;100;1.04;1.5;0.36
373;992;765;100;2.83;1.5;0.07
374;904;414;100;1.05;1.5;0.69
375;965;659;100;2.52;1.5;0.09
376;877;308;100;1.68;1.5;0.13
377;860;237;100;2.32;1.5;0.53
378;815;58;100;1.9;1.5;0.92
379;914;455;100;1.74;1.5;0.55
380;826;104;100;1.51;1.5;0.83
381;809;33;100;2.17;1.5;0.11
382;819;74;100;2.32;1.5;0.47
383;873;292;100;2.96;1.5;0.25
384;976;704;100;1.94;1.5;0.56
385;887;348;100;2.49;1.5;0.14
386;870;277;100;1.54;1.5;0.71
387;969;674;100;2.43;1.5;0.7
388;924;495;100;2.09;1.5;0.02
389;836;144;100;0.79;1.5;0.78
390;880;318;100;1.94;1.5;0.27
391;917;465;100;1.32;1.5;0.15
392;829;114;100;2.59;1.5;0.59
393;883;332;100;2.37;1.5;0.64
394;866;261;100;1.18;1.5;0.32
395;839;155;100;1.61;1.5;0.32
396;876;302;100;2.61;1.5;0.37
397;979;714;100;2.25;1.5;0.31
398;928;510;100;2.76;1.5;0.41
399;901;404;100;1.29;1.5;0.23
400;884;333;100;1.63;1.5;0.81
401;938;551;100;1.08;1.5;0.5
402;894;374;100;1.08;1.5;0.52
403;849;195;100;1.64;1.5;0.59
404;975;698;100;2.1;1.5;0.21
405;948;592;100;1.82;1.5;0.44
406;931;521;100;1.67;1.5;0.8
407;843;170;100;1.77;1.5;0.12
408;985;739;100;2.54;1.5;0.67
409;897;388;100;2.52;1.5;0.73
410;808;32;100;2.63;1.5;0.49
411;890;358;100;1.98;1.5;0.32
412;845;179;100;1.83;1.5;0.26
413;944;576;100;2.06;1.5;0.3
414;816;63;100;1.92;1.5;0.08
415;958;632;100;2.87;1.5;0.97
416;941;561;100;0.9;1.5;0.27
417;853;210;100;1.18;1.5;0.65
418;995;779;100;0.91;1.5;0.24
419;907;428;100;2.05;1.5;0.82
420;951;602;100;2.3;1.5;0.28
421;863;251;100;1.22;1.5;0.14
422;989;754;100;2.18;1.5;0.54
423;900;398;100;1.41;1.5;0.61
424;812;47;100;1.28;1.5;0.21
425;856;221;100;2.27;1.5;0.4
426;954;616;100;1.19;1.5;0.38
427;937;545;100;1.13;1.5;0.81
428;910;439;100;2.03;1.5;0.32
429;822;88;100;1.16;1.5;0.73
430;805;17;100;1.17;1.5;0.4
431;859;235;100;0.77;1.5;0.38
432;962;647;100;2.57;1.5;0.23
433;999;794;100;1.88;1.5;0.74
434;869;276;100;2.85;1.5;0.9
435;852;205;100;2.23;1.5;0.39
436;955;617;100;2.35;1.5;0.65
437;972;688;100;1.67;1.5;0.71
438;965;658;100;2.84;1.5;0.48
439;877;307;100;2.37;1.5;0.15
440;832;128;100;1.09;1.5;1.0
441;815;57;100;1.11;1.5;0.54
442;914;454;100;2.95;1.5;0.42
443;968;672;100;1.37;1.5;0.03
444;825;98;100;2.82;1.5;0.61
445;879;316;100;2.66;1.5;0.16
446;862;245;100;2.53;1.5;0.66
447;961;642;100;1.49;1.5;0.57
448;873;291;100;1.86;1.5;0.23
449;828;112;100;2.6;1.5;0.97
450;887;347;100;2.48;1.5;0.37
451;821;82;100;2.73;1.5;0.45
452;924;494;100;2.01;1.5;0.57
453;880;317;100;1.01;1.5;0.13
454;978;712;100;1.52;1.5;0.92
455;934;535;100;0.92;1.5;0.16
456;846;184;100;1.65;1.5;0.16
457;829;113;100;2.44;1.5;0.59
458;971;682;100;2.09;1.5;0.43
459;883;331;100;2.57;1.5;0.99
460;927;505;100;2.69;1.5;0.73
461;839;154;100;2.87;1.5;0.56
462;893;372;100;1.8;1.5;0.22
463;876;301;100;1.78;1.5;0.54
464;996;784;100;1.67;1.5;0.41
465;930;519;100;1.29;1.5;0.57
466;940;560;100;1.67;1.5;0.5
467;923;489;100;1.49;1.5;0.64
468;894;373;100;0.9;1.5;0.83
469;992;768;100;1.92;1.5;0.67
470;849;194;100;2.16;1.5;0.75
471;975;697;100;2.25;1.5;0.01
472;948;591;100;0.91;1.5;0.15
473;903;412;100;1.85;1.5;0.09
474;886;341;100;1.99;1.5;0.3
475;985;738;100;1.54;1.5;0.79
476;896;382;100;2.03;1.5;0.15
477;808;31;100;1.74;1.5;0.22
478;890;357;100;0.93;1.5;0.94
479;845;178;100;2.72;1.5;0.88
480;818;72;100;1.64;1.5;0.86
481;801;1;100;1.69;1.5;0.3
482;944;575;100;2.22;1.5;0.74
483;899;396;100;2.14;1.5;0.97
484;855;219;100;1.31;1.5;0.2
485;958;631;100;1.17;1.5;0.05
486;892;366;100;2.19;1.5;0.2
487;995;778;100;1.82;1.5;0.55
488;951;601;100;2.89;1.5;0.38
489;863;250;100;1.28;1.5;0.76
490;814;56;100;1.83;1.5;0.36
491;917;468;100;2.01;1.5;0.95
492;900;397;100;2.34;1.5;0.18
493;954;615;100;0.8;1.5;0.96
494;811;41;100;1.97;1.5;0.54
495;910;438;100;1.63;1.5;0.88
496;964;656;100;1.37;1.5;0.89
497;947;585;100;1.16;1.5;0.25
498;859;234;100;1.55;1.5;0.13
499;869;275;100;2.47;1.5;0.09
500;824;96;100;1.25;1.5;0.44
501;807;25;100;2.11;1.5;0.94
502;965;657;100;2.48;1.5;0.76
503;920;478;100;2.18;1.5;0.53
504;832;127;100;1.73;1.5;0.22
505;974;696;100;1.96;1.5;0.84
506;957;625;100;1.71;1.5;0.92
507;842;168;100;1.66;1.5;0.48
508;825;97;100;1.11;1.5;0.52
509;879;315;100;3.0;1.5;0.27
510;835;138;100;2.79;1.5;0.39
511;961;641;100;1.19;1.5;0.79
512;916;462;100;2.02;1.5;0.58
513;828;111;100;1.61;1.5;0.91
514;872;285;100;1.57;1.5;0.78
515;889;356;100;2.34;1.5;0.63
516;926;503;100;2.03;1.5;0.38
517;838;152;100;1.9;1.5;0.84
518;821;81;100;2.27;1.5;0.81
519;978;711;100;2.37;1.5;0.15
520;831;122;100;0.89;1.5;0.92
521;934;534;100;2.09;1.5;0.87
522;885;340;100;0.75;1.5;0.62
523;988;752;100;1.92;1.5;0.41
524;971;681;100;1.39;1.5;0.04
525;882;325;100;2.85;1.5;0.65
526;937;548;100;1.79;1.5;0.09
527;981;722;100;0.93;1.5;0.26
528;893;371;100;0.9;1.5;0.93
529;804;15;100;2.18;1.5;0.14
530;930;518;100;2.84;1.5;0.36
531;841;162;100;2.29;1.5;0.25
532;940;559;100;1.64;1.5;0.6
533;852;208;100;0.99;1.5;0.48
534;878;309;100;1.7;1.5;0.86
535;849;193;100;2.52;1.5;0.86
536;991;762;100;1.61;1.5;0.12
537;903;411;100;2.73;1.5;0.47
538;913;452;100;1.78;1.5;0.51
539;896;381;100;0.96;1.5;0.55
540;950;599;100;1.39;1.5;0.72
541;862;248;100;1.09;1.5;0.74
542;845;177;100;1.53;1.5;0.18
543;906;422;100;2.64;1.5;0.5
544;818;71;100;1.24;1.5;0.55
545;987;746;100;1.85;1.5;0.49
546;899;395;100;2.47;1.5;0.23
547;943;569;100;1.83;1.5;0.63
548;960;640;100;2.11;1.5;0.15
549;855;218;100;2.87;1.5;0.95
550;909;436;100;1.44;1.5;0.63
551;892;365;100;2.24;1.5;0.48
552;995;777;100;2.24;1.5;0.22
553;865;259;100;2.25;1.5;0.71
554;902;406;100;1.76;1.5;0.55
555;814;55;100;2.63;1.5;0.04
556;927;508;100;0.88;1.5;0.93
557;910;437;100;2.04;1.5;0.82
558;964;655;100;2.52;1.5;0.81
559;875;299;100;1.72;1.5;0.84
560;912;446;100;2.5;1.5;0.83
561;824;95;100;2.74;1.5;0.95
562;923;492;100;2.67;1.5;0.57
563;834;136;100;0.97;1.5;0.09
564;817;65;100;1.41;1.5;0.92
565;920;477;100;2.23;1.5;0.93
566;871;283;100;0.87;1.5;0.14
567;974;695;100;2.15;1.5;0.65
568;827;106;100;1.37;1.5;0.46
569;984;736;100;2.64;1.5;0.96
570;967;665;100;2.63;1.5;0.27
571;879;314;100;2.91;1.5;0.38
572;835;137;100;2.81;1.5;0.42
573;933;532;100;1.38;1.5;0.04
574;916;461;100;1.21;1.5;0.08
575;977;706;100;1.38;1.5;0.55
576;889;355;100;1.14;1.5;0.55
577;926;502;100;1.59;1.5;0.49
578;838;151;100;1.96;1.5;0.22
579;980;720;100;1.55;1.5;0.14
580;963;649;100;2.86;1.5;0.21
581;936;543;100;2.12;1.5;0.2
582;848;192;100;0.85;1.5;0.39
583;831;121;100;1.47;1.5;0.39
584;973;690;100;2.62;1.5;0.11
585;885;339;100;1.96;1.5;0.67
586;811;44;100;0.93;1.5;0.67
587;981;721;100;2.57;1.5;0.19
588;998;792;100;2.55;1.5;0.41
589;804;14;100;1.1;1.5;0.36
590;946;583;100;2.65;1.5;0.95
591;858;232;100;1.28;1.5;0.85
592;841;161;100;0.78;1.5;0.99
593;940;558;100;0.95;1.5;0.49
594;895;379;100;1.56;1.5;0.46
595;807;28;100;1.18;1.5;0.29
596;851;202;100;2.74;1.5;0.61
597;994;776;100;1.95;1.5;0.13
598;905;420;100;2.0;1.5;0.1
599;888;349;100;2.0;1.5;0.06
600;991;761;100;1.29;1.5;0.96
601;854;216;100;2.89;1.5;0.23
602;957;628;100;1.52;1.5;0.39
603;810;39;100;1.48;1.5;0.22
604;913;451;100;1.37;1.5;0.92
605;847;186;100;2.49;1.5;0.84
606;950;598;100;2.96;1.5;0.5
607;906;421;100;1.1;1.5;0.23
608;861;242;100;2.43;1.5;0.98
609;987;745;100;1.96;1.5;0.23
610;960;639;100;1.66;1.5;0.07
611;872;288;100;1.52;1.5;0.11
612;997;786;100;2.96;1.5;0.75
613;909;435;100;2.96;1.5;0.36
614;865;258;100;1.91;1.5;0.53
615;820;79;100;1.87;1.5;0.95
616;919;476;100;1.72;1.5;0.46
617;902;405;100;0.85;1.5;0.36
618;857;226;100;1.1;1.5;0.61
619;956;623;100;2.88;1.5;0.68
620;813;49;100;1.17;1.5;0.99
621;970;679;100;1.42;1.5;0.86
622;882;328;100;2.27;1.5;0.97
623;875;298;100;0.92;1.5;0.84
624;929;516;100;1.95;1.5;0.36
625;912;445;100;2.61;1.5;0.42
626;824;94;100;2.99;1.5;0.83
627;966;663;100;2.64;1.5;0.42
628;878;312;100;2.57;1.5;0.58
629;922;486;100;1.22;1.5;0.59
630;834;135;100;2.0;1.5;0.65
631;959;633;100;1.05;1.5;0.71
632;871;282;100;2.16;1.5;0.12
633;844;176;100;2.24;1.5;0.85
634;827;105;100;1.17;1.5;0.82
635;881;323;100;0.75;1.5;0.89
636;984;735;100;0.88;1.5;0.01
637;918;470;100;1.94;1.5;0.33
638;977;705;100;1.81;1.5;0.65
639;932;526;100;1.69;1.5;0.12
640;840;160;100;1.64;1.5;0.73
641;943;572;100;1.17;1.5;0.33
642;926;501;100;2.03;1.5;0.14
643;980;719;100;0.92;1.5;0.52
644;837;145;100;1.7;1.5;0.96
645;936;542;100;0.98;1.5;0.76
646;891;363;100;1.57;1.5;0.3
647;803;12;100;0.94;1.5;0.59
648;973;689;100;1.08;1.5;0.83
649;990;760;100;1.69;1.5;0.88
650;885;338;100;2.22;1.5;0.62
651;850;200;100;2.16;1.5;0.51
652;833;129;100;1.51;1.5;0.34
653;953;612;100;2.6;1.5;0.67
654;806;23;100;1.43;1.5;0.2
655;946;582;100;2.57;1.5;0.33
656;858;231;100;0.92;1.5;0.3
657;1000;800;100;1.74;1.5;0.91
658;983;729;100;2.65;1.5;0.21
659;895;378;100;0.76;1.5;0.24
660;868;272;100;1.3;1.5;0.86
661;851;201;100;2.48;1.5;0.43
662;949;596;100;1.54;1.5;0.9
663;993;770;100;2.0;1.5;0.08
664;802;7;100;1.51;1.5;0.86
665;905;419;100;1.52;1.5;0.55
666;942;566;100;1.84;1.5;0.38
667;854;215;100;1.31;1.5;0.84
668;898;389;100;1.04;1.5;0.25
669;915;460;100;2.67;1.5;0.05
670;810;38;100;2.21;1.5;0.23
671;952;607;100;2.83;1.5;0.9
672;864;256;100;2.35;1.5;0.22
673;847;185;100;1.37;1.5;0.75
674;861;241;100;1.84;1.5;0.79
675;960;638;100;2.52;1.5;0.17
676;911;444;100;0.75;1.5;0.88
677;997;785;100;1.65;1.5;0.51
678;925;500;100;1.19;1.5;0.75
679;908;429;100;2.45;1.5;0.06
680;820;78;100;0.82;1.5;0.24
681;919;475;100;2.89;1.5;0.98
682;874;296;100;2.66;1.5;0.15
683;857;225;100;1.7;1.5;0.61
684;830;119;100;2.62;1.5;0.72
685;956;622;100;1.35;1.5;0.53
686;867;266;100;2.98;1.5;0.25
687;970;678;100;2.97;1.5;0.55
688;823;89;100;2.5;1.5;0.93
689;921;484;100;1.32;1.5;0.63
690;904;413;100;1.06;1.5;0.3
691;826;103;100;2.06;1.5;0.75
692;929;515;100;1.91;1.5;0.46
693;966;662;100;1.55;1.5;0.59
694;819;73;100;2.12;1.5;0.55
695;922;485;100;2.82;1.5;0.79
