requestID;source;destination;{function1[r1,r2,r3], Function2[r1,r2,r3], Function3[r1,r2,r3]};RequestedBandwidth
135;12;17;['F5'];5
136;13;12;['F6', 'F5', 'F2'];5
137;15;10;['F5', 'F3', 'F1'];5
138;17;23;['F1', 'F6', 'F4', 'F3'];5
139;12;8;['F2', 'F4', 'F1'];5
140;12;7;['F2', 'F5'];5
141;7;3;['F1', 'F4', 'F3'];5
142;14;16;['F2', 'F3'];5
143;21;6;['F3', 'F2', 'F4', 'F6'];5
144;16;7;['F4', 'F3'];5
145;14;23;['F2', 'F3', 'F5'];5
146;9;21;['F1'];5
147;2;5;['F1', 'F5', 'F3', 'F2'];5
148;10;8;['F4', 'F6', 'F5', 'F2'];5
149;16;4;['F4'];5
150;7;24;['F6', 'F1', 'F3'];5
