NodeId;Status;Resources[CPU, MEM(RAM)];ProcessingDelay;NodeCost;PercentFailure
178;T;[0, 0];1.0;1.0;0
179;T;[0, 0];0.7;0.6;0
180;T;[0, 0];0.4;0.6;0
181;T;[0, 0];0.1;0.6;0
182;T;[0, 0];0.2;0.9;0
183;T;[0, 0];1.0;0.5;0
184;T;[0, 0];1.0;0.8;0
185;T;[0, 0];1.0;0.9;0
186;T;[0, 0];1.0;1.0;0
187;T;[0, 0];0.6;0.9;0
188;T;[0, 0];0.2;0.8;0
189;T;[0, 0];0.2;1.0;0
190;T;[0, 0];1.0;0.7;0
191;T;[0, 0];0.1;0.9;0
192;T;[0, 0];0.2;0.8;0
193;T;[0, 0];0.8;0.5;0
194;T;[0, 0];0.7;0.9;0
195;T;[0, 0];0.3;1.0;0
196;T;[0, 0];0.2;1.0;0
197;T;[0, 0];0.8;0.7;0
198;T;[0, 0];0.4;0.9;0
199;T;[0, 0];0.6;0.5;0
200;T;[0, 0];0.4;0.8;0
201;T;[0, 0];0.8;0.6;0
202;T;[0, 0];0.4;0.7;0
203;T;[0, 0];0.7;1.0;0
204;T;[0, 0];0.5;0.5;0
205;T;[0, 0];0.1;0.8;0
206;T;[0, 0];0.8;0.6;0
207;T;[0, 0];0.3;0.9;0
208;T;[0, 0];0.7;0.7;0
209;T;[0, 0];0.6;0.5;0
210;T;[0, 0];0.9;0.7;0
211;T;[0, 0];0.4;0.9;0
212;T;[0, 0];0.9;1.0;0
213;T;[0, 0];1.0;0.7;0
214;T;[0, 0];0.5;0.6;0
215;T;[0, 0];0.6;0.9;0
216;T;[0, 0];0.6;1.0;0
217;T;[0, 0];0.2;0.8;0
218;T;[0, 0];1.0;0.9;0
219;T;[0, 0];0.5;0.6;0
220;T;[0, 0];0.6;0.7;0
221;T;[0, 0];0.6;0.9;0
222;T;[0, 0];0.1;0.5;0
223;T;[0, 0];1.0;1.0;0
224;T;[0, 0];0.8;0.8;0
225;T;[0, 0];0.2;0.9;0
226;T;[0, 0];1.0;1.0;0
227;T;[0, 0];0.3;0.9;0
228;T;[0, 0];0.3;0.7;0
229;T;[0, 0];0.3;0.8;0
230;T;[0, 0];0.6;0.8;0
231;T;[0, 0];0.3;0.6;0
232;T;[0, 0];0.8;0.9;0
233;T;[0, 0];0.1;0.6;0
234;T;[0, 0];0.6;0.7;0
235;T;[0, 0];0.2;0.7;0
236;T;[0, 0];0.2;0.6;0
237;T;[0, 0];0.2;1.0;0
238;T;[0, 0];0.3;0.8;0
239;T;[0, 0];0.1;0.6;0
240;T;[0, 0];0.2;0.8;0
241;T;[0, 0];0.6;0.5;0
242;T;[0, 0];0.7;0.7;0
243;T;[0, 0];0.1;0.6;0
244;T;[0, 0];0.9;0.7;0
245;T;[0, 0];0.4;0.7;0
246;T;[0, 0];0.3;0.6;0
247;T;[0, 0];0.4;0.5;0
248;T;[0, 0];0.1;0.7;0
249;T;[0, 0];0.3;0.6;0
250;T;[0, 0];0.8;1.0;0
251;T;[0, 0];0.4;0.9;0
252;T;[0, 0];0.6;1.0;0
253;T;[0, 0];0.2;0.5;0
254;T;[0, 0];1.0;0.8;0
255;T;[0, 0];0.7;0.9;0
256;T;[0, 0];0.5;0.9;0
257;T;[0, 0];0.7;1.0;0
258;T;[0, 0];0.4;0.9;0
259;T;[0, 0];0.7;1.0;0
260;T;[0, 0];0.6;0.7;0
261;T;[0, 0];0.1;0.6;0
262;T;[0, 0];0.7;0.7;0
263;T;[0, 0];0.2;0.5;0
264;T;[0, 0];0.4;1.0;0
265;T;[0, 0];0.7;0.6;0
266;T;[0, 0];0.5;0.7;0
267;T;[0, 0];0.4;1.0;0
268;T;[0, 0];0.1;0.7;0
269;T;[0, 0];0.5;0.8;0
270;T;[0, 0];0.4;0.7;0
271;T;[0, 0];0.8;0.5;0
272;T;[0, 0];1.0;0.9;0
273;T;[0, 0];1.0;0.9;0
274;T;[0, 0];0.6;0.9;0
275;T;[0, 0];0.1;0.5;0
276;T;[0, 0];1.0;0.9;0
277;T;[0, 0];1.0;0.5;0
278;T;[0, 0];0.6;0.9;0
279;T;[0, 0];0.1;0.9;0
280;T;[0, 0];0.5;1.0;0
281;T;[0, 0];1.0;0.8;0
282;T;[0, 0];0.2;0.8;0
283;T;[0, 0];0.5;0.7;0
284;T;[0, 0];0.7;0.8;0
285;T;[0, 0];0.7;0.8;0
286;T;[0, 0];0.8;0.5;0
287;T;[0, 0];0.9;1.0;0
288;T;[0, 0];0.7;0.7;0
289;T;[0, 0];0.9;0.8;0
290;T;[0, 0];0.1;0.8;0
291;T;[0, 0];0.5;0.8;0
292;T;[0, 0];1.0;0.6;0
293;T;[0, 0];0.4;0.6;0
294;T;[0, 0];0.4;0.5;0
295;T;[0, 0];0.2;0.5;0
296;T;[0, 0];0.9;1.0;0
297;T;[0, 0];0.2;0.5;0
298;T;[0, 0];0.5;0.8;0
299;T;[0, 0];0.9;0.8;0
300;T;[0, 0];0.8;0.8;0
301;N;[50, 64];0.3;0.9;0.14
302;N;[50, 64];0.5;0.9;0.03
303;N;[50, 64];0.5;0.7;0.43
304;N;[50, 64];0.5;0.6;0.72
305;N;[50, 64];0.7;0.8;0.49
306;N;[50, 64];0.3;0.8;0.65
307;N;[50, 64];0.8;0.9;0.16
308;N;[50, 64];0.8;0.8;0.18
309;N;[50, 64];0.6;0.7;0.73
310;N;[50, 64];0.7;0.5;0.28
311;N;[50, 64];0.5;0.6;0.58
312;N;[50, 64];0.3;0.5;0.54
313;N;[50, 64];0.2;0.8;0.66
314;N;[50, 64];0.7;1.0;0.73
315;N;[50, 64];1.0;1.0;0.72
316;N;[50, 64];1.0;0.8;0.38
317;N;[50, 64];0.7;0.9;0.07
318;N;[50, 64];0.6;1.0;0.4
319;N;[50, 64];0.5;0.9;0.1
320;N;[50, 64];0.7;0.8;0.14
321;N;[50, 64];0.4;0.9;0.74
322;N;[50, 64];0.4;0.5;0.51
323;N;[50, 64];0.3;0.8;0.5
324;N;[50, 64];0.2;0.8;0.53
325;N;[50, 64];1.0;0.6;0.58
326;N;[50, 64];0.4;0.7;0.14
327;N;[50, 64];0.7;0.9;0.58
328;N;[50, 64];0.7;0.8;0.56
329;N;[50, 64];0.6;0.8;0.06
330;N;[50, 64];1.0;0.9;0.39
331;N;[50, 64];0.1;0.9;0.33
332;N;[50, 64];0.5;0.9;0.23
333;N;[50, 64];0.9;0.7;0.71
334;N;[50, 64];0.7;0.7;0.26
335;N;[50, 64];0.6;0.7;0.66
336;N;[50, 64];0.9;0.6;0.06
337;N;[50, 64];0.6;0.9;0.21
338;N;[50, 64];0.3;0.8;0.5
339;N;[50, 64];0.1;0.9;0.14
340;N;[50, 64];0.9;0.7;0.75
341;N;[50, 64];0.9;0.6;0.41
342;N;[50, 64];0.3;0.9;0.63
343;N;[50, 64];0.3;0.9;0.61
344;N;[50, 64];0.7;0.7;0.04
345;N;[50, 64];0.4;0.6;0.05
346;N;[50, 64];0.5;0.6;0.12
347;N;[50, 64];1.0;0.5;0.25
348;N;[50, 64];0.5;0.5;0.38
349;N;[50, 64];0.9;0.8;0.24
350;N;[50, 64];1.0;1.0;0.12
351;N;[50, 64];0.2;1.0;0.47
352;N;[50, 64];0.1;0.5;0.15
353;N;[50, 64];0.3;0.7;0.6
354;N;[50, 64];0.5;0.5;0.06
355;N;[50, 64];1.0;0.8;0.56
356;N;[50, 64];0.6;0.7;0.21
357;N;[50, 64];0.2;0.7;0.54
358;N;[50, 64];0.5;1.0;0.56
359;N;[50, 64];0.5;0.6;0.33
360;N;[50, 64];0.2;0.7;0.08
361;N;[50, 64];1.0;0.9;0.06
362;N;[50, 64];0.3;1.0;0.46
363;N;[50, 64];0.6;0.9;0.07
364;N;[50, 64];0.2;0.9;0.26
365;N;[50, 64];0.3;0.5;0.21
366;N;[50, 64];0.3;1.0;0.37
367;N;[50, 64];0.4;0.8;0.15
368;N;[50, 64];0.7;1.0;0.31
369;N;[50, 64];0.9;1.0;0.49
370;N;[50, 64];0.8;0.6;0.02
371;N;[50, 64];0.3;0.5;0.38
372;N;[50, 64];0.9;1.0;0.35
373;N;[50, 64];0.7;0.9;0.35
374;N;[50, 64];0.6;0.6;0.46
375;N;[50, 64];0.1;0.8;0.66
376;N;[50, 64];0.2;0.5;0.28
377;N;[50, 64];0.1;1.0;0.45
378;N;[50, 64];0.5;0.6;0.06
379;N;[50, 64];0.4;0.5;0.11
380;N;[50, 64];0.9;0.5;0.16
381;N;[50, 64];0.6;0.8;0.44
382;N;[50, 64];0.6;0.5;0.39
383;N;[50, 64];0.5;0.9;0.74
384;N;[50, 64];0.8;0.5;0.07
385;N;[50, 64];0.8;0.9;0.34
386;N;[50, 64];0.1;0.8;0.28
387;N;[50, 64];1.0;1.0;0.5
388;N;[50, 64];1.0;0.5;0.58
389;N;[50, 64];0.3;0.9;0.24
390;N;[50, 64];0.6;0.9;0.19
391;N;[50, 64];0.6;1.0;0.59
392;N;[50, 64];0.1;0.6;0.16
393;N;[50, 64];0.6;1.0;0.01
394;N;[50, 64];0.6;0.9;0.62
395;N;[50, 64];0.9;0.5;0.42
396;N;[50, 64];0.9;0.9;0.18
397;N;[50, 64];0.5;0.5;0.09
398;N;[50, 64];0.7;0.7;0.62
399;N;[50, 64];0.8;0.8;0.19
400;N;[50, 64];0.6;1.0;0.06
