NodeId;Status;Resources[CPU, MEM(RAM)];ProcessingDelay;NodeCost;PercentFailure
75;T;[0, 0];1.0;0.6;0
76;T;[0, 0];0.9;0.9;0
77;T;[0, 0];1.0;1.0;0
78;T;[0, 0];0.3;0.6;0
79;T;[0, 0];0.5;0.7;0
80;T;[0, 0];0.4;0.6;0
81;T;[0, 0];0.1;0.7;0
82;T;[0, 0];0.6;0.6;0
83;T;[0, 0];0.7;1.0;0
84;T;[0, 0];1.0;1.0;0
85;T;[0, 0];0.7;1.0;0
86;T;[0, 0];0.4;0.7;0
87;T;[0, 0];0.2;0.8;0
88;T;[0, 0];0.1;0.9;0
89;T;[0, 0];1.0;0.9;0
90;T;[0, 0];0.4;0.9;0
91;T;[0, 0];0.8;0.8;0
92;T;[0, 0];0.9;0.7;0
93;T;[0, 0];0.8;0.6;0
94;T;[0, 0];0.1;0.5;0
95;T;[0, 0];0.9;1.0;0
96;T;[0, 0];0.5;0.8;0
97;T;[0, 0];0.1;0.6;0
98;T;[0, 0];0.8;1.0;0
99;T;[0, 0];0.7;0.8;0
100;T;[0, 0];0.8;0.9;0
101;T;[0, 0];1.0;0.6;0
102;T;[0, 0];0.4;0.6;0
103;T;[0, 0];0.7;0.8;0
104;T;[0, 0];0.7;0.5;0
105;T;[0, 0];0.2;0.5;0
106;T;[0, 0];1.0;0.5;0
107;T;[0, 0];0.1;0.7;0
108;T;[0, 0];0.4;0.8;0
109;T;[0, 0];0.4;0.5;0
110;T;[0, 0];0.6;0.9;0
111;T;[0, 0];0.7;0.8;0
112;T;[0, 0];0.4;1.0;0
113;T;[0, 0];1.0;0.5;0
114;T;[0, 0];1.0;0.5;0
115;T;[0, 0];0.3;0.8;0
116;T;[0, 0];0.9;0.6;0
117;T;[0, 0];0.7;0.8;0
118;T;[0, 0];0.5;0.7;0
119;T;[0, 0];0.4;0.6;0
120;T;[0, 0];0.2;0.5;0
121;T;[0, 0];1.0;0.8;0
122;T;[0, 0];0.6;0.6;0
123;T;[0, 0];0.3;0.5;0
124;T;[0, 0];0.5;0.9;0
125;T;[0, 0];0.3;1.0;0
126;T;[0, 0];0.9;0.9;0
127;T;[0, 0];0.6;0.9;0
128;T;[0, 0];0.3;0.9;0
129;T;[0, 0];0.8;0.6;0
130;T;[0, 0];1.0;0.8;0
131;T;[0, 0];0.7;0.9;0
132;T;[0, 0];0.3;0.5;0
133;T;[0, 0];0.3;0.9;0
134;T;[0, 0];0.6;0.8;0
135;T;[0, 0];0.3;0.6;0
136;T;[0, 0];0.8;0.7;0
137;T;[0, 0];0.9;0.9;0
138;T;[0, 0];0.2;0.6;0
139;T;[0, 0];0.2;0.9;0
140;T;[0, 0];0.8;0.5;0
141;T;[0, 0];1.0;0.5;0
142;T;[0, 0];0.8;0.5;0
143;T;[0, 0];0.3;0.5;0
144;T;[0, 0];0.4;0.9;0
145;T;[0, 0];0.2;1.0;0
146;T;[0, 0];0.7;0.9;0
147;T;[0, 0];0.5;0.9;0
148;T;[0, 0];0.4;0.6;0
149;T;[0, 0];0.8;1.0;0
150;T;[0, 0];1.0;1.0;0
151;N;[50, 64];0.9;0.8;0.49
152;N;[50, 64];0.2;0.9;0.74
153;N;[50, 64];0.9;0.6;0.7
154;N;[50, 64];0.7;0.5;0.44
155;N;[50, 64];0.1;0.5;0.66
156;N;[50, 64];0.5;0.6;0.65
157;N;[50, 64];0.8;0.6;0.01
158;N;[50, 64];0.2;0.9;0.18
159;N;[50, 64];0.7;0.8;0.6
160;N;[50, 64];0.5;0.9;0.33
161;N;[50, 64];0.3;0.5;0.38
162;N;[50, 64];0.1;0.7;0.4
163;N;[50, 64];0.5;0.5;0.53
164;N;[50, 64];0.1;0.9;0.17
165;N;[50, 64];0.8;0.8;0.29
166;N;[50, 64];0.5;0.8;0.33
167;N;[50, 64];0.9;0.7;0.2
168;N;[50, 64];1.0;0.8;0.18
169;N;[50, 64];0.3;0.7;0.19
170;N;[50, 64];0.5;0.6;0.29
171;N;[50, 64];0.1;0.6;0.29
172;N;[50, 64];0.2;0.8;0.7
173;N;[50, 64];0.5;0.5;0.37
174;N;[50, 64];1.0;0.5;0.17
175;N;[50, 64];0.2;0.6;0.19
176;N;[50, 64];0.5;0.8;0.19
177;N;[50, 64];0.8;0.8;0.74
178;N;[50, 64];0.7;0.6;0.35
179;N;[50, 64];0.6;0.9;0.07
180;N;[50, 64];0.4;0.6;0.12
181;N;[50, 64];0.1;0.7;0.06
182;N;[50, 64];0.5;0.8;0.64
183;N;[50, 64];0.7;0.5;0.21
184;N;[50, 64];0.3;1.0;0.06
185;N;[50, 64];0.7;0.9;0.29
186;N;[50, 64];0.5;0.6;0.48
187;N;[50, 64];0.8;0.7;0.1
188;N;[50, 64];0.3;1.0;0.32
189;N;[50, 64];0.7;0.8;0.25
190;N;[50, 64];0.6;0.7;0.37
191;N;[50, 64];0.4;0.5;0.71
192;N;[50, 64];0.1;0.5;0.65
193;N;[50, 64];0.8;0.8;0.15
194;N;[50, 64];0.7;1.0;0.31
195;N;[50, 64];0.6;0.9;0.63
196;N;[50, 64];0.5;1.0;0.17
197;N;[50, 64];0.2;0.7;0.41
198;N;[50, 64];0.1;0.8;0.07
199;N;[50, 64];0.5;0.7;0.25
200;N;[50, 64];0.9;0.5;0.09
