Link ID;Source;Destination;Bandwidth;EdgeDelay;EdgeCost;failure probability
98;4504;2016;100;2.88;1.5;0.01
99;4001;4;100;1.67;1.5;0.58
100;4170;679;100;1.73;1.5;0.71
101;4027;105;100;2.69;1.5;0.54
102;4361;1442;100;0.78;1.5;0.8
103;4229;914;100;2.67;1.5;0.04
104;4038;151;100;2.71;1.5;0.94
105;4600;2398;100;1.11;1.5;0.32
106;4973;3892;100;1.98;1.5;0.21
107;4266;1061;100;1.25;1.5;0.61
108;4637;2545;100;2.78;1.5;0.91
109;4698;2790;100;1.94;1.5;0.27
110;4735;2937;100;0.95;1.5;0.41
111;4804;3216;100;2.71;1.5;0.6
112;4974;3893;100;1.46;1.5;0.76
113;4470;1879;100;0.94;1.5;0.49
114;4279;1116;100;1.25;1.5;0.67
115;4136;542;100;1.34;1.5;0.75
116;4841;3363;100;1.43;1.5;0.44
117;4338;1351;100;1.6;1.5;0.13
118;4147;588;100;0.93;1.5;0.54
119;4004;14;100;1.34;1.5;1.0
120;4173;689;100;1.68;1.5;0.66
121;4507;2026;100;1.79;1.5;0.86
122;4375;1498;100;1.81;1.5;0.38
123;4041;161;100;1.8;1.5;0.11
124;4937;3745;100;1.39;1.5;0.77
125;4746;2982;100;2.25;1.5;0.32
126;4807;3227;100;2.69;1.5;0.32
127;4412;1645;100;0.91;1.5;0.69
128;4844;3374;100;1.9;1.5;0.01
129;4340;1360;100;2.51;1.5;0.93
130;4881;3521;100;1.47;1.5;0.53
131;4579;2316;100;1.66;1.5;0.13
132;4245;979;100;2.25;1.5;0.68
133;4054;216;100;2.17;1.5;0.51
134;4950;3800;100;2.65;1.5;0.48
135;4616;2463;100;2.03;1.5;0.32
136;4113;451;100;1.37;1.5;0.33
137;4282;1126;100;2.26;1.5;0.16
138;4484;1935;100;0.88;1.5;0.78
139;4150;598;100;1.47;1.5;0.05
140;4712;2845;100;1.41;1.5;0.28
141;4521;2082;100;2.44;1.5;0.47
142;4187;745;100;2.33;1.5;0.72
143;4953;3811;100;2.72;1.5;0.86
144;4055;217;100;1.93;1.5;0.19
145;4990;3958;100;0.97;1.5;0.77
146;4486;1944;100;2.49;1.5;0.03
147;4354;1416;100;1.78;1.5;0.75
148;4020;79;100;2.31;1.5;0.5
149;4725;2900;100;1.38;1.5;0.16
150;4582;2326;100;1.49;1.5;0.15
151;4391;1563;100;2.95;1.5;0.42
152;4259;1035;100;1.63;1.5;0.36
153;4821;3282;100;2.94;1.5;0.16
154;4630;2519;100;1.64;1.5;0.46
155;4487;1945;100;2.56;1.5;0.76
156;4296;1182;100;0.84;1.5;0.94
157;4858;3429;100;1.87;1.5;0.66
158;4164;654;100;1.04;1.5;0.98
159;4201;801;100;1.81;1.5;0.08
160;4632;2528;100;2.28;1.5;0.82
161;4129;516;100;2.05;1.5;0.88
162;4500;2000;100;2.95;1.5;0.85
163;4357;1426;100;2.42;1.5;0.37
164;4166;663;100;2.32;1.5;0.8
165;4871;3484;100;2.63;1.5;0.43
166;4368;1472;100;2.85;1.5;0.35
167;4728;2910;100;1.94;1.5;0.9
168;4034;135;100;1.99;1.5;0.94
169;4596;2382;100;1.58;1.5;0.37
170;4405;1619;100;1.12;1.5;0.26
171;4262;1045;100;0.91;1.5;0.39
172;4071;282;100;1.63;1.5;0.02
173;4967;3866;100;1.03;1.5;0.84
174;4633;2529;100;2.68;1.5;0.16
175;4501;2001;100;3.0;1.5;0.05
176;4310;1238;100;1.92;1.5;0.84
177;4874;3495;100;2.37;1.5;0.21
178;4970;3877;100;2.07;1.5;0.05
179;4275;1100;100;1.05;1.5;0.77
180;4837;3347;100;2.82;1.5;0.37
181;4646;2584;100;2.28;1.5;0.92
182;4143;572;100;2.12;1.5;0.84
183;4503;2010;100;2.63;1.5;0.48
184;4705;2819;100;1.77;1.5;0.84
185;4514;2056;100;1.15;1.5;0.97
186;4371;1482;100;1.82;1.5;0.13
187;4180;719;100;2.49;1.5;0.03
188;4037;145;100;1.22;1.5;0.2
189;4742;2966;100;1.08;1.5;0.74
190;4408;1629;100;2.11;1.5;0.34
191;4779;3113;100;0.79;1.5;0.5
192;4276;1101;100;2.98;1.5;0.93
193;4647;2585;100;0.85;1.5;0.65
194;4050;200;100;2.0;1.5;0.61
195;4946;3784;100;2.27;1.5;0.11
196;4612;2447;100;2.58;1.5;0.26
197;4421;1684;100;1.77;1.5;0.62
198;4814;3256;100;2.49;1.5;0.28
199;4983;3931;100;1.62;1.5;0.47
200;4480;1919;100;2.17;1.5;0.08
201;4289;1156;100;1.13;1.5;0.52
202;4085;337;100;2.86;1.5;0.65
203;4146;582;100;1.05;1.5;0.55
204;4649;2594;100;0.81;1.5;0.99
205;4851;3403;100;2.43;1.5;0.41
206;4517;2066;100;2.8;1.5;0.1
207;4183;729;100;1.88;1.5;0.77
208;4888;3550;100;2.07;1.5;0.09
209;4385;1538;100;1.08;1.5;0.78
210;4554;2213;100;2.72;1.5;0.95
211;4051;201;100;0.81;1.5;0.92
212;4252;1008;100;1.39;1.5;0.36
213;4422;1685;100;1.96;1.5;0.77
214;4793;3169;100;1.38;1.5;0.55
215;4721;2884;100;1.82;1.5;0.9
216;4387;1547;100;2.09;1.5;0.8
217;4196;784;100;1.75;1.5;0.11
218;4589;2356;100;1.24;1.5;0.54
219;4758;3031;100;1.67;1.5;0.31
220;4255;1019;100;1.79;1.5;0.55
221;4960;3840;100;2.53;1.5;0.71
222;4626;2503;100;2.45;1.5;0.77
223;4292;1166;100;1.1;1.5;0.47
224;4997;3987;100;2.39;1.5;0.73
225;4854;3413;100;1.91;1.5;0.56
226;4663;2650;100;2.52;1.5;0.4
227;4329;1313;100;1.26;1.5;0.97
228;4531;2122;100;1.4;1.5;0.86
229;4027;108;100;2.09;1.5;0.59
230;4197;785;100;1.38;1.5;0.61
231;4568;2269;100;1.72;1.5;0.95
232;4064;255;100;2.41;1.5;0.48
233;4496;1984;100;2.0;1.5;0.53
234;4867;3468;100;1.78;1.5;0.12
235;4364;1456;100;2.29;1.5;0.89
236;4160;637;100;2.14;1.5;0.45
237;4030;119;100;0.92;1.5;0.27
238;4735;2940;100;1.88;1.5;0.9
239;4401;1603;100;2.84;1.5;0.02
240;4067;266;100;1.29;1.5;0.36
241;4963;3850;100;2.12;1.5;0.01
242;4772;3087;100;2.23;1.5;0.03
243;4629;2513;100;1.67;1.5;0.23
244;4438;1750;100;1.67;1.5;0.04
245;5000;3997;100;1.52;1.5;0.62
246;4306;1222;100;1.57;1.5;0.26
247;4868;3469;100;1.31;1.5;0.02
248;4677;2706;100;2.86;1.5;0.88
249;4173;692;100;2.75;1.5;0.3
250;4343;1369;100;1.57;1.5;0.42
251;4833;3331;100;1.09;1.5;0.08
252;4642;2568;100;1.91;1.5;0.63
253;4139;556;100;1.93;1.5;0.83
254;4510;2040;100;1.33;1.5;0.85
255;4176;703;100;2.84;1.5;0.81
256;4881;3524;100;0.88;1.5;0.88
257;4738;2950;100;2.22;1.5;0.66
258;4547;2187;100;2.64;1.5;0.15
259;4404;1613;100;2.37;1.5;0.63
260;4213;850;100;2.13;1.5;0.57
261;4775;3097;100;2.05;1.5;0.09
262;4643;2569;100;2.7;1.5;0.46
263;4452;1806;100;0.84;1.5;0.64
264;4118;469;100;2.38;1.5;0.32
265;4942;3768;100;2.96;1.5;0.59
266;4044;174;100;1.61;1.5;0.05
267;4979;3915;100;1.37;1.5;0.04
268;4285;1140;100;2.25;1.5;0.47
269;4081;321;100;0.92;1.5;0.32
270;4847;3387;100;2.07;1.5;0.88
271;4656;2624;100;2.18;1.5;0.51
272;4513;2050;100;1.41;1.5;0.34
273;4322;1287;100;2.95;1.5;0.34
274;4884;3534;100;2.96;1.5;0.84
275;4550;2197;100;1.59;1.5;0.12
276;4752;3006;100;1.51;1.5;0.68
277;4248;992;100;2.67;1.5;0.39
278;4418;1669;100;0.95;1.5;0.45
279;4921;3681;100;1.56;1.5;0.27
280;4789;3153;100;1.12;1.5;0.41
281;4717;2868;100;2.46;1.5;0.02
282;4153;611;100;0.99;1.5;0.1
283;4190;758;100;2.94;1.5;0.85
284;4956;3824;100;2.08;1.5;0.27
285;4622;2487;100;1.09;1.5;0.88
286;4431;1724;100;0.97;1.5;0.51
287;4227;905;100;1.71;1.5;0.17
288;4097;387;100;1.27;1.5;0.5
289;4993;3971;100;1.28;1.5;0.24
290;4659;2634;100;1.43;1.5;0.32
291;4861;3443;100;1.88;1.5;0.91
292;4527;2106;100;1.96;1.5;0.3
293;4023;92;100;2.25;1.5;0.49
294;4193;769;100;1.99;1.5;0.77
295;4696;2781;100;1.05;1.5;0.23
296;4898;3590;100;0.83;1.5;0.11
297;4394;1576;100;2.74;1.5;0.88
298;4564;2253;100;2.17;1.5;0.91
299;4060;239;100;1.87;1.5;0.22
300;4935;3737;100;2.61;1.5;0.58
301;4863;3452;100;2.51;1.5;0.1
302;4299;1195;100;3.0;1.5;0.02
303;4731;2924;100;2.26;1.5;0.55
304;4336;1342;100;2.25;1.5;0.53
305;4397;1587;100;0.98;1.5;0.57
306;4002;5;100;1.06;1.5;0.45
307;4768;3071;100;1.53;1.5;0.09
308;4636;2543;100;0.81;1.5;0.56
309;4805;3218;100;0.88;1.5;0.93
310;4996;3981;100;2.52;1.5;0.54
311;4673;2690;100;1.87;1.5;0.7
312;4169;676;100;2.19;1.5;0.04
313;4339;1353;100;2.02;1.5;0.12
314;4037;148;100;2.97;1.5;0.45
315;4206;823;100;1.91;1.5;0.85
316;4710;2837;100;2.43;1.5;0.12
317;4074;295;100;1.58;1.5;0.16
318;4445;1779;100;2.55;1.5;0.2
319;4302;1205;100;1.6;1.5;0.59
320;4111;442;100;1.62;1.5;0.64
321;4506;2024;100;2.31;1.5;0.33
322;4877;3508;100;0.8;1.5;0.23
323;4543;2171;100;2.48;1.5;0.39
324;4914;3655;100;1.1;1.5;0.59
325;4016;61;100;2.8;1.5;0.32
326;4782;3127;100;0.96;1.5;0.64
327;4448;1790;100;2.76;1.5;0.84
328;4114;453;100;0.78;1.5;0.59
329;4819;3274;100;2.99;1.5;0.51
330;4315;1260;100;1.48;1.5;0.22
331;4485;1937;100;0.86;1.5;0.94
332;4878;3509;100;2.4;1.5;0.79
333;4183;732;100;1.08;1.5;0.69
334;4411;1642;100;2.18;1.5;0.59
335;4220;879;100;1.38;1.5;0.84
336;4077;305;100;1.15;1.5;0.02
337;4281;1124;100;2.26;1.5;0.44
338;4652;2608;100;2.94;1.5;0.42
339;4880;3518;100;2.84;1.5;0.71
340;4316;1261;100;0.91;1.5;0.35
341;4689;2755;100;1.68;1.5;0.77
342;4928;3711;100;2.8;1.5;0.72
343;4785;3137;100;2.52;1.5;0.79
344;4594;2374;100;1.68;1.5;0.95
345;4090;360;100;2.16;1.5;0.67
346;4260;1037;100;2.36;1.5;0.93
347;4520;2079;100;2.11;1.5;0.53
348;4329;1316;100;2.5;1.5;0.88
349;4186;742;100;1.06;1.5;0.11
350;4557;2226;100;2.28;1.5;0.61
351;4427;1708;100;1.64;1.5;0.2
352;4223;889;100;2.47;1.5;0.96
353;4989;3955;100;2.03;1.5;0.6
354;4798;3192;100;1.52;1.5;0.3
355;4091;361;100;2.26;1.5;0.01
356;4462;1845;100;1.68;1.5;0.74
357;4894;3574;100;1.84;1.5;0.25
358;4390;1560;100;2.49;1.5;0.11
359;4560;2237;100;2.63;1.5;0.21
360;4056;223;100;1.43;1.5;0.76
361;4931;3721;100;1.96;1.5;0.13
362;4629;2516;100;1.29;1.5;0.24
363;4295;1179;100;2.87;1.5;0.22
364;4104;416;100;0.79;1.5;0.18
365;4666;2663;100;2.8;1.5;0.83
366;4332;1326;100;1.59;1.5;0.44
367;4703;2810;100;2.22;1.5;0.63
368;4200;798;100;1.16;1.5;0.64
369;4009;35;100;2.4;1.5;0.61
370;4369;1473;100;1.39;1.5;0.41
371;4573;2292;100;1.43;1.5;0.22
372;4764;3055;100;2.65;1.5;0.14
373;4237;945;100;1.47;1.5;0.28
374;4669;2674;100;0.76;1.5;0.95
375;4165;660;100;1.23;1.5;0.68
376;4536;2144;100;1.06;1.5;0.94
377;4706;2821;100;1.55;1.5;0.8
378;4202;807;100;1.51;1.5;0.28
379;4404;1616;100;2.77;1.5;0.22
380;4070;279;100;2.45;1.5;0.6
381;4775;3100;100;1.58;1.5;1.0
382;4945;3777;100;1.15;1.5;0.59
383;4441;1763;100;0.82;1.5;0.88
384;4107;426;100;1.4;1.5;0.72
385;4812;3247;100;1.2;1.5;0.51
386;4873;3492;100;2.55;1.5;0.62
387;4478;1910;100;1.55;1.5;0.06
388;4144;573;100;2.97;1.5;0.99
389;4537;2145;100;2.01;1.5;0.43
390;4346;1382;100;2.77;1.5;0.87
391;4910;3639;100;1.44;1.5;0.65
392;4012;45;100;1.19;1.5;0.35
393;4778;3111;100;2.14;1.5;0.81
394;4815;3258;100;2.71;1.5;0.21
395;4311;1244;100;1.86;1.5;0.91
396;4682;2728;100;2.6;1.5;0.72
397;4179;716;100;1.6;1.5;0.86
398;4348;1391;100;1.67;1.5;0.63
399;4550;2200;100;2.45;1.5;0.09
400;4216;863;100;1.03;1.5;0.96
401;4921;3684;100;1.64;1.5;0.21
402;4587;2347;100;2.45;1.5;0.85
403;4084;335;100;2.47;1.5;0.98
404;4253;1010;100;2.22;1.5;0.71
405;4444;1773;100;1.01;1.5;0.66
406;4312;1245;100;1.48;1.5;0.89
407;4121;482;100;2.04;1.5;0.33
408;4683;2729;100;2.37;1.5;0.64
409;4924;3695;100;0.84;1.5;0.39
410;4590;2358;100;1.17;1.5;0.91
411;4961;3842;100;1.87;1.5;0.27
412;4457;1828;100;2.43;1.5;0.7
413;4325;1300;100;2.93;1.5;0.61
414;4887;3547;100;0.84;1.5;0.49
415;4696;2784;100;2.13;1.5;0.54
416;4553;2210;100;0.83;1.5;0.12
417;4362;1447;100;1.09;1.5;0.31
418;4219;873;100;1.22;1.5;0.43
419;4028;110;100;1.08;1.5;0.79
420;4230;919;100;1.65;1.5;0.6
421;4458;1829;100;2.82;1.5;0.36
422;4829;3313;100;2.78;1.5;0.51
423;4927;3705;100;1.55;1.5;0.73
424;4736;2942;100;1.39;1.5;0.15
425;4100;400;100;2.17;1.5;0.99
426;4996;3984;100;2.94;1.5;0.7
427;4662;2647;100;2.47;1.5;0.55
428;4471;1884;100;2.4;1.5;0.69
429;4328;1310;100;1.26;1.5;0.76
430;4137;547;100;1.27;1.5;0.57
431;4699;2794;100;1.27;1.5;0.86
432;4005;19;100;1.85;1.5;0.46
433;4365;1457;100;2.86;1.5;0.02
434;4567;2266;100;1.0;1.5;0.17
435;4376;1503;100;1.45;1.5;0.67
436;4233;929;100;2.63;1.5;0.16
437;4042;166;100;2.6;1.5;0.97
438;4604;2413;100;0.92;1.5;0.18
439;4101;401;100;2.89;1.5;0.87
440;4532;2128;100;2.37;1.5;0.55
441;4771;3084;100;1.49;1.5;0.05
442;4437;1747;100;1.85;1.5;0.54
443;4246;984;100;1.28;1.5;0.31
444;4103;410;100;1.68;1.5;0.53
445;4808;3231;100;2.54;1.5;0.81
446;4114;456;100;1.33;1.5;0.74
447;4474;1894;100;2.18;1.5;0.94
448;4676;2703;100;2.39;1.5;0.08
449;4485;1940;100;0.75;1.5;0.02
450;4342;1366;100;1.48;1.5;0.99
451;4151;603;100;1.45;1.5;0.29
452;4008;29;100;2.88;1.5;0.84
453;4511;2041;100;1.16;1.5;0.05
454;4713;2850;100;2.82;1.5;0.82
455;4845;3378;100;1.77;1.5;0.31
456;4379;1513;100;2.06;1.5;0.48
457;4904;3613;100;2.94;1.5;0.12
458;4811;3242;100;2.28;1.5;0.27
459;4247;985;100;2.22;1.5;0.29
460;4678;2712;100;2.59;1.5;0.84
461;4546;2184;100;2.63;1.5;0.53
462;4212;847;100;0.84;1.5;0.6
463;4021;84;100;2.32;1.5;0.34
464;4917;3668;100;2.39;1.5;0.61
465;4583;2331;100;1.57;1.5;0.87
466;4249;994;100;2.71;1.5;0.84
467;4954;3815;100;1.49;1.5;0.62
468;4451;1803;100;2.53;1.5;0.6
469;4260;1040;100;1.22;1.5;0.77
470;4117;466;100;1.55;1.5;0.51
471;4620;2478;100;2.58;1.5;0.47
472;4822;3287;100;2.26;1.5;0.17
473;4679;2713;100;1.95;1.5;0.5
474;4488;1950;100;2.83;1.5;0.03
475;4154;613;100;0.79;1.5;0.97
476;4920;3679;100;2.32;1.5;0.99
477;4022;85;100;2.15;1.5;0.85
478;4957;3826;100;1.86;1.5;0.27
479;4393;1569;100;2.3;1.5;0.32
480;4824;3296;100;0.78;1.5;0.16
481;4321;1284;100;1.35;1.5;0.6
482;4692;2768;100;1.64;1.5;0.67
483;4358;1431;100;1.17;1.5;0.34
484;4560;2240;100;2.1;1.5;0.81
485;4729;2915;100;1.83;1.5;0.61
486;4226;903;100;1.98;1.5;0.33
487;4395;1578;100;2.7;1.5;0.4
488;4788;3150;100;2.33;1.5;0.23
489;4597;2387;100;1.37;1.5;0.19
490;4454;1813;100;0.95;1.5;0.38
491;4263;1050;100;2.1;1.5;0.54
492;4825;3297;100;1.59;1.5;0.84
493;4168;669;100;1.09;1.5;0.02
494;4035;139;100;2.2;1.5;0.01
495;4096;384;100;1.11;1.5;0.37
496;4467;1868;100;2.81;1.5;0.63
497;4838;3352;100;1.8;1.5;0.15
498;4335;1340;100;2.95;1.5;0.56
499;4504;2015;100;1.38;1.5;0.42
500;4001;3;100;1.56;1.5;0.77
501;4695;2778;100;0.79;1.5;0.98
502;4706;2824;100;2.38;1.5;0.56
503;4563;2250;100;2.01;1.5;0.5
504;4372;1487;100;2.17;1.5;0.52
505;4229;913;100;1.8;1.5;0.05
506;4038;150;100;1.35;1.5;0.04
507;4897;3587;100;0.79;1.5;0.1
508;4934;3734;100;1.15;1.5;0.87
509;4600;2397;100;2.98;1.5;0.28
510;4971;3881;100;1.43;1.5;0.03
511;4468;1869;100;2.17;1.5;0.79
512;4144;576;100;2.49;1.5;0.54
513;4242;968;100;2.39;1.5;0.69
514;4804;3215;100;1.04;1.5;0.79
515;4613;2452;100;1.21;1.5;0.74
516;4672;2687;100;0.83;1.5;0.45
517;4481;1924;100;2.56;1.5;0.14
518;4338;1350;100;1.31;1.5;0.09
519;4147;587;100;2.15;1.5;0.74
520;4004;13;100;2.94;1.5;0.09
521;4841;3362;100;2.23;1.5;0.3
522;4709;2834;100;1.51;1.5;0.83
523;4375;1497;100;1.28;1.5;0.3
524;4577;2306;100;0.87;1.5;0.74
525;4746;2981;100;1.41;1.5;0.39
526;4243;969;100;0.99;1.5;0.68
527;4614;2453;100;1.07;1.5;0.27
528;4110;439;100;2.87;1.5;0.13
529;4913;3652;100;0.94;1.5;0.6
530;4579;2315;100;1.6;1.5;0.17
531;4015;58;100;2.86;1.5;0.13
532;4388;1552;100;1.55;1.5;0.19
533;4950;3799;100;2.49;1.5;0.81
534;4447;1787;100;2.21;1.5;0.82
535;4256;1024;100;2.5;1.5;0.71
536;4052;205;100;1.11;1.5;0.51
537;4113;450;100;2.49;1.5;0.93
538;4818;3271;100;2.61;1.5;0.26
539;4484;1934;100;1.72;1.5;0.86
540;4150;597;100;2.3;1.5;0.14
541;4855;3418;100;2.13;1.5;0.91
542;4352;1406;100;1.51;1.5;0.19
543;4521;2081;100;1.62;1.5;0.53
544;4018;69;100;1.34;1.5;0.57
545;4723;2890;100;1.85;1.5;0.12
546;4219;876;100;0.85;1.5;0.39
547;4389;1553;100;1.53;1.5;0.13
548;4760;3037;100;2.11;1.5;0.05
549;4688;2752;100;2.85;1.5;0.77
550;4725;2899;100;1.15;1.5;0.56
551;4161;642;100;2.69;1.5;0.47
552;4927;3708;100;1.23;1.5;0.46
553;4593;2371;100;1.97;1.5;0.4
554;4259;1034;100;2.06;1.5;0.19
555;4964;3855;100;1.5;1.5;0.3
556;4821;3281;100;1.02;1.5;0.1
557;4630;2518;100;0.87;1.5;0.43
558;4498;1990;100;1.36;1.5;0.91
559;4164;653;100;1.62;1.5;0.19
560;4869;3474;100;1.34;1.5;0.4
561;4365;1460;100;1.26;1.5;0.09
562;4535;2137;100;2.69;1.5;0.13
563;4031;123;100;2.77;1.5;0.09
564;4834;3336;100;2.44;1.5;0.59
565;4127;505;100;2.15;1.5;0.53
566;4702;2808;100;1.84;1.5;0.64
567;4871;3483;100;2.01;1.5;0.31
568;4368;1471;100;1.93;1.5;0.68
569;4930;3718;100;2.26;1.5;0.11
570;4739;2955;100;1.3;1.5;0.45
571;4596;2381;100;1.28;1.5;0.24
572;4405;1618;100;2.36;1.5;0.16
573;4967;3865;100;2.18;1.5;0.66
574;4835;3337;100;2.67;1.5;0.52
575;4644;2574;100;2.98;1.5;0.88
576;4140;560;100;1.94;1.5;0.86
577;4310;1237;100;0.98;1.5;0.61
578;4511;2044;100;1.84;1.5;0.96
579;4177;707;100;1.16;1.5;0.47
580;4236;942;100;3.0;1.5;0.49
581;4045;179;100;0.97;1.5;0.81
582;4980;3920;100;1.33;1.5;0.16
583;4477;1908;100;1.41;1.5;0.94
584;4273;1089;100;2.34;1.5;0.58
585;4143;571;100;2.03;1.5;0.41
586;4848;3392;100;2.89;1.5;0.99
587;4705;2818;100;2.47;1.5;0.83
588;4514;2055;100;2.48;1.5;0.77
589;4742;2965;100;1.91;1.5;0.49
590;4944;3774;100;1.02;1.5;0.58
591;4610;2437;100;0.78;1.5;0.08
592;4981;3921;100;2.72;1.5;0.98
593;4286;1144;100;1.66;1.5;0.23
594;4011;42;100;1.51;1.5;0.08
595;4382;1526;100;1.64;1.5;0.6
596;4048;189;100;2.51;1.5;0.13
597;4814;3255;100;1.11;1.5;0.62
598;4623;2492;100;2.37;1.5;0.73
599;4419;1673;100;2.38;1.5;0.35
600;4289;1155;100;2.93;1.5;0.55
601;4480;1918;100;1.27;1.5;0.97
602;4851;3402;100;2.87;1.5;0.57
603;4719;2874;100;1.34;1.5;0.56
604;4888;3549;100;2.06;1.5;0.57
605;4385;1537;100;2.43;1.5;0.72
606;4586;2344;100;1.69;1.5;0.5
607;4756;3021;100;1.57;1.5;0.5
608;4252;1007;100;1.56;1.5;0.66
609;4061;244;100;1.54;1.5;0.17
610;4120;479;100;1.69;1.5;0.57
611;4491;1963;100;0.81;1.5;0.03
612;4157;626;100;2.71;1.5;0.15
613;4923;3692;100;0.79;1.5;0.19
614;4528;2110;100;2.56;1.5;0.86
615;4398;1592;100;2.5;1.5;0.4
616;4194;773;100;2.05;1.5;0.98
617;4589;2355;100;1.49;1.5;0.19
618;4960;3839;100;2.07;1.5;0.45
619;4626;2502;100;1.96;1.5;0.76
620;4062;245;100;2.44;1.5;0.86
621;4828;3311;100;2.33;1.5;0.95
622;4997;3986;100;2.72;1.5;0.97
623;4494;1974;100;0.81;1.5;0.37
624;4865;3458;100;2.92;1.5;0.06
625;4361;1444;100;2.96;1.5;0.31
626;4531;2121;100;2.57;1.5;0.86
627;4027;107;100;1.86;1.5;0.26
628;4229;916;100;1.23;1.5;0.92
629;4902;3605;100;2.15;1.5;0.71
630;4064;254;100;1.45;1.5;0.08
631;4266;1063;100;1.33;1.5;0.57
632;4637;2547;100;1.13;1.5;0.45
633;4698;2792;100;2.08;1.5;0.28
634;4303;1210;100;1.63;1.5;0.49
635;4735;2939;100;1.49;1.5;0.79
636;4963;3849;100;2.74;1.5;0.24
637;4772;3086;100;2.05;1.5;0.46
638;4208;829;100;2.5;1.5;0.25
639;4974;3895;100;2.0;1.5;0.59
640;4640;2558;100;0.95;1.5;0.52
